year,route_id,route_name_current,company_name_current,metric,rank,sttn_id,sttn_nm,count,route_total,share_pct,stop_on_current_route
2025,42002087,225-1,강릉-동진버스,goff,5,4200120,강릉시외.고속터미널,157,4981,3.151978,True
2025,42002087,225-1,강릉-동진버스,ride,1,4200252,신영극장,1428,8317,17.169653,True
2025,42002087,225-1,강릉-동진버스,ride,2,4200121,강릉시외.고속터미널,1138,8317,13.682818,True
2025,42002087,225-1,강릉-동진버스,ride,3,4200293,강릉역건너편,641,8317,7.707106,True
2025,42002087,225-1,강릉-동진버스,ride,4,4200548,강릉소방서,626,8317,7.526752,True
2025,42002087,225-1,강릉-동진버스,ride,5,4200543,미디어촌5단지,607,8317,7.298305,True
2025,42002089,223-1,강릉-동진버스,goff,1,4200252,신영극장,51463,159700,32.224796,True
2025,42002089,223-1,강릉-동진버스,goff,2,4200293,강릉역건너편,17206,159700,10.773951,True
2025,42002089,223-1,강릉-동진버스,goff,3,4201044,안목커피거리,16723,159700,10.471509,True
2025,42002089,223-1,강릉-동진버스,goff,4,4201035,용강동,15125,159700,9.470883,True
2025,42002089,223-1,강릉-동진버스,goff,5,4200107,KT,7451,159700,4.665623,True
2025,42002089,223-1,강릉-동진버스,ride,1,4200063,가톨릭관동대학교,74676,284640,26.235245,True
2025,42002089,223-1,강릉-동진버스,ride,2,4200252,신영극장,73395,284640,25.785202,True
2025,42002089,223-1,강릉-동진버스,ride,3,4200359,하나로마트내곡점,25418,284640,8.929876,True
2025,42002089,223-1,강릉-동진버스,ride,4,4200293,강릉역건너편,25268,284640,8.877178,True
2025,42002089,223-1,강릉-동진버스,ride,5,4200065,보건소,24585,284640,8.637226,True
2025,42002090,300-2,강릉-동진버스,goff,1,4200252,신영극장,81055,221986,36.513564,True
2025,42002090,300-2,강릉-동진버스,goff,2,4200249,용강동서부시장,20232,221986,9.114088,True
2025,42002090,300-2,강릉-동진버스,goff,3,4200260,동남아파트,8835,221986,3.979981,True
2025,42002090,300-2,강릉-동진버스,goff,4,4200310,삼천리아파트,8346,221986,3.759697,True
2025,42002090,300-2,강릉-동진버스,goff,5,4201206,입암2.3주공,8110,221986,3.653384,True
2025,42002090,300-2,강릉-동진버스,ride,1,4200252,신영극장,31888,432363,7.375284,True
2025,42002090,300-2,강릉-동진버스,ride,2,4200197,작은다리,31551,432363,7.29734,True
2025,42002090,300-2,강릉-동진버스,ride,3,4200317,강릉아산병원.강릉약국,25965,432363,6.00537,True
2025,42002090,300-2,강릉-동진버스,ride,4,4200305,주문진시외버스터미널,23024,432363,5.325155,True
2025,42002090,300-2,강릉-동진버스,ride,5,4200194,주문진항입구,19718,432363,4.56052,True
2025,42002091,302-2,강릉-동진버스,goff,1,4200252,신영극장,17718,53100,33.367232,True
2025,42002091,302-2,강릉-동진버스,goff,2,4200121,강릉시외.고속터미널,4428,53100,8.338983,True
2025,42002091,302-2,강릉-동진버스,goff,3,4200249,용강동서부시장,4185,53100,7.881356,True
2025,42002091,302-2,강릉-동진버스,goff,4,4200128,구름다리,1999,53100,3.764595,True
2025,42002091,302-2,강릉-동진버스,goff,5,4200763,입암현대아파트,1745,53100,3.286252,True
2025,42002091,302-2,강릉-동진버스,ride,1,4200252,신영극장,15145,111279,13.609935,True
2025,42002091,302-2,강릉-동진버스,ride,2,4201237,강릉아산병원(강릉방면),8126,111279,7.302366,True
2025,42002091,302-2,강릉-동진버스,ride,3,4200121,강릉시외.고속터미널,7777,111279,6.98874,True
2025,42002091,302-2,강릉-동진버스,ride,4,4200128,구름다리,6911,111279,6.210516,True
2025,42002091,302-2,강릉-동진버스,ride,5,4200317,강릉아산병원.강릉약국,5019,111279,4.510285,True
2025,42002092,314,강릉-동진버스,goff,1,4200253,교보생명,3459,24575,14.07528,True
2025,42002092,314,강릉-동진버스,goff,2,4200120,강릉시외.고속터미널,2175,24575,8.850458,True
2025,42002092,314,강릉-동진버스,goff,3,4200196,작은다리,1757,24575,7.149542,True
2025,42002092,314,강릉-동진버스,goff,4,4200418,강릉아산병원.강릉약국,1145,24575,4.659207,True
2025,42002092,314,강릉-동진버스,goff,5,4200198,원마트,1122,24575,4.565615,True
2025,42002092,314,강릉-동진버스,ride,1,4200253,교보생명,9005,47239,19.062639,True
2025,42002092,314,강릉-동진버스,ride,2,4200120,강릉시외.고속터미널,4744,47239,10.04255,True
2025,42002092,314,강릉-동진버스,ride,3,4201205,입암2.3주공,4067,47239,8.609412,True
2025,42002092,314,강릉-동진버스,ride,4,4200721,강릉역,3359,47239,7.11065,True
2025,42002092,314,강릉-동진버스,ride,5,4200251,한국은행,3173,47239,6.716908,True
2025,42002094,314-2,강릉-동진버스,goff,1,4200252,신영극장,6610,22890,28.877239,True
2025,42002094,314-2,강릉-동진버스,goff,2,4200293,강릉역건너편,2822,22890,12.328528,True
2025,42002094,314-2,강릉-동진버스,goff,3,4200121,강릉시외.고속터미널,1916,22890,8.370467,True
2025,42002094,314-2,강릉-동진버스,goff,4,4200249,용강동서부시장,1676,22890,7.321975,True
2025,42002094,314-2,강릉-동진버스,goff,5,4201042,강원대학교입구,929,22890,4.058541,True
2025,42002094,314-2,강릉-동진버스,ride,1,4200121,강릉시외.고속터미널,4383,42823,10.235154,True
2025,42002094,314-2,강릉-동진버스,ride,2,4200252,신영극장,3191,42823,7.451603,True
2025,42002094,314-2,강릉-동진버스,ride,3,4200548,강릉소방서,2870,42823,6.702006,True
2025,42002094,314-2,강릉-동진버스,ride,4,4200317,강릉아산병원.강릉약국,2523,42823,5.891694,True
2025,42002094,314-2,강릉-동진버스,ride,5,4200197,작은다리,2297,42823,5.36394,True
2025,42002096,202-2,강릉-동진버스,goff,1,4201242,경포해변,2062,8447,24.411034,True
2025,42002096,202-2,강릉-동진버스,goff,2,4200252,신영극장,1039,8447,12.300225,True
2025,42002096,202-2,강릉-동진버스,goff,3,4201261,강문해변입구,985,8447,11.660945,True
2025,42002096,202-2,강릉-동진버스,goff,4,4201267,경포호,666,8447,7.884456,True
2025,42002096,202-2,강릉-동진버스,goff,5,4200098,허난설헌삼거리,605,8447,7.162306,True
2025,42002096,202-2,강릉-동진버스,ride,1,4200252,신영극장,6240,23101,27.011818,True
2025,42002096,202-2,강릉-동진버스,ride,2,4200721,강릉역,4258,23101,18.432103,True
2025,42002096,202-2,강릉-동진버스,ride,3,4200249,용강동서부시장,2029,23101,8.78317,True
2025,42002096,202-2,강릉-동진버스,ride,4,4200121,강릉시외.고속터미널,1334,23101,5.774642,True
2025,42002096,202-2,강릉-동진버스,ride,5,4200070,경포현대아파트,1108,23101,4.796329,True
2025,42002103,,,goff,1,4200253,교보생명,3,5,60.0,False
2025,42002103,,,goff,2,4200293,강릉역건너편,2,5,40.0,False
2025,42002103,,,ride,1,4200293,강릉역건너편,8,8,100.0,False
2025,42002104,234,강릉-동진버스,goff,1,4200252,신영극장,526,1615,32.569659,True
2025,42002104,234,강릉-동진버스,goff,2,4200128,구름다리,258,1615,15.975232,True
2025,42002104,234,강릉-동진버스,goff,3,4200400,강릉복합복지체육센터,129,1615,7.987616,True
2025,42002104,234,강릉-동진버스,goff,4,4200721,강릉역,124,1615,7.678019,True
2025,42002104,234,강릉-동진버스,goff,5,4200117,적십자입구,103,1615,6.377709,True
2025,42002104,234,강릉-동진버스,ride,1,4201250,선수촌8단지,1184,5800,20.413793,True
2025,42002104,234,강릉-동진버스,ride,2,4200543,미디어촌5단지,960,5800,16.551724,True
2025,42002104,234,강릉-동진버스,ride,3,4200567,한내들아파트,716,5800,12.344828,True
2025,42002104,234,강릉-동진버스,ride,4,4200565,우미린아파트,698,5800,12.034483,True
2025,42002104,234,강릉-동진버스,ride,5,4200721,강릉역,567,5800,9.775862,True
2025,42002107,921,강릉-동진버스,goff,1,4200354,연곡면사무소,6633,9785,67.78743,True
2025,42002107,921,강릉-동진버스,goff,2,4200405,송천,701,9785,7.164027,True
2025,42002107,921,강릉-동진버스,goff,3,4200423,성원사입구,298,9785,3.045478,True
2025,42002107,921,강릉-동진버스,goff,4,4200429,소금강산삼거리,297,9785,3.035258,True
2025,42002107,921,강릉-동진버스,goff,5,4200328,삼산분소,191,9785,1.951967,True
2025,42002107,921,강릉-동진버스,ride,1,4200354,연곡면사무소,6193,14356,43.138757,True
2025,42002107,921,강릉-동진버스,ride,2,4200327,소금강산돌박물관,1095,14356,7.627473,True
2025,42002107,921,강릉-동진버스,ride,3,4200329,퇴곡1리경로당,902,14356,6.283087,True
2025,42002107,921,강릉-동진버스,ride,4,4200412,진고개휴게소,812,14356,5.656172,True
2025,42002107,921,강릉-동진버스,ride,5,4200422,성원사입구,568,14356,3.956534,True
2025,42002109,922,강릉-동진버스,goff,1,4200354,연곡면사무소,6437,9971,64.557216,True
2025,42002109,922,강릉-동진버스,goff,2,4200419,소금강산종점,941,9971,9.437368,True
2025,42002109,922,강릉-동진버스,goff,3,4200328,삼산분소,516,9971,5.175008,True
2025,42002109,922,강릉-동진버스,goff,4,4200330,퇴곡1리경로당,309,9971,3.098987,True
2025,42002109,922,강릉-동진버스,goff,5,4200429,소금강산삼거리,176,9971,1.765119,True
2025,42002109,922,강릉-동진버스,ride,1,4200354,연곡면사무소,8788,16504,53.247698,True
2025,42002109,922,강릉-동진버스,ride,2,4200327,소금강산돌박물관,1283,16504,7.773873,True
2025,42002109,922,강릉-동진버스,ride,3,4200419,소금강산종점,838,16504,5.077557,True
2025,42002109,922,강릉-동진버스,ride,4,4200329,퇴곡1리경로당,527,16504,3.193165,True
2025,42002109,922,강릉-동진버스,ride,5,4200428,소금강산삼거리,470,16504,2.847794,True
2025,42002110,923,강릉-동진버스,goff,1,4200354,연곡면사무소,875,1268,69.006309,True
2025,42002110,923,강릉-동진버스,goff,2,4200392,신왕종점,138,1268,10.883281,True
2025,42002110,923,강릉-동진버스,goff,3,4200396,신왕리,48,1268,3.785489,True
2025,42002110,923,강릉-동진버스,goff,4,4200341,행정,42,1268,3.312303,True
2025,42002110,923,강릉-동진버스,goff,5,4200343,동양시멘트입구,31,1268,2.444795,True
2025,42002110,923,강릉-동진버스,ride,1,4200354,연곡면사무소,913,2239,40.777133,True
2025,42002110,923,강릉-동진버스,ride,2,4200392,신왕종점,417,2239,18.624386,True
2025,42002110,923,강릉-동진버스,ride,3,4202162,부귀터,346,2239,15.453327,True
2025,42002110,923,강릉-동진버스,ride,4,4200395,신왕리,176,2239,7.860652,True
2025,42002110,923,강릉-동진버스,ride,5,4200340,행정,143,2239,6.38678,True
2025,42002112,911,강릉-동진버스,goff,1,4200184,소돌,721,2137,33.738886,True
2025,42002112,911,강릉-동진버스,goff,2,4200467,향호저수지,320,2137,14.974263,True
2025,42002112,911,강릉-동진버스,goff,3,4201147,작은다리사거리,192,2137,8.984558,True
2025,42002112,911,강릉-동진버스,goff,4,4200971,주문진읍사무소,181,2137,8.469818,True
2025,42002112,911,강릉-동진버스,goff,5,4200466,향호회관,178,2137,8.329434,True
2025,42002112,911,강릉-동진버스,ride,1,4200196,작은다리,635,3647,17.411571,True
2025,42002112,911,강릉-동진버스,ride,2,4200467,향호저수지,608,3647,16.671237,True
2025,42002112,911,강릉-동진버스,ride,3,4200466,향호회관,558,3647,15.300247,True
2025,42002112,911,강릉-동진버스,ride,4,4201378,주문10리,348,3647,9.542089,True
2025,42002112,911,강릉-동진버스,ride,5,4200195,주문진항입구,290,3647,7.951741,True
2025,42002113,912,강릉-동진버스,goff,1,4200448,주문진시외버스터미널,5790,7763,74.584568,True
2025,42002113,912,강릉-동진버스,goff,2,4200458,장덕2리,580,7763,7.471338,True
2025,42002113,912,강릉-동진버스,goff,3,4200460,장덕2리마을회관,311,7763,4.006183,True
2025,42002113,912,강릉-동진버스,goff,4,4200462,장덕1리,297,7763,3.825841,True
2025,42002113,912,강릉-동진버스,goff,5,4200465,교항2리금용교,163,7763,2.099704,True
2025,42002113,912,강릉-동진버스,ride,1,4200448,주문진시외버스터미널,5348,14972,35.720011,True
2025,42002113,912,강릉-동진버스,ride,2,4200455,삼교리종점,1858,14972,12.409832,True
2025,42002113,912,강릉-동진버스,ride,3,4200457,장덕2리,1538,14972,10.272509,True
2025,42002113,912,강릉-동진버스,ride,4,4200461,장덕1리,1411,14972,9.424259,True
2025,42002113,912,강릉-동진버스,ride,5,4200022,상근내,1335,14972,8.916644,True
2025,42002114,941,강릉-동진버스,goff,1,4200252,신영극장,2562,5495,46.624204,True
2025,42002114,941,강릉-동진버스,goff,2,4201008,성산면사무소,493,5495,8.971793,True
2025,42002114,941,강릉-동진버스,goff,3,4200948,탑동교,370,5495,6.733394,True
2025,42002114,941,강릉-동진버스,goff,4,4200930,왕산구)종점,250,5495,4.549591,True
2025,42002114,941,강릉-동진버스,goff,5,4200954,도마1리경로당,241,5495,4.385805,True
2025,42002114,941,강릉-동진버스,ride,1,4200253,교보생명,4516,11290,40.0,True
2025,42002114,941,강릉-동진버스,ride,2,4200951,왕산면사무소앞,1335,11290,11.824624,True
2025,42002114,941,강릉-동진버스,ride,3,4200935,목계마을회관,910,11290,8.06023,True
2025,42002114,941,강릉-동진버스,ride,4,4200947,탑동교,830,11290,7.351639,True
2025,42002114,941,강릉-동진버스,ride,5,4200931,샘터휴게실,726,11290,6.430469,True
2025,42002115,941-1,강릉-동진버스,goff,1,4200252,신영극장,1748,3493,50.042943,True
2025,42002115,941-1,강릉-동진버스,goff,2,4201008,성산면사무소,441,3493,12.625251,True
2025,42002115,941-1,강릉-동진버스,goff,3,4200936,목계마을회관,384,3493,10.993415,True
2025,42002115,941-1,강릉-동진버스,goff,4,4200954,도마1리경로당,130,3493,3.721729,True
2025,42002115,941-1,강릉-동진버스,goff,5,4200944,들꽃마을,116,3493,3.320928,True
2025,42002115,941-1,강릉-동진버스,ride,1,4200253,교보생명,2712,6042,44.885799,True
2025,42002115,941-1,강릉-동진버스,ride,2,4200797,KTX공영주차장환승장,488,6042,8.076796,True
2025,42002115,941-1,강릉-동진버스,ride,3,4200947,탑동교,367,6042,6.074148,True
2025,42002115,941-1,강릉-동진버스,ride,4,4201009,성산면사무소,338,6042,5.594174,True
2025,42002115,941-1,강릉-동진버스,ride,5,4200935,목계마을회관,231,6042,3.823237,True
2025,42002116,942,강릉-동진버스,goff,1,4200252,신영극장,1976,3221,61.347408,True
2025,42002116,942,강릉-동진버스,goff,2,4201008,성산면사무소,232,3221,7.202732,True
2025,42002116,942,강릉-동진버스,goff,3,4200900,닭목골,211,3221,6.550761,True
2025,42002116,942,강릉-동진버스,goff,4,4200896,왕산골,177,3221,5.495188,True
2025,42002116,942,강릉-동진버스,goff,5,4200892,임내폭포,165,3221,5.122633,True
2025,42002116,942,강릉-동진버스,ride,1,4200253,교보생명,3107,8048,38.605865,True
2025,42002116,942,강릉-동진버스,ride,2,4200911,도화목이,765,8048,9.505467,True
2025,42002116,942,강릉-동진버스,ride,3,4200916,고단2.3리교차로,593,8048,7.36829,True
2025,42002116,942,강릉-동진버스,ride,4,4200915,감자채종포마을,515,8048,6.399105,True
2025,42002116,942,강릉-동진버스,ride,5,4200913,대기1리경로당,395,8048,4.908052,True
2025,42002117,944,강릉-동진버스,goff,1,4200252,신영극장,1488,2938,50.646698,True
2025,42002117,944,강릉-동진버스,goff,2,4201008,성산면사무소,404,2938,13.750851,True
2025,42002117,944,강릉-동진버스,goff,3,4200998,보광리체험학습장,302,2938,10.279101,True
2025,42002117,944,강릉-동진버스,goff,4,4200977,보광리체험학습장,161,2938,5.479918,True
2025,42002117,944,강릉-동진버스,goff,5,4200987,삼왕,129,2938,4.390742,True
2025,42002117,944,강릉-동진버스,ride,1,4200253,교보생명,4072,10886,37.405842,True
2025,42002117,944,강릉-동진버스,ride,2,4200977,보광리체험학습장,1750,10886,16.075694,True
2025,42002117,944,강릉-동진버스,ride,3,4200994,보광본동,1298,10886,11.923572,True
2025,42002117,944,강릉-동진버스,ride,4,4201009,성산면사무소,1118,10886,10.270072,True
2025,42002117,944,강릉-동진버스,ride,5,4200988,기도원삼거리,700,10886,6.430277,True
2025,42002118,945,강릉-동진버스,goff,1,4200252,신영극장,1168,1927,60.612351,True
2025,42002118,945,강릉-동진버스,goff,2,4200967,대관령박물관,158,1927,8.199273,True
2025,42002118,945,강릉-동진버스,goff,3,4201008,성산면사무소,156,1927,8.095485,True
2025,42002118,945,강릉-동진버스,goff,4,4200972,어흘리.굴면동,105,1927,5.448884,True
2025,42002118,945,강릉-동진버스,goff,5,4200797,KTX공영주차장환승장,81,1927,4.203425,True
2025,42002118,945,강릉-동진버스,ride,1,4200253,교보생명,1552,3893,39.866427,True
2025,42002118,945,강릉-동진버스,ride,2,4200969,가마골,718,3893,18.44336,True
2025,42002118,945,강릉-동진버스,ride,3,4201412,어흘리산림관광안내센터,613,3893,15.746211,True
2025,42002118,945,강릉-동진버스,ride,4,4200968,대관령박물관,338,3893,8.68225,True
2025,42002118,945,강릉-동진버스,ride,5,4200966,어흘리.굴면동,313,3893,8.040072,True
2025,42002119,946,강릉-동진버스,goff,1,4200252,신영극장,926,1444,64.127424,True
2025,42002119,946,강릉-동진버스,goff,2,4200863,관음1리,176,1444,12.188366,True
2025,42002119,946,강릉-동진버스,goff,3,4200862,금산남밭,163,1444,11.288089,True
2025,42002119,946,강릉-동진버스,goff,4,4200871,안곡약수터입구,60,1444,4.155125,True
2025,42002119,946,강릉-동진버스,goff,5,4200797,KTX공영주차장환승장,46,1444,3.185596,True
2025,42002119,946,강릉-동진버스,ride,1,4200253,교보생명,923,2878,32.070883,True
2025,42002119,946,강릉-동진버스,ride,2,4200863,관음1리,627,2878,21.785962,True
2025,42002119,946,강릉-동진버스,ride,3,4200865,안곡,386,2878,13.412092,True
2025,42002119,946,강릉-동진버스,ride,4,4200020,안곡약수터입구,324,2878,11.257818,True
2025,42002119,946,강릉-동진버스,ride,5,4200866,삼거리,206,2878,7.157748,True
2025,42002120,947,강릉-동진버스,goff,1,4200252,신영극장,414,681,60.792952,True
2025,42002120,947,강릉-동진버스,goff,2,4201008,성산면사무소,70,681,10.279001,True
2025,42002120,947,강릉-동진버스,goff,3,4200885,심불사입구,56,681,8.223201,True
2025,42002120,947,강릉-동진버스,goff,4,4200877,산북,34,681,4.992658,True
2025,42002120,947,강릉-동진버스,goff,4,4200883,덕중상사입구,34,681,4.992658,True
2025,42002120,947,강릉-동진버스,ride,1,4200253,교보생명,520,2143,24.265049,True
2025,42002120,947,강릉-동진버스,ride,2,4200886,자포골,383,2143,17.872142,True
2025,42002120,947,강릉-동진버스,ride,3,4200876,산북2리경로당,355,2143,16.565562,True
2025,42002120,947,강릉-동진버스,ride,4,4200882,덕중상사입구,314,2143,14.652357,True
2025,42002120,947,강릉-동진버스,ride,5,4200877,산북,214,2143,9.986001,True
2025,42002121,952,강릉-동진버스,goff,1,4201198,남대천.강릉교,2330,2934,79.41377,True
2025,42002121,952,강릉-동진버스,goff,2,4200016,강동종합복지회관,130,2934,4.430811,True
2025,42002121,952,강릉-동진버스,goff,3,4201165,송담서원,94,2934,3.203817,True
2025,42002121,952,강릉-동진버스,goff,4,4201153,버당말,93,2934,3.169734,True
2025,42002121,952,강릉-동진버스,goff,5,4201164,언별2리,82,2934,2.794819,True
2025,42002121,952,강릉-동진버스,ride,1,4201199,남대천.강릉교,1678,7051,23.798043,True
2025,42002121,952,강릉-동진버스,ride,2,4201198,남대천.강릉교,1146,7051,16.253014,True
2025,42002121,952,강릉-동진버스,ride,3,4201164,언별2리,1145,7051,16.238831,True
2025,42002121,952,강릉-동진버스,ride,4,4201153,버당말,1006,7051,14.26748,True
2025,42002121,952,강릉-동진버스,ride,5,4201155,모전1리,462,7051,6.552262,True
2025,42002123,953,강릉-동진버스,goff,1,4201198,남대천.강릉교,2085,3507,59.452524,True
2025,42002123,953,강릉-동진버스,goff,2,4200016,강동종합복지회관,289,3507,8.240662,True
2025,42002123,953,강릉-동진버스,goff,3,4200583,임곡1리마을회관,192,3507,5.474765,True
2025,42002123,953,강릉-동진버스,goff,4,4200595,산두골,167,3507,4.761905,True
2025,42002123,953,강릉-동진버스,goff,5,4201177,강동면사무소,103,3507,2.936983,True
2025,42002123,953,강릉-동진버스,ride,1,4201199,남대천.강릉교,3009,12447,24.1745,True
2025,42002123,953,강릉-동진버스,ride,2,4201198,남대천.강릉교,2410,12447,19.362095,True
2025,42002123,953,강릉-동진버스,ride,3,4200582,임곡1리마을회관,946,12447,7.600225,True
2025,42002123,953,강릉-동진버스,ride,4,4200573,임곡,909,12447,7.302965,True
2025,42002123,953,강릉-동진버스,ride,5,4200594,산두골,829,12447,6.660239,True
2025,42002124,954,강릉-동진버스,goff,1,4201198,남대천.강릉교,1380,1795,76.880223,True
2025,42002124,954,강릉-동진버스,goff,2,4201071,철길건널목앞,168,1795,9.359331,True
2025,42002124,954,강릉-동진버스,goff,3,4201062,공군부대후문,61,1795,3.398329,True
2025,42002124,954,강릉-동진버스,goff,4,4201065,하시동3리마을회관,45,1795,2.506964,True
2025,42002124,954,강릉-동진버스,goff,5,4201199,남대천.강릉교,38,1795,2.116992,True
2025,42002124,954,강릉-동진버스,ride,1,4200028,하시동3리마을회관,2028,6604,30.708661,True
2025,42002124,954,강릉-동진버스,ride,2,4201199,남대천.강릉교,1687,6604,25.545124,True
2025,42002124,954,강릉-동진버스,ride,3,4201198,남대천.강릉교,1057,6604,16.005451,True
2025,42002124,954,강릉-동진버스,ride,4,4201062,공군부대후문,1022,6604,15.475469,True
2025,42002124,954,강릉-동진버스,ride,5,4201070,철길건널목앞,398,6604,6.026651,True
2025,42002125,955,강릉-동진버스,goff,1,4201198,남대천.강릉교,1865,2562,72.794692,True
2025,42002125,955,강릉-동진버스,goff,2,4201199,남대천.강릉교,181,2562,7.064793,True
2025,42002125,955,강릉-동진버스,goff,3,4200605,신석종점,79,2562,3.083528,True
2025,42002125,955,강릉-동진버스,goff,4,4200571,신석입구,68,2562,2.654176,True
2025,42002125,955,강릉-동진버스,goff,5,4201183,독송마을회관,63,2562,2.459016,True
2025,42002125,955,강릉-동진버스,ride,1,4201199,남대천.강릉교,2088,8872,23.534716,True
2025,42002125,955,강릉-동진버스,ride,2,4201198,남대천.강릉교,1478,8872,16.659152,True
2025,42002125,955,강릉-동진버스,ride,3,4201058,오리들마을,1324,8872,14.923354,True
2025,42002125,955,강릉-동진버스,ride,4,4200610,신석회관,903,8872,10.178088,True
2025,42002125,955,강릉-동진버스,ride,5,4200602,운산분교,868,8872,9.783589,True
2025,42002127,956-1,강릉-동진버스,goff,1,4200019,강동무료주차장,381,526,72.43346,True
2025,42002127,956-1,강릉-동진버스,goff,2,4202032,옥계현내시장,104,526,19.771863,True
2025,42002127,956-1,강릉-동진버스,goff,3,4201094,낙풍리입구,11,526,2.091255,True
2025,42002127,956-1,강릉-동진버스,goff,4,4202052,옥계면사무소,9,526,1.711027,True
2025,42002127,956-1,강릉-동진버스,goff,5,4200046,현내리,6,526,1.140684,True
2025,42002127,956-1,강릉-동진버스,ride,1,4202032,옥계현내시장,235,806,29.156328,True
2025,42002127,956-1,강릉-동진버스,ride,2,4200005,강동무료주차장,125,806,15.508685,True
2025,42002127,956-1,강릉-동진버스,ride,3,4201078,오리동,120,806,14.888337,True
2025,42002127,956-1,강릉-동진버스,ride,4,4201074,분수동,73,806,9.057072,True
2025,42002127,956-1,강릉-동진버스,ride,5,4200034,현내리,69,806,8.560794,True
2025,42002128,957,강릉-동진버스,goff,1,4200019,강동무료주차장,638,947,67.370644,True
2025,42002128,957,강릉-동진버스,goff,2,4201083,산성우2리마을회관,86,947,9.081309,True
2025,42002128,957,강릉-동진버스,goff,3,4202032,옥계현내시장,81,947,8.553326,True
2025,42002128,957,강릉-동진버스,goff,4,4201091,피내,54,947,5.702218,True
2025,42002128,957,강릉-동진버스,goff,5,4201084,산성우2리,26,947,2.745512,True
2025,42002128,957,강릉-동진버스,ride,1,4200005,강동무료주차장,339,1585,21.388013,True
2025,42002128,957,강릉-동진버스,ride,2,4201090,피내,246,1585,15.520505,True
2025,42002128,957,강릉-동진버스,ride,3,4200019,강동무료주차장,238,1585,15.015773,True
2025,42002128,957,강릉-동진버스,ride,4,4201083,산성우2리마을회관,208,1585,13.123028,True
2025,42002128,957,강릉-동진버스,ride,5,4201075,분수동,189,1585,11.92429,True
2025,42002129,957-1,강릉-동진버스,goff,1,4201083,산성우2리마을회관,32,45,71.111111,True
2025,42002129,957-1,강릉-동진버스,goff,2,4200019,강동무료주차장,13,45,28.888889,True
2025,42002129,957-1,강릉-동진버스,ride,1,4201083,산성우2리마을회관,70,113,61.946903,True
2025,42002129,957-1,강릉-동진버스,ride,2,4200005,강동무료주차장,26,113,23.00885,True
2025,42002129,957-1,강릉-동진버스,ride,3,4201091,피내,13,113,11.504425,True
2025,42002129,957-1,강릉-동진버스,ride,4,4201075,분수동,3,113,2.654867,True
2025,42002129,957-1,강릉-동진버스,ride,5,4200019,강동무료주차장,1,113,0.884956,True
2025,42002130,958,강릉-동진버스,goff,1,4201121,모래시계공원,2968,10648,27.873779,True
2025,42002130,958,강릉-동진버스,goff,2,4201119,정동해변,2607,10648,24.483471,True
2025,42002130,958,강릉-동진버스,goff,3,4201127,정동진역,1389,10648,13.044703,True
2025,42002130,958,강릉-동진버스,goff,4,4201110,심곡,1304,10648,12.246431,True
2025,42002130,958,강릉-동진버스,goff,5,4201118,썬크루즈,520,10648,4.883546,True
2025,42002130,958,강릉-동진버스,ride,1,4201111,심곡,7625,15838,48.143705,True
2025,42002130,958,강릉-동진버스,ride,2,4201128,정동진역,1997,15838,12.608915,True
2025,42002130,958,강릉-동진버스,ride,3,4200017,금진해양파출소,1636,15838,10.329587,True
2025,42002130,958,강릉-동진버스,ride,4,4201120,정동해변,1263,15838,7.974492,True
2025,42002130,958,강릉-동진버스,ride,5,4201119,정동해변,503,15838,3.175906,True
2025,42002131,504-1,강릉-동진버스,goff,1,4200252,신영극장,48079,215039,22.35827,True
2025,42002131,504-1,강릉-동진버스,goff,2,4200253,교보생명,46148,215039,21.460293,True
2025,42002131,504-1,강릉-동진버스,goff,3,4201044,안목커피거리,12641,215039,5.878469,True
2025,42002131,504-1,강릉-동진버스,goff,4,4201030,홍제동주민센터,10187,215039,4.73728,True
2025,42002131,504-1,강릉-동진버스,goff,5,4201022,강릉영동대학,8790,215039,4.087631,True
2025,42002131,504-1,강릉-동진버스,ride,1,4200252,신영극장,51477,408581,12.598971,True
2025,42002131,504-1,강릉-동진버스,ride,2,4200253,교보생명,46978,408581,11.497843,True
2025,42002131,504-1,강릉-동진버스,ride,3,4201021,강릉영동대학,35658,408581,8.727278,True
2025,42002131,504-1,강릉-동진버스,ride,4,4200067,홍제동주민센터,32800,408581,8.027784,True
2025,42002131,504-1,강릉-동진버스,ride,5,4200274,송정노인회관,20932,408581,5.123097,True
2025,42002132,504-2,강릉-동진버스,goff,1,4201030,홍제동주민센터,626,2131,29.37588,True
2025,42002132,504-2,강릉-동진버스,goff,2,4200253,교보생명,475,2131,22.290005,True
2025,42002132,504-2,강릉-동진버스,goff,3,4201022,강릉영동대학,158,2131,7.414359,True
2025,42002132,504-2,강릉-동진버스,goff,4,4200095,한국자산관리공사,138,2131,6.475833,True
2025,42002132,504-2,강릉-동진버스,goff,5,4200850,강릉의료원,137,2131,6.428907,True
2025,42002132,504-2,강릉-동진버스,ride,1,4200288,경포고교,2805,7234,38.775228,True
2025,42002132,504-2,강릉-동진버스,ride,2,4200253,교보생명,1208,7234,16.698922,True
2025,42002132,504-2,강릉-동진버스,ride,3,4200262,로얄아파트.포남1동주민센터,484,7234,6.690628,True
2025,42002132,504-2,강릉-동진버스,ride,4,4200289,한솔초교,362,7234,5.004147,True
2025,42002132,504-2,강릉-동진버스,ride,5,4200106,KT,339,7234,4.686204,True
