year,route_id,route_name_current,company_name_current,metric,rank,sttn_id,sttn_nm,count,route_total,share_pct,stop_on_current_route,period_start,period_end,days_supplied,route_name_source_2025,days_with_record
2025,42002094,314-2,강릉-동진버스,goff,1,4200252,신영극장,198,604,32.781457,True,2025-05-27,2025-06-03,8,향호리-공단,8
2025,42002094,314-2,강릉-동진버스,goff,2,4200293,강릉역건너편,57,604,9.437086,True,2025-05-27,2025-06-03,8,향호리-공단,8
2025,42002094,314-2,강릉-동진버스,goff,3,4200249,용강동서부시장,49,604,8.112583,True,2025-05-27,2025-06-03,8,향호리-공단,8
2025,42002094,314-2,강릉-동진버스,goff,4,4200121,강릉시외.고속터미널,45,604,7.450331,True,2025-05-27,2025-06-03,8,향호리-공단,8
2025,42002094,314-2,강릉-동진버스,goff,5,4200548,강릉소방서,33,604,5.463576,True,2025-05-27,2025-06-03,8,향호리-공단,8
2025,42002094,314-2,강릉-동진버스,ride,1,4200121,강릉시외.고속터미널,162,1161,13.953488,True,2025-05-27,2025-06-03,8,향호리-공단,8
2025,42002094,314-2,강릉-동진버스,ride,2,4201250,선수촌8단지,88,1161,7.579673,True,2025-05-27,2025-06-03,8,향호리-공단,8
2025,42002094,314-2,강릉-동진버스,ride,3,4200548,강릉소방서,85,1161,7.321275,True,2025-05-27,2025-06-03,8,향호리-공단,8
2025,42002094,314-2,강릉-동진버스,ride,4,4200317,강릉아산병원.강릉약국,69,1161,5.943152,True,2025-05-27,2025-06-03,8,향호리-공단,7
2025,42002094,314-2,강릉-동진버스,ride,5,4200252,신영극장,61,1161,5.254091,True,2025-05-27,2025-06-03,8,향호리-공단,8
2025,42002096,202-2,강릉-동진버스,goff,1,4201242,경포해변,58,208,27.884615,True,2025-05-27,2025-06-03,8,경포해변-경포해변,8
2025,42002096,202-2,강릉-동진버스,goff,2,4201261,강문해변입구,28,208,13.461538,True,2025-05-27,2025-06-03,8,경포해변-경포해변,7
2025,42002096,202-2,강릉-동진버스,goff,3,4201267,경포호,26,208,12.5,True,2025-05-27,2025-06-03,8,경포해변-경포해변,4
2025,42002096,202-2,강릉-동진버스,goff,4,4200252,신영극장,22,208,10.576923,True,2025-05-27,2025-06-03,8,경포해변-경포해변,8
2025,42002096,202-2,강릉-동진버스,goff,5,4200098,허난설헌삼거리,13,208,6.25,True,2025-05-27,2025-06-03,8,경포해변-경포해변,7
2025,42002096,202-2,강릉-동진버스,ride,1,4200252,신영극장,129,491,26.272912,True,2025-05-27,2025-06-03,8,경포해변-경포해변,8
2025,42002096,202-2,강릉-동진버스,ride,2,4200721,강릉역,114,491,23.217923,True,2025-05-27,2025-06-03,8,경포해변-경포해변,8
2025,42002096,202-2,강릉-동진버스,ride,3,4200121,강릉시외.고속터미널,39,491,7.942974,True,2025-05-27,2025-06-03,8,경포해변-경포해변,8
2025,42002096,202-2,강릉-동진버스,ride,4,4200249,용강동서부시장,34,491,6.924644,True,2025-05-27,2025-06-03,8,경포해변-경포해변,8
2025,42002096,202-2,강릉-동진버스,ride,5,4200070,경포현대아파트,30,491,6.10998,True,2025-05-27,2025-06-03,8,경포해변-경포해변,7
2025,42002104,234,강릉-동진버스,goff,1,4200252,신영극장,11,33,33.333333,True,2025-05-27,2025-06-03,8,강릉역-강릉역,5
2025,42002104,234,강릉-동진버스,goff,2,4200400,강릉복합복지체육센터,5,33,15.151515,True,2025-05-27,2025-06-03,8,강릉역-강릉역,5
2025,42002104,234,강릉-동진버스,goff,3,4200128,구름다리,4,33,12.121212,True,2025-05-27,2025-06-03,8,강릉역-강릉역,4
2025,42002104,234,강릉-동진버스,goff,3,4200257,옥천119안전센터,4,33,12.121212,True,2025-05-27,2025-06-03,8,강릉역-강릉역,4
2025,42002104,234,강릉-동진버스,goff,5,4200721,강릉역,3,33,9.090909,True,2025-05-27,2025-06-03,8,강릉역-강릉역,5
2025,42002104,234,강릉-동진버스,ride,1,4201250,선수촌8단지,30,142,21.126761,True,2025-05-27,2025-06-03,8,강릉역-강릉역,5
2025,42002104,234,강릉-동진버스,ride,2,4200567,한내들아파트,20,142,14.084507,True,2025-05-27,2025-06-03,8,강릉역-강릉역,5
2025,42002104,234,강릉-동진버스,ride,3,4200543,미디어촌5단지,18,142,12.676056,True,2025-05-27,2025-06-03,8,강릉역-강릉역,5
2025,42002104,234,강릉-동진버스,ride,3,4200721,강릉역,18,142,12.676056,True,2025-05-27,2025-06-03,8,강릉역-강릉역,5
2025,42002104,234,강릉-동진버스,ride,5,4200565,우미린아파트,13,142,9.15493,True,2025-05-27,2025-06-03,8,강릉역-강릉역,5
2025,42002107,921,강릉-동진버스,goff,1,4200354,연곡면사무소,205,290,70.689655,True,2025-05-27,2025-06-03,8,연곡면사무소-연곡면사무소,8
2025,42002107,921,강릉-동진버스,goff,2,4200405,송천,16,290,5.517241,True,2025-05-27,2025-06-03,8,연곡면사무소-연곡면사무소,8
2025,42002107,921,강릉-동진버스,goff,3,4200423,성원사입구,10,290,3.448276,True,2025-05-27,2025-06-03,8,연곡면사무소-연곡면사무소,5
2025,42002107,921,강릉-동진버스,goff,4,4200332,유등.백운사입구,7,290,2.413793,True,2025-05-27,2025-06-03,8,연곡면사무소-연곡면사무소,6
2025,42002107,921,강릉-동진버스,goff,5,4200328,삼산분소,6,290,2.068966,True,2025-05-27,2025-06-03,8,연곡면사무소-연곡면사무소,3
2025,42002107,921,강릉-동진버스,goff,5,4200429,소금강산삼거리,6,290,2.068966,True,2025-05-27,2025-06-03,8,연곡면사무소-연곡면사무소,4
2025,42002107,921,강릉-동진버스,ride,1,4200354,연곡면사무소,170,421,40.380048,True,2025-05-27,2025-06-03,8,연곡면사무소-연곡면사무소,8
2025,42002107,921,강릉-동진버스,ride,2,4200412,진고개휴게소,29,421,6.888361,True,2025-05-27,2025-06-03,8,연곡면사무소-연곡면사무소,7
2025,42002107,921,강릉-동진버스,ride,3,4200329,퇴곡1리경로당,28,421,6.650831,True,2025-05-27,2025-06-03,8,연곡면사무소-연곡면사무소,8
2025,42002107,921,강릉-동진버스,ride,4,4200327,소금강산돌박물관,22,421,5.225653,True,2025-05-27,2025-06-03,8,연곡면사무소-연곡면사무소,8
2025,42002107,921,강릉-동진버스,ride,5,4200422,성원사입구,19,421,4.513064,True,2025-05-27,2025-06-03,8,연곡면사무소-연곡면사무소,7
2025,42002109,922,강릉-동진버스,goff,1,4200354,연곡면사무소,178,269,66.171004,True,2025-05-27,2025-06-03,8,연곡면사무소-연곡면사무소,8
2025,42002109,922,강릉-동진버스,goff,2,4200419,소금강산종점,31,269,11.524164,True,2025-05-27,2025-06-03,8,연곡면사무소-연곡면사무소,8
2025,42002109,922,강릉-동진버스,goff,3,4200328,삼산분소,8,269,2.973978,True,2025-05-27,2025-06-03,8,연곡면사무소-연곡면사무소,6
2025,42002109,922,강릉-동진버스,goff,4,4200338,행정2리마을회관,7,269,2.60223,True,2025-05-27,2025-06-03,8,연곡면사무소-연곡면사무소,6
2025,42002109,922,강릉-동진버스,goff,5,4200167,소금강산,5,269,1.858736,True,2025-05-27,2025-06-03,8,연곡면사무소-연곡면사무소,3
2025,42002109,922,강릉-동진버스,goff,5,4200295,산림조합,5,269,1.858736,True,2025-05-27,2025-06-03,8,연곡면사무소-연곡면사무소,3
2025,42002109,922,강릉-동진버스,ride,1,4200354,연곡면사무소,209,426,49.061033,True,2025-05-27,2025-06-03,8,연곡면사무소-연곡면사무소,8
2025,42002109,922,강릉-동진버스,ride,2,4200327,소금강산돌박물관,40,426,9.389671,True,2025-05-27,2025-06-03,8,연곡면사무소-연곡면사무소,8
2025,42002109,922,강릉-동진버스,ride,3,4200168,소금강산분교,20,426,4.694836,True,2025-05-27,2025-06-03,8,연곡면사무소-연곡면사무소,7
2025,42002109,922,강릉-동진버스,ride,3,4200419,소금강산종점,20,426,4.694836,True,2025-05-27,2025-06-03,8,연곡면사무소-연곡면사무소,8
2025,42002109,922,강릉-동진버스,ride,5,4200329,퇴곡1리경로당,19,426,4.460094,True,2025-05-27,2025-06-03,8,연곡면사무소-연곡면사무소,7
2025,42002110,923,강릉-동진버스,goff,1,4200354,연곡면사무소,24,34,70.588235,True,2025-05-27,2025-06-03,8,연곡면사무소-연곡면사무소,8
2025,42002110,923,강릉-동진버스,goff,2,4200392,신왕종점,6,34,17.647059,True,2025-05-27,2025-06-03,8,연곡면사무소-연곡면사무소,7
2025,42002110,923,강릉-동진버스,goff,3,4200343,동양시멘트입구,2,34,5.882353,True,2025-05-27,2025-06-03,8,연곡면사무소-연곡면사무소,2
2025,42002110,923,강릉-동진버스,goff,4,4200351,송림,1,34,2.941176,True,2025-05-27,2025-06-03,8,연곡면사무소-연곡면사무소,1
2025,42002110,923,강릉-동진버스,goff,4,4200352,연곡초교,1,34,2.941176,True,2025-05-27,2025-06-03,8,연곡면사무소-연곡면사무소,2
2025,42002110,923,강릉-동진버스,ride,1,4200354,연곡면사무소,26,57,45.614035,True,2025-05-27,2025-06-03,8,연곡면사무소-연곡면사무소,8
2025,42002110,923,강릉-동진버스,ride,2,4200392,신왕종점,10,57,17.54386,True,2025-05-27,2025-06-03,8,연곡면사무소-연곡면사무소,7
2025,42002110,923,강릉-동진버스,ride,2,4202162,부귀터,10,57,17.54386,True,2025-05-27,2025-06-03,8,연곡면사무소-연곡면사무소,5
2025,42002110,923,강릉-동진버스,ride,4,4200395,신왕리,4,57,7.017544,True,2025-05-27,2025-06-03,8,연곡면사무소-연곡면사무소,2
2025,42002110,923,강릉-동진버스,ride,5,4200340,행정,3,57,5.263158,True,2025-05-27,2025-06-03,8,연곡면사무소-연곡면사무소,3
2025,42002112,911,강릉-동진버스,goff,1,4200184,소돌,20,63,31.746032,True,2025-05-27,2025-06-03,8,주문진시외버스터-주문진시외버스터,7
2025,42002112,911,강릉-동진버스,goff,2,4201147,작은다리사거리,11,63,17.460317,True,2025-05-27,2025-06-03,8,주문진시외버스터-주문진시외버스터,5
2025,42002112,911,강릉-동진버스,goff,3,4200467,향호저수지,8,63,12.698413,True,2025-05-27,2025-06-03,8,주문진시외버스터-주문진시외버스터,7
2025,42002112,911,강릉-동진버스,goff,3,4200971,주문진읍사무소,8,63,12.698413,True,2025-05-27,2025-06-03,8,주문진시외버스터-주문진시외버스터,5
2025,42002112,911,강릉-동진버스,goff,5,4200469,참샘,7,63,11.111111,True,2025-05-27,2025-06-03,8,주문진시외버스터-주문진시외버스터,4
2025,42002112,911,강릉-동진버스,ride,1,4200196,작은다리,25,106,23.584906,True,2025-05-27,2025-06-03,8,주문진시외버스터-주문진시외버스터,7
2025,42002112,911,강릉-동진버스,ride,2,4200467,향호저수지,16,106,15.09434,True,2025-05-27,2025-06-03,8,주문진시외버스터-주문진시외버스터,7
2025,42002112,911,강릉-동진버스,ride,3,4200466,향호회관,10,106,9.433962,True,2025-05-27,2025-06-03,8,주문진시외버스터-주문진시외버스터,8
2025,42002112,911,강릉-동진버스,ride,3,4201378,주문10리,10,106,9.433962,True,2025-05-27,2025-06-03,8,주문진시외버스터-주문진시외버스터,5
2025,42002112,911,강릉-동진버스,ride,5,4201377,주문10리종점,9,106,8.490566,True,2025-05-27,2025-06-03,8,주문진시외버스터-주문진시외버스터,5
2025,42002113,912,강릉-동진버스,goff,1,4200448,주문진시외버스터미널,162,214,75.700935,True,2025-05-27,2025-06-03,8,주문진시외버스터-주문진시외버스터,8
2025,42002113,912,강릉-동진버스,goff,2,4200458,장덕2리,16,214,7.476636,True,2025-05-27,2025-06-03,8,주문진시외버스터-주문진시외버스터,8
2025,42002113,912,강릉-동진버스,goff,3,4200462,장덕1리,7,214,3.271028,True,2025-05-27,2025-06-03,8,주문진시외버스터-주문진시외버스터,6
2025,42002113,912,강릉-동진버스,goff,3,4201251,궁궁동,7,214,3.271028,True,2025-05-27,2025-06-03,8,주문진시외버스터-주문진시외버스터,6
2025,42002113,912,강릉-동진버스,goff,5,4200460,장덕2리마을회관,6,214,2.803738,True,2025-05-27,2025-06-03,8,주문진시외버스터-주문진시외버스터,5
2025,42002113,912,강릉-동진버스,ride,1,4200448,주문진시외버스터미널,128,392,32.653061,True,2025-05-27,2025-06-03,8,주문진시외버스터-주문진시외버스터,8
2025,42002113,912,강릉-동진버스,ride,2,4200455,삼교리종점,54,392,13.77551,True,2025-05-27,2025-06-03,8,주문진시외버스터-주문진시외버스터,8
2025,42002113,912,강릉-동진버스,ride,3,4200022,상근내,44,392,11.22449,True,2025-05-27,2025-06-03,8,주문진시외버스터-주문진시외버스터,8
2025,42002113,912,강릉-동진버스,ride,4,4200461,장덕1리,42,392,10.714286,True,2025-05-27,2025-06-03,8,주문진시외버스터-주문진시외버스터,8
2025,42002113,912,강릉-동진버스,ride,5,4200457,장덕2리,34,392,8.673469,True,2025-05-27,2025-06-03,8,주문진시외버스터-주문진시외버스터,8
2025,42002114,941,강릉-동진버스,goff,1,4200252,신영극장,44,129,34.108527,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,8
2025,42002114,941,강릉-동진버스,goff,2,4201008,성산면사무소,25,129,19.379845,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,6
2025,42002114,941,강릉-동진버스,goff,3,4200950,둔지마을,9,129,6.976744,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,7
2025,42002114,941,강릉-동진버스,goff,4,4200930,왕산구)종점,8,129,6.20155,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,7
2025,42002114,941,강릉-동진버스,goff,4,4200948,탑동교,8,129,6.20155,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,5
2025,42002114,941,강릉-동진버스,ride,1,4200253,교보생명,110,293,37.542662,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,8
2025,42002114,941,강릉-동진버스,ride,2,4200951,왕산면사무소앞,33,293,11.262799,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,8
2025,42002114,941,강릉-동진버스,ride,3,4200935,목계마을회관,23,293,7.849829,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,8
2025,42002114,941,강릉-동진버스,ride,4,4200947,탑동교,21,293,7.167235,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,8
2025,42002114,941,강릉-동진버스,ride,5,4200931,샘터휴게실,17,293,5.802048,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,8
2025,42002115,941-1,강릉-동진버스,goff,1,4200252,신영극장,49,124,39.516129,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,8
2025,42002115,941-1,강릉-동진버스,goff,2,4201008,성산면사무소,27,124,21.774194,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,8
2025,42002115,941-1,강릉-동진버스,goff,3,4200936,목계마을회관,14,124,11.290323,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,8
2025,42002115,941-1,강릉-동진버스,goff,4,4200797,KTX공영주차장환승장,8,124,6.451613,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,7
2025,42002115,941-1,강릉-동진버스,goff,5,4200952,왕산면사무소앞,5,124,4.032258,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,3
2025,42002115,941-1,강릉-동진버스,ride,1,4200253,교보생명,92,205,44.878049,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,8
2025,42002115,941-1,강릉-동진버스,ride,2,4200797,KTX공영주차장환승장,14,205,6.829268,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,7
2025,42002115,941-1,강릉-동진버스,ride,3,4200947,탑동교,10,205,4.878049,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,6
2025,42002115,941-1,강릉-동진버스,ride,4,4200935,목계마을회관,9,205,4.390244,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,5
2025,42002115,941-1,강릉-동진버스,ride,5,4200949,둔지마을,8,205,3.902439,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,6
2025,42002115,941-1,강릉-동진버스,ride,5,4200951,왕산면사무소앞,8,205,3.902439,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,5
2025,42002115,941-1,강릉-동진버스,ride,5,4200953,도마1리경로당,8,205,3.902439,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,4
2025,42002116,942,강릉-동진버스,goff,1,4200252,신영극장,64,101,63.366337,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,8
2025,42002116,942,강릉-동진버스,goff,2,4201008,성산면사무소,11,101,10.891089,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,6
2025,42002116,942,강릉-동진버스,goff,3,4200892,임내폭포,6,101,5.940594,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,6
2025,42002116,942,강릉-동진버스,goff,4,4200900,닭목골,5,101,4.950495,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,6
2025,42002116,942,강릉-동진버스,goff,5,4200916,고단2.3리교차로,3,101,2.970297,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,8
2025,42002116,942,강릉-동진버스,ride,1,4200253,교보생명,89,243,36.625514,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,8
2025,42002116,942,강릉-동진버스,ride,2,4200911,도화목이,27,243,11.111111,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,8
2025,42002116,942,강릉-동진버스,ride,2,4200916,고단2.3리교차로,27,243,11.111111,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,8
2025,42002116,942,강릉-동진버스,ride,4,4200797,KTX공영주차장환승장,15,243,6.17284,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,5
2025,42002116,942,강릉-동진버스,ride,5,4200915,감자채종포마을,14,243,5.761317,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,6
2025,42002117,944,강릉-동진버스,goff,1,4200252,신영극장,32,69,46.376812,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,8
2025,42002117,944,강릉-동진버스,goff,2,4201008,성산면사무소,14,69,20.289855,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,6
2025,42002117,944,강릉-동진버스,goff,3,4200987,삼왕,5,69,7.246377,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,7
2025,42002117,944,강릉-동진버스,goff,3,4200998,보광리체험학습장,5,69,7.246377,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,3
2025,42002117,944,강릉-동진버스,goff,5,4200995,보광본동,4,69,5.797101,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,3
2025,42002117,944,강릉-동진버스,ride,1,4200253,교보생명,104,290,35.862069,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,8
2025,42002117,944,강릉-동진버스,ride,2,4200977,보광리체험학습장,41,290,14.137931,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,8
2025,42002117,944,강릉-동진버스,ride,3,4201009,성산면사무소,37,290,12.758621,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,7
2025,42002117,944,강릉-동진버스,ride,4,4200994,보광본동,35,290,12.068966,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,8
2025,42002117,944,강릉-동진버스,ride,5,4200973,샘골식당,18,290,6.206897,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,8
2025,42002118,945,강릉-동진버스,goff,1,4200252,신영극장,15,36,41.666667,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,6
2025,42002118,945,강릉-동진버스,goff,2,4200797,KTX공영주차장환승장,5,36,13.888889,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,2
2025,42002118,945,강릉-동진버스,goff,3,4201008,성산면사무소,4,36,11.111111,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,3
2025,42002118,945,강릉-동진버스,goff,3,4201413,어흘리산림관광안내센터,4,36,11.111111,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,3
2025,42002118,945,강릉-동진버스,goff,5,4200969,가마골,3,36,8.333333,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,8
2025,42002118,945,강릉-동진버스,ride,1,4200253,교보생명,50,109,45.87156,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,7
2025,42002118,945,강릉-동진버스,ride,2,4200969,가마골,21,109,19.266055,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,8
2025,42002118,945,강릉-동진버스,ride,3,4201412,어흘리산림관광안내센터,16,109,14.678899,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,7
2025,42002118,945,강릉-동진버스,ride,4,4200968,대관령박물관,8,109,7.33945,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,5
2025,42002118,945,강릉-동진버스,ride,5,4200966,어흘리.굴면동,6,109,5.504587,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,4
2025,42002119,946,강릉-동진버스,goff,1,4200252,신영극장,13,23,56.521739,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,6
2025,42002119,946,강릉-동진버스,goff,2,4200862,금산남밭,6,23,26.086957,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,4
2025,42002119,946,강릉-동진버스,goff,3,4200797,KTX공영주차장환승장,2,23,8.695652,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,2
2025,42002119,946,강릉-동진버스,goff,3,4200863,관음1리,2,23,8.695652,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,8
2025,42002119,946,강릉-동진버스,ride,1,4200253,교보생명,23,76,30.263158,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,7
2025,42002119,946,강릉-동진버스,ride,2,4200863,관음1리,16,76,21.052632,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,8
2025,42002119,946,강릉-동진버스,ride,3,4200865,안곡,10,76,13.157895,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,6
2025,42002119,946,강릉-동진버스,ride,4,4200020,안곡약수터입구,8,76,10.526316,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,7
2025,42002119,946,강릉-동진버스,ride,5,4200860,관음1리,6,76,7.894737,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,6
2025,42002120,947,강릉-동진버스,goff,1,4200252,신영극장,10,15,66.666667,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,6
2025,42002120,947,강릉-동진버스,goff,2,4201008,성산면사무소,2,15,13.333333,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,2
2025,42002120,947,강릉-동진버스,goff,3,4200253,교보생명,1,15,6.666667,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,6
2025,42002120,947,강릉-동진버스,goff,3,4200877,산북,1,15,6.666667,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,5
2025,42002120,947,강릉-동진버스,goff,3,4200883,덕중상사입구,1,15,6.666667,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,1
2025,42002120,947,강릉-동진버스,ride,1,4200253,교보생명,12,46,26.086957,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,6
2025,42002120,947,강릉-동진버스,ride,2,4200877,산북,7,46,15.217391,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,5
2025,42002120,947,강릉-동진버스,ride,2,4200882,덕중상사입구,7,46,15.217391,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,6
2025,42002120,947,강릉-동진버스,ride,4,4200876,산북2리경로당,6,46,13.043478,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,1
2025,42002120,947,강릉-동진버스,ride,4,4200886,자포골,6,46,13.043478,True,2025-05-27,2025-06-03,8,KTX공영주차장-KTX공영주차장,4
2025,42002121,952,강릉-동진버스,goff,1,4201198,남대천.강릉교,61,81,75.308642,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,8
2025,42002121,952,강릉-동진버스,goff,2,4200016,강동종합복지회관,9,81,11.111111,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,6
2025,42002121,952,강릉-동진버스,goff,3,4201155,모전1리,4,81,4.938272,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,4
2025,42002121,952,강릉-동진버스,goff,4,4201165,송담서원,2,81,2.469136,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,4
2025,42002121,952,강릉-동진버스,goff,5,4200026,강동종합복지회관,1,81,1.234568,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,1
2025,42002121,952,강릉-동진버스,goff,5,4201153,버당말,1,81,1.234568,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,8
2025,42002121,952,강릉-동진버스,goff,5,4201157,동그린,1,81,1.234568,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,3
2025,42002121,952,강릉-동진버스,goff,5,4201178,강동하나로마트,1,81,1.234568,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,1
2025,42002121,952,강릉-동진버스,goff,5,4201199,남대천.강릉교,1,81,1.234568,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,8
2025,42002121,952,강릉-동진버스,ride,1,4201199,남대천.강릉교,54,220,24.545455,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,8
2025,42002121,952,강릉-동진버스,ride,2,4201164,언별2리,46,220,20.909091,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,8
2025,42002121,952,강릉-동진버스,ride,3,4201153,버당말,36,220,16.363636,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,8
2025,42002121,952,강릉-동진버스,ride,4,4201198,남대천.강릉교,30,220,13.636364,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,8
2025,42002121,952,강릉-동진버스,ride,5,4200016,강동종합복지회관,14,220,6.363636,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,6
2025,42002123,953,강릉-동진버스,goff,1,4201198,남대천.강릉교,67,99,67.676768,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,8
2025,42002123,953,강릉-동진버스,goff,2,4200016,강동종합복지회관,18,99,18.181818,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,7
2025,42002123,953,강릉-동진버스,goff,3,4200595,산두골,6,99,6.060606,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,6
2025,42002123,953,강릉-동진버스,goff,4,4200026,강동종합복지회관,2,99,2.020202,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,3
2025,42002123,953,강릉-동진버스,goff,4,4200591,현대모비스,2,99,2.020202,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,2
2025,42002123,953,강릉-동진버스,goff,4,4201177,강동면사무소,2,99,2.020202,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,2
2025,42002123,953,강릉-동진버스,ride,1,4201199,남대천.강릉교,86,375,22.933333,True,2025-05-27,2025-06-03,8,남대천.강릉교-남대천.강릉교,7
