year,route_id,route_name_current,company_name_current,route_in_current_bis,sttn_id,sttn_nm,name_source,stop_in_current_bis_inventory,stop_on_current_route,current_station_orders,source_2025_station_sequences,longitude,latitude,ride_nope,goff_nope,ride_rank,goff_rank,ride_share_pct,goff_share_pct,period_start,period_end,days_supplied,route_name_source_2025,days_with_record
2025,42002141,시티1,강릉-동진버스,True,4200441,산대월리.순포,BIS inventory,True,True,58,53,128.88527417343033,37.822868850849,12,2,33,51,0.628931,0.12837,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,6
2025,42002141,시티1,강릉-동진버스,True,4200442,사천해변,BIS inventory,True,True,16,14,128.87869491904522,37.828713817312966,0,2,,51,0.0,0.12837,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,1
2025,42002141,시티1,강릉-동진버스,True,4200443,사천해변,BIS inventory,True,True,56,51,128.87827311977188,37.82882341864164,16,0,28,,0.838574,0.0,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,5
2025,42002141,시티1,강릉-동진버스,True,4200444,사천캠핑장,BIS inventory,True,True,17,15,128.87516834469744,37.831731302711255,6,4,44,44,0.314465,0.256739,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,5
2025,42002141,시티1,강릉-동진버스,True,4200445,사천캠핑장,BIS inventory,True,True,55,50,128.8750445298634,37.831686225915426,14,3,30,46,0.733753,0.192555,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,6
2025,42002141,시티1,강릉-동진버스,True,4200447,사천물회거리,BIS inventory,True,True,18,16,128.8757309061334,37.83810545841113,23,30,25,14,1.205451,1.925546,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,8
2025,42002141,시티1,강릉-동진버스,True,4200449,사천물회거리,BIS inventory,True,True,54,49,128.8755979856823,37.838072593350674,95,13,4,26,4.979036,0.834403,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,8
2025,42002141,시티1,강릉-동진버스,True,4200450,연곡해변,BIS inventory,True,True,49,45,128.8529783059013,37.85739414992972,5,6,46,40,0.262055,0.385109,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,5
2025,42002141,시티1,강릉-동진버스,True,4200451,연곡해변,BIS inventory,True,True,23,20,128.85309149153562,37.85745785808507,3,3,50,46,0.157233,0.192555,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,4
2025,42002141,시티1,강릉-동진버스,True,4200509,연곡소나무길,BIS inventory,True,True,50,46,128.8618386269624,37.85018703668437,11,3,36,46,0.57652,0.192555,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,3
2025,42002141,시티1,강릉-동진버스,True,4200517,해오름쉼터,BIS inventory,True,True,46,42,128.8414184387453,37.87167485028107,13,7,32,37,0.681342,0.449294,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,5
2025,42002141,시티1,강릉-동진버스,True,4200518,소돌해변,BIS inventory,True,True,39,35,128.8237001059589,37.9072478711743,34,0,20,,1.781971,0.0,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,7
2025,42002141,시티1,강릉-동진버스,True,4200522,게스트하우스거리,BIS inventory,True,True,31,27,128.8339253329715,37.896167167389095,5,8,46,33,0.262055,0.513479,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,5
2025,42002141,시티1,강릉-동진버스,True,4200523,소돌해변,BIS inventory,True,True,35,31,128.82357421556765,37.90742431202615,2,18,55,20,0.104822,1.155327,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,4
2025,42002141,시티1,강릉-동진버스,True,4200527,오리진항,BIS inventory,True,True,33,29,128.8317491433552,37.9007448060665,2,12,55,27,0.104822,0.770218,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,6
2025,42002141,시티1,강릉-동진버스,True,4200531,게스트하우스거리,BIS inventory,True,True,43,39,128.83380690814315,37.89613511363595,12,4,33,44,0.628931,0.256739,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,6
2025,42002141,시티1,강릉-동진버스,True,4200532,주문진항,BIS inventory,True,True,29,26,128.8290758047728,37.892766657375546,11,9,36,30,0.57652,0.577664,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,7
2025,42002141,시티1,강릉-동진버스,True,4200536,오리진항,BIS inventory,True,True,41,37,128.8317047746547,37.90064451287537,30,0,22,,1.572327,0.0,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,7
2025,42002141,시티1,강릉-동진버스,True,4200539,해오름쉼터,BIS inventory,True,True,26,23,128.8415292308554,37.871715916564284,9,8,39,33,0.471698,0.513479,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,6
2025,42002141,시티1,강릉-동진버스,True,4200549,세인트존스호텔,BIS inventory,True,True,65,60,128.92167986735865,37.790864197302774,23,19,25,18,1.205451,1.219512,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,7
2025,42002141,시티1,강릉-동진버스,True,4200550,세인트존스호텔,BIS inventory,True,True,6,4,128.9216970367292,37.79098344901958,59,17,14,23,3.092243,1.091142,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,8
2025,42002141,시티1,강릉-동진버스,True,4200553,해송삼거리,BIS inventory,True,True,66,61,128.9252087534945,37.78824187943356,7,39,41,9,0.366876,2.503209,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,7
2025,42002141,시티1,강릉-동진버스,True,4200554,해송삼거리,BIS inventory,True,True,5,3,128.92513343525474,37.78843042396744,18,0,27,,0.943396,0.0,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,5
2025,42002141,시티1,강릉-동진버스,True,4200613,강문해변,BIS inventory,True,True,64,59,128.91641678869786,37.79529298920251,74,137,8,3,3.878407,8.793325,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,8
2025,42002141,시티1,강릉-동진버스,True,4201057,안목커피거리,BIS inventory,True,True,1,0,128.94590416266868,37.77225695392567,71,2,12,51,3.721174,0.12837,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,7
2025,42002141,시티1,강릉-동진버스,True,4201242,경포해변,BIS inventory,True,True,62,57,128.9052529004403,37.80440358093674,94,168,5,2,4.926625,10.783055,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,8
2025,42002141,시티1,강릉-동진버스,True,4201261,강문해변입구,BIS inventory,True,True,8,6,128.9152492720649,37.794762154181576,58,8,15,33,3.039832,0.513479,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,7
2025,42002141,시티1,강릉-동진버스,True,4201262,안목해변,BIS inventory,True,True,69,63,128.9453268042541,37.77365094131008,1,108,59,4,0.052411,6.931964,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,7
2025,42002141,시티1,강릉-동진버스,True,4201263,안목해변,BIS inventory,True,True,2,1,128.94493768408068,37.774178194287636,121,2,2,51,6.341719,0.12837,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,8
2025,42002141,시티1,강릉-동진버스,True,4201264,송정해변,BIS inventory,True,True,68,62,128.93690998005923,37.77994173288209,2,18,55,20,0.104822,1.155327,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,7
2025,42002141,시티1,강릉-동진버스,True,4201265,송정해변,BIS inventory,True,True,3,2,128.937243026154,37.779799396228796,73,0,10,,3.825996,0.0,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,8
2025,42002141,시티1,강릉-동진버스,True,4201266,경포호,BIS inventory,True,True,63,58,128.91144337577538,37.79931158521169,35,32,19,13,1.834382,2.053915,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,8
2025,42002141,시티1,강릉-동진버스,True,4201267,경포호,BIS inventory,True,True,9,7,128.91154424859525,37.79966287216199,34,29,20,15,1.781971,1.861361,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,8
2025,42002141,시티1,강릉-동진버스,True,4201268,사천진해변,BIS inventory,True,True,52,47,128.87339749147367,37.84293833117085,10,6,38,40,0.524109,0.385109,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,7
2025,42002141,시티1,강릉-동진버스,True,4201269,영진항,BIS inventory,True,True,24,21,128.8478764921571,37.86744935186811,3,9,50,30,0.157233,0.577664,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,3
2025,42002141,시티1,강릉-동진버스,True,4201270,영진항,BIS inventory,True,True,48,44,128.84778900128174,37.86736001237831,9,3,39,46,0.471698,0.192555,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,5
2025,42002141,시티1,강릉-동진버스,True,4201271,영진해변,BIS inventory,True,True,47,43,128.84407553359966,37.870005012045354,56,9,16,30,2.93501,0.577664,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,8
2025,42002141,시티1,강릉-동진버스,True,4201272,영진해변,BIS inventory,True,True,25,22,128.84410671788726,37.87009887053988,1,7,59,37,0.052411,0.449294,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,4
2025,42002141,시티1,강릉-동진버스,True,4201273,도깨비촬영지,BIS inventory,True,True,45,41,128.83285849096714,37.88049253785593,71,39,12,9,3.721174,2.503209,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,8
2025,42002141,시티1,강릉-동진버스,True,4201274,도깨비촬영지,BIS inventory,True,True,27,24,128.83366615521564,37.879702674494396,14,34,30,12,0.733753,2.182285,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,8
2025,42002141,시티1,강릉-동진버스,True,4201275,주문진수산시장,BIS inventory,True,True,44,40,128.82825290581502,37.88995969444888,147,47,1,8,7.704403,3.016688,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,8
2025,42002141,시티1,강릉-동진버스,True,4201276,주문진수산시장,BIS inventory,True,True,28,25,128.82844614486706,37.89014411628092,7,103,41,5,0.366876,6.61104,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,8
2025,42002141,시티1,강릉-동진버스,True,4201277,주문진등대,BIS inventory,True,True,42,38,128.83402573057427,37.898641534767464,16,0,28,,0.838574,0.0,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,5
2025,42002141,시티1,강릉-동진버스,True,4201278,주문진등대,BIS inventory,True,True,32,28,128.83413482750083,37.898607108297156,2,15,55,24,0.104822,0.962773,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,6
2025,42002141,시티1,강릉-동진버스,True,4201279,더글로리촬영지,BIS inventory,True,True,40,36,128.82911039533775,37.904460082879105,100,0,3,,5.24109,0.0,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,8
2025,42002141,시티1,강릉-동진버스,True,4201280,더글로리촬영지,BIS inventory,True,True,34,30,128.82924239568416,37.90441068117994,1,20,59,17,0.052411,1.283697,2025-05-27,2025-06-03,8,안목커피거리-안목커피거리,7
