year,route_id,route_name_current,company_name_current,route_in_current_bis,sttn_id,sttn_nm,name_source,stop_in_current_bis_inventory,stop_on_current_route,current_station_orders,source_2025_station_sequences,longitude,latitude,ride_nope,goff_nope,ride_rank,goff_rank,ride_share_pct,goff_share_pct
2025,42002144,206-1,강릉-동진버스,True,4200251,한국은행,BIS inventory,True,True,19,17 | 18,128.89406630781096,37.753485602290496,2226,462,4,10,5.715313,2.232423
2025,42002144,206-1,강릉-동진버스,True,4200252,신영극장,BIS inventory,True,True,46,44 | 45,128.8961287589657,37.75448236011555,4382,3524,2,1,11.250899,17.028268
2025,42002144,206-1,강릉-동진버스,True,4200253,교보생명,BIS inventory,True,True,18,16 | 17,128.89811415297848,37.756002485379526,6411,2422,1,2,16.460409,11.70331
2025,42002144,206-1,강릉-동진버스,True,4200258,용지각,BIS inventory,True,True,48,46 | 47,128.90534669055177,37.76147384168322,222,362,34,14,0.569991,1.749215
2025,42002144,206-1,강릉-동진버스,True,4200260,동남아파트,BIS inventory,True,True,49,47 | 48,128.9088062489658,37.764638779656714,232,418,32,11,0.595666,2.019812
2025,42002144,206-1,강릉-동진버스,True,4200265,혜성연립,BIS inventory,True,True,51,49 | 50,128.91575952067353,37.76841531999017,84,308,48,17,0.215672,1.488282
2025,42002144,206-1,강릉-동진버스,True,4200267,삼우은성아파트,BIS inventory,True,True,52,50 | 51,128.91973659122027,37.77025900516923,169,259,39,23,0.433912,1.25151
2025,42002144,206-1,강릉-동진버스,True,4200269,이마트,BIS inventory,True,True,53,51 | 52,128.92346774482266,37.772222356268564,174,287,38,22,0.44675,1.386808
2025,42002144,206-1,강릉-동진버스,True,4200271,송정동주민센터,BIS inventory,True,True,54,52 | 53,128.9281580126049,37.77420386430584,13,86,60,41,0.033378,0.415559
2025,42002144,206-1,강릉-동진버스,True,4200273,송정신원아침도시,BIS inventory,True,True,55,53 | 54,128.93190852770562,37.774810233413945,16,166,58,32,0.04108,0.802126
2025,42002144,206-1,강릉-동진버스,True,4200277,비치소라아파트,BIS inventory,True,True,56,54 | 55,128.93435177478304,37.77578862012879,44,209,53,29,0.112971,1.009906
2025,42002144,206-1,강릉-동진버스,True,4200287,강릉고등학교,BIS inventory,True,True,1,0,128.91470458416677,37.788540253578724,1839,31,7,52,4.72168,0.149795
2025,42002144,206-1,강릉-동진버스,True,4200288,경포고교,BIS inventory,True,True,6,4 | 5,128.91881546540267,37.78075927662396,320,86,26,41,0.821608,0.415559
2025,42002144,206-1,강릉-동진버스,True,4200289,한솔초교,BIS inventory,True,True,9,7 | 8,128.9142086436632,37.775058134113436,205,36,36,50,0.526343,0.173955
2025,42002144,206-1,강릉-동진버스,True,4200292,주공1차아파트,BIS inventory,True,True,35,33 | 34,128.88256780330317,37.766843575404636,467,3,21,59,1.199035,0.014496
2025,42002144,206-1,강릉-동진버스,True,4200315,구터미널,BIS inventory,True,True,16,14 | 15,128.8988430353628,37.76163002626936,313,198,27,31,0.803636,0.956753
2025,42002144,206-1,강릉-동진버스,True,4200320,강릉역육거리,BIS inventory,True,True,15,13 | 14,128.9015605860337,37.763796951176055,743,257,11,24,1.907672,1.241846
2025,42002144,206-1,강릉-동진버스,True,4200322,동도센트리움,BIS inventory,True,True,14,12 | 13,128.90456486009336,37.76619195310031,683,112,14,38,1.75362,0.541194
2025,42002144,206-1,강릉-동진버스,True,4200365,삼성디지털센터,BIS inventory,True,True,17,15 | 16,128.8966989039856,37.75811194350719,76,153,49,33,0.195132,0.739309
2025,42002144,206-1,강릉-동진버스,True,4200530,주공2차아파트,BIS inventory,True,True,31,29 | 30,128.8850454710998,37.768615366200436,1422,775,8,5,3.651022,3.744866
2025,42002144,206-1,강릉-동진버스,True,4201220,포남2주공입구,BIS inventory,True,True,7,5 | 6,128.9179885478381,37.77901498558293,143,7,41,56,0.367156,0.033825
2025,42002144,206-1,강릉-동진버스,True,4201233,초당분수공원,BIS inventory,True,True,61,58 | 59 | 60,128.9221385517862,37.785996929695614,13,212,60,28,0.033378,1.024402
2025,42002144,206-1,강릉-동진버스,True,4202172,신라모노그램,BIS inventory,True,True,60,59,128.92730314100064,37.78470637599459,27,19,56,54,0.069323,0.09181
2025,42002145,913,강릉-동진버스,True,4200194,주문진항입구,BIS inventory,True,True,8,7,128.82670250148865,37.8926318795772,6,1010,8,1,0.120216,40.824576
2025,42002145,913,강릉-동진버스,True,4200195,주문진항입구,BIS inventory,True,True,4,3,128.82690557497094,37.892668432750234,331,22,3,7,6.631937,0.889248
2025,42002145,913,강릉-동진버스,True,4200196,작은다리,BIS inventory,True,True,3,2,128.8261349428677,37.89101262248175,541,21,2,8,10.839511,0.848828
2025,42002145,913,강릉-동진버스,True,4200197,작은다리,BIS inventory,True,True,9,8,128.82583778093624,37.88994679111109,9,425,7,3,0.180325,17.178658
2025,42002145,913,강릉-동진버스,True,4200198,원마트,BIS inventory,True,True,2,1,128.82575730347685,37.88826959645488,185,12,5,9,3.706672,0.485044
2025,42002145,913,강릉-동진버스,True,4200448,주문진시외버스터미널,BIS inventory,True,True,1 | 11,10,128.8255388895829,37.884201127994984,248,113,4,5,4.968944,4.567502
2025,42002145,913,강릉-동진버스,True,4200520,우신아파트,BIS inventory,True,True,6,5,128.8255393760297,37.87241785986445,3586,537,1,2,71.849329,21.70574
2025,42002145,913,강릉-동진버스,True,4201232,원마트,BIS inventory,True,True,10,9,128.8255161831108,37.88764901879385,0,237,,4,0.0,9.579628
2025,42002145,913,강릉-동진버스,True,4201391,주문진읍사무소,BIS inventory,True,True,5,4,128.8238312459903,37.8934502421149,79,11,6,10,1.582849,0.444624
2025,42002145,913,강릉-동진버스,True,4201393,주문진읍사무소,BIS inventory,True,True,7,6,128.82369473290439,37.893285463228835,6,86,8,6,0.120216,3.476152
2025,42002146,971,강릉-동진버스,True,4200009,강릉솔향수목원,BIS inventory,True,True,21,20,128.86668479243338,37.701851797491,56,12,2,7,12.933025,4.411765
2025,42002146,971,강릉-동진버스,True,4200512,덕현리,BIS inventory,True,True,42,41,128.92611817321585,37.705859421056175,3,5,20,10,0.692841,1.838235
2025,42002146,971,강릉-동진버스,True,4200513,덕현리,BIS inventory,True,True,2,1,128.92602088648235,37.70591024035886,25,1,6,23,5.773672,0.367647
2025,42002146,971,강릉-동진버스,True,4200633,소양가든,BIS inventory,True,True,3,2,128.91470984838725,37.70545388269156,24,0,7,,5.542725,0.0
2025,42002146,971,강릉-동진버스,True,4200634,소양가든,BIS inventory,True,True,41,40,128.91482886328737,37.70544797167058,7,3,10,14,1.616628,1.102941
2025,42002146,971,강릉-동진버스,True,4200637,천주교회,BIS inventory,True,True,5,4,128.9146583268783,37.69918070112344,2,2,25,15,0.461894,0.735294
2025,42002146,971,강릉-동진버스,True,4200638,천주교회,BIS inventory,True,True,39,38,128.91475255178224,37.69917256372598,1,1,29,23,0.230947,0.367647
2025,42002146,971,강릉-동진버스,True,4200639,어단2리마을회관,BIS inventory,True,True,6,5,128.91146885408946,37.6964376324294,21,1,8,23,4.849885,0.367647
2025,42002146,971,강릉-동진버스,True,4200640,어단2리마을회관,BIS inventory,True,True,38,37,128.91152104480037,37.696373262130535,0,5,,10,0.0,1.838235
2025,42002146,971,강릉-동진버스,True,4200641,한빛마을입구,BIS inventory,True,True,7,6,128.9070507747374,37.69408474392719,51,0,4,,11.778291,0.0
2025,42002146,971,강릉-동진버스,True,4200642,한빛마을입구,BIS inventory,True,True,37,36,128.90709305020837,37.69401534995285,0,34,,3,0.0,12.5
2025,42002146,971,강릉-동진버스,True,4200643,어단1리마을회관,BIS inventory,True,True,8,7,128.90163121019464,37.69306524952247,3,0,20,,0.692841,0.0
2025,42002146,971,강릉-동진버스,True,4200644,어단1리마을회관,BIS inventory,True,True,36,35,128.90166199367852,37.69299424582564,1,6,29,9,0.230947,2.205882
2025,42002146,971,강릉-동진버스,True,4200645,어단1리성황당,BIS inventory,True,True,9,8,128.8997465866069,37.69146948045897,2,2,25,15,0.461894,0.735294
2025,42002146,971,강릉-동진버스,True,4200646,어단1리성황당,BIS inventory,True,True,35,34,128.8998102046769,37.691407412019785,0,2,,15,0.0,0.735294
2025,42002146,971,강릉-동진버스,True,4200705,학산설래,BIS inventory,True,True,10,9,128.89315390645208,37.69579111479832,5,11,15,8,1.154734,4.044118
2025,42002146,971,강릉-동진버스,True,4200706,학산설래,BIS inventory,True,True,34,33,128.8930578775653,37.69580131479523,16,2,9,15,3.69515,0.735294
2025,42002146,971,강릉-동진버스,True,4200707,대성사입구,BIS inventory,True,True,11,10,128.88866018338805,37.699701320397004,3,2,20,15,0.692841,0.735294
2025,42002146,971,강릉-동진버스,True,4200708,대성사입구,BIS inventory,True,True,33,32,128.88799509811798,37.70047298433208,5,0,15,,1.154734,0.0
2025,42002146,971,강릉-동진버스,True,4200709,학산2리마을회관,BIS inventory,True,True,12,11,128.8886619883527,37.70619292326437,40,1,5,23,9.237875,0.367647
2025,42002146,971,강릉-동진버스,True,4200710,학산2리마을회관,BIS inventory,True,True,32,31,128.88859103012294,37.70624396434639,3,5,20,10,0.692841,1.838235
2025,42002146,971,강릉-동진버스,True,4200713,사이말교,BIS inventory,True,True,13,12,128.88807348333134,37.711972121452696,3,0,20,,0.692841,0.0
2025,42002146,971,강릉-동진버스,True,4200714,사이말교,BIS inventory,True,True,31,30,128.88798046545247,37.71196552544221,2,0,25,,0.461894,0.0
2025,42002146,971,강릉-동진버스,True,4200718,학마을앞,BIS inventory,True,True,14,13,128.88924569543022,37.716217165702425,5,2,15,15,1.154734,0.735294
2025,42002146,971,강릉-동진버스,True,4200720,학산1리,BIS inventory,True,True,29,28,128.8893588713931,37.7158468763211,1,0,29,,0.230947,0.0
2025,42002146,971,강릉-동진버스,True,4200811,구정자율방범대,BIS inventory,True,True,15,14,128.88237819871995,37.72033853165244,7,24,10,5,1.616628,8.823529
2025,42002146,971,강릉-동진버스,True,4200812,구정보건지소,BIS inventory,True,True,27,26,128.88246310473926,37.72030864287925,53,27,3,4,12.240185,9.926471
2025,42002146,971,강릉-동진버스,True,4200813,구정면사무소,BIS inventory,True,True,16,15,128.87999133744066,37.71800809783438,4,44,18,2,0.923788,16.176471
2025,42002146,971,강릉-동진버스,True,4200814,구정면사무소,BIS inventory,True,True,26,25,128.88002787863965,37.71794143004597,58,57,1,1,13.394919,20.955882
2025,42002146,971,강릉-동진버스,True,4200815,오뚜기물류서비스,BIS inventory,True,True,17,16,128.8777698382652,37.71622341645464,1,0,29,,0.230947,0.0
2025,42002146,971,강릉-동진버스,True,4200816,오뚜기물류서비스,BIS inventory,True,True,25,24,128.87782869819907,37.71615014292806,6,1,14,23,1.385681,0.367647
2025,42002146,971,강릉-동진버스,True,4200817,성황당,BIS inventory,True,True,18,17,128.87341590911527,37.71242819076422,2,0,25,,0.461894,0.0
2025,42002146,971,강릉-동진버스,True,4200818,성황당,BIS inventory,True,True,24,23,128.8735164959862,37.712407011021696,1,0,29,,0.230947,0.0
2025,42002146,971,강릉-동진버스,True,4200820,구정마을회관,BIS inventory,True,True,19,18,128.87139646095704,37.71008533483099,1,0,29,,0.230947,0.0
2025,42002146,971,강릉-동진버스,True,4200821,구정마을회관,BIS inventory,True,True,23,22,128.87144937425245,37.71002947764621,7,2,10,15,1.616628,0.735294
2025,42002146,971,강릉-동진버스,True,4200822,솔향수목원입구,BIS inventory,True,True,22,21,128.8693376080556,37.70921581710481,7,14,10,6,1.616628,5.147059
2025,42002146,971,강릉-동진버스,True,4200823,솔향수목원입구,BIS inventory,True,True,20,19,128.86937194102438,37.70931046077696,4,2,18,15,0.923788,0.735294
2025,42002146,971,강릉-동진버스,True,4201169,덕현리마을회관,BIS inventory,True,True,43,42,128.92976451553793,37.71025688950383,1,4,29,13,0.230947,1.470588
2025,42002146,971,강릉-동진버스,True,4201170,덕현리마을회관,BIS inventory,True,True,1,0,128.92969308316043,37.71031249336467,1,0,29,,0.230947,0.0
2025,42002146,971,강릉-동진버스,True,4201409,조순생가,BIS inventory,True,True,30,29,128.88832466397164,37.713711387376655,1,0,29,,0.230947,0.0
2025,42002147,965,강릉-동진버스,True,4200095,한국자산관리공사,BIS inventory,True,True,2,1,128.90111921880606,37.75827929877246,3,0,3,,4.166667,0.0
2025,42002147,965,강릉-동진버스,True,4200293,강릉역건너편,BIS inventory,True,True,1,0,128.8990669694857,37.76400772021464,7,0,2,,9.722222,0.0
2025,42002147,965,강릉-동진버스,True,4201197,강릉중입구,BIS inventory,True,True,4,3,128.9042740269736,37.752586182446684,2,0,4,,2.777778,0.0
2025,42002147,965,강릉-동진버스,True,4201199,남대천.강릉교,BIS inventory,True,True,3,2,128.9010687000649,37.75417893755025,60,1,1,3,83.333333,11.111111
2025,42002147,965,강릉-동진버스,True,4202032,옥계현내시장,BIS inventory,True,True,9,8,129.03512810350702,37.608949806593664,0,3,,2,0.0,33.333333
2025,42002147,965,강릉-동진버스,True,4202052,옥계면사무소,BIS inventory,True,True,8,7,129.03863134955023,37.61234830848836,0,5,,1,0.0,55.555556
2025,42002151,212,강릉-동진버스,True,4200047,강릉고정문,BIS inventory,True,True,35,0 | 33 | 34,128.91550078840652,37.78828834947499,362,1707,16,1,1.915141,16.126594
2025,42002151,212,강릉-동진버스,True,4200051,송정래미안,BIS inventory,True,True,39,36 | 37 | 38,128.93021609974548,37.78282723196739,8,28,39,37,0.042324,0.264525
2025,42002151,212,강릉-동진버스,True,4200054,삼익아파트,BIS inventory,True,True,40,37 | 38 | 39,128.93336344346523,37.7794509217129,2,73,41,24,0.010581,0.689655
2025,42002151,212,강릉-동진버스,True,4200056,해당화연립,BIS inventory,True,True,41,38 | 39 | 40,128.9356053065312,37.7785328972295,7,52,40,31,0.037033,0.491261
2025,42002151,212,강릉-동진버스,True,4200081,강일여고정문,BIS inventory,True,True,23,0 | 21 | 22,128.88831689919587,37.76415997041872,90,181,27,12,0.47614,1.709967
2025,42002151,212,강릉-동진버스,True,4200095,한국자산관리공사,BIS inventory,True,True,12,0 | 11,128.90111921880606,37.75827929877246,678,129,11,16,3.586922,1.218706
2025,42002151,212,강릉-동진버스,True,4200100,강원도교육연수원,BIS inventory,True,True,34,0 | 32 | 33,128.91813970318609,37.785074864473685,54,364,30,9,0.285684,3.438829
2025,42002151,212,강릉-동진버스,True,4200103,경포고교,BIS inventory,True,True,33,31 | 32,128.9190546436117,37.78057981084284,55,66,29,26,0.290975,0.623524
2025,42002151,212,강릉-동진버스,True,4200105,동명중학교,BIS inventory,True,True,31,0 | 29 | 30,128.9161008666347,37.77658681943468,197,13,23,41,1.042218,0.122815
2025,42002151,212,강릉-동진버스,True,4200107,KT,BIS inventory,True,True,29,0 | 27 | 28,128.9125052185983,37.77309475265464,763,205,10,11,4.03661,1.936703
2025,42002151,212,강릉-동진버스,True,4200109,동인병원입구,BIS inventory,True,True,28,0 | 26 | 27,128.9094857690125,37.77102450992961,225,96,22,22,1.19035,0.906944
2025,42002151,212,강릉-동진버스,True,4200111,하슬라중,BIS inventory,True,True,27,0 | 25 | 26,128.90761293140218,37.77043125987649,351,125,18,18,1.856946,1.180916
2025,42002151,212,강릉-동진버스,True,4200114,고용센터,BIS inventory,True,True,16,15,128.88893105798073,37.75744085258255,125,103,25,21,0.661306,0.973075
2025,42002151,212,강릉-동진버스,True,4200116,적십자입구,BIS inventory,True,True,17,16,128.88726321660565,37.757196360936135,41,58,33,28,0.216908,0.547945
2025,42002151,212,강릉-동진버스,True,4200118,터미널오거리,BIS inventory,True,True,18,17,128.8840640923818,37.75608209292866,44,138,31,15,0.23278,1.303732
2025,42002151,212,강릉-동진버스,True,4200121,강릉시외.고속터미널,BIS inventory,True,True,20,0 | 19,128.87911620808939,37.75486594086855,1789,1219,2,3,9.464607,11.516297
2025,42002151,212,강릉-동진버스,True,4200250,용강동서부시장,BIS inventory,True,True,15,0 | 14,128.89174828581776,37.7556582744871,459,163,13,13,2.428314,1.539915
2025,42002151,212,강릉-동진버스,True,4200251,한국은행,BIS inventory,True,True,14,0 | 13,128.89406630781096,37.753485602290496,789,386,9,8,4.174161,3.64667
2025,42002151,212,강릉-동진버스,True,4200253,교보생명,BIS inventory,True,True,13,0 | 12,128.89811415297848,37.756002485379526,1631,1422,3,2,8.628717,13.434105
2025,42002151,212,강릉-동진버스,True,4200259,용지각,BIS inventory,True,True,11,0 | 10,128.90537716328666,37.76184119439877,384,105,15,20,2.031531,0.99197
2025,42002151,212,강릉-동진버스,True,4200262,로얄아파트.포남1동주민센터,BIS inventory,True,True,9,0 | 8,128.90933288179943,37.76545703763149,356,53,17,30,1.883399,0.500709
2025,42002151,212,강릉-동진버스,True,4200264,구)동해상사,BIS inventory,True,True,8,0 | 7,128.91165113985977,37.76683747950902,630,42,12,33,3.332981,0.396788
2025,42002151,212,강릉-동진버스,True,4200266,혜성연립,BIS inventory,True,True,7,0 | 6,128.9154402649905,37.76852760326643,899,64,6,27,4.75611,0.604629
2025,42002151,212,강릉-동진버스,True,4200268,삼우은성아파트,BIS inventory,True,True,6,0 | 5,128.91881978171756,37.77007704319862,811,80,7,23,4.290551,0.755786
2025,42002151,212,강릉-동진버스,True,4200270,이마트,BIS inventory,True,True,5,4,128.92290403192536,37.77218493598484,313,46,19,32,1.655909,0.434577
2025,42002151,212,강릉-동진버스,True,4200272,송정동주민센터,BIS inventory,True,True,4,3,128.92775106138072,37.77430053196711,234,16,21,39,1.237964,0.151157
2025,42002151,212,강릉-동진버스,True,4200274,송정노인회관,BIS inventory,True,True,3,0 | 2,128.93141909498914,37.77512821569013,951,12,5,42,5.031214,0.113368
2025,42002151,212,강릉-동진버스,True,4200279,신도브래뉴,BIS inventory,True,True,42,0 | 39 | 40 | 41,128.93862914925478,37.77730338810464,1,144,43,14,0.00529,1.360416
2025,42002151,212,강릉-동진버스,True,4200290,한솔초교,BIS inventory,True,True,30,0 | 28 | 29,128.91448068318238,37.77500059793141,99,29,26,36,0.523754,0.273973
2025,42002151,212,강릉-동진버스,True,4200318,포남시장,BIS inventory,True,True,10,0 | 9,128.90766061502285,37.76392281820552,139,37,24,34,0.735372,0.349551
2025,42002151,212,강릉-동진버스,True,4200721,강릉역,BIS inventory,True,True,25,0 | 23 | 24,128.8992580056024,37.76416330670135,3104,531,1,6,16.421543,5.016533
2025,42002151,212,강릉-동진버스,True,4200750,강릉시청앞,BIS inventory,True,True,19,18,128.88013307678156,37.753651204654936,22,213,36,10,0.11639,2.012282
2025,42002151,212,강릉-동진버스,True,4201043,안목,BIS inventory,True,True,1,0,128.94526892930932,37.77285146151794,796,12,8,42,4.211195,0.113368
2025,42002151,212,강릉-동진버스,True,4201044,안목커피거리,BIS inventory,True,True,44,0 | 40 | 41 | 42,128.94543559396536,37.77260342997581,11,1018,38,4,0.058195,9.617383
2025,42002151,212,강릉-동진버스,True,4201234,초당분수공원,BIS inventory,True,True,37,35 | 36,128.92421540479356,37.78614360918137,21,32,37,35,0.111099,0.302315
2025,42002151,212,강릉-동진버스,True,4201236,포남2주공입구,BIS inventory,True,True,32,0 | 30 | 31,128.91810027987142,37.77873395771816,41,56,33,29,0.216908,0.529051
2025,42002151,212,강릉-동진버스,True,4201376,가작다리입구,BIS inventory,True,True,24,22 | 23,128.8944549231389,37.76589747732919,43,128,32,17,0.227489,1.209258
2025,42002151,212,강릉-동진버스,True,4201386,송정한신아파트후문,BIS inventory,True,True,2,0 | 1,128.93962441064605,37.773612640324636,418,14,14,40,2.211406,0.132263
2025,42002151,212,강릉-동진버스,True,4202154,롯데캐슬시그니처,BIS inventory,True,True,22,0 | 20 | 21,128.88177646219214,37.761744282876045,1577,476,4,7,8.343032,4.49693
2025,42002151,212,강릉-동진버스,True,4202155,교동하늘채스카이파크,BIS inventory,True,True,26,0 | 24 | 25,128.90139949657416,37.77044271657007,72,115,28,19,0.380912,1.086443
2025,42002151,212,강릉-동진버스,True,4202156,세인트존스호텔,BIS inventory,True,True,36,0 | 34 | 35,128.92066155176954,37.789921292283566,277,740,20,5,1.465453,6.991025
2025,42002151,212,강릉-동진버스,True,4202171,신라모노그램,BIS inventory,True,True,38,36 | 37,128.92766337576,37.78423838201166,2,70,41,25,0.010581,0.661313
2025,42002151,212,강릉-동진버스,True,4202174,관동중학교,BIS inventory,True,True,21,20,128.88185544452548,37.756909416385795,31,24,35,38,0.164004,0.226736
2025,42002152,212-1,강릉-동진버스,True,4200048,강릉고정문,BIS inventory,True,True,9,0 | 6 | 7,128.91587216477294,37.7875280017598,242,106,14,21,1.687352,1.162663
2025,42002152,212-1,강릉-동진버스,True,4200049,남강초교,BIS inventory,True,True,36,0 | 32 | 33 | 34,128.91338089940805,37.76735161096919,185,243,20,8,1.289918,2.66535
2025,42002152,212-1,강릉-동진버스,True,4200052,송정래미안,BIS inventory,True,True,6,4,128.93038982126572,37.78292573478735,33,15,34,37,0.230093,0.164528
2025,42002152,212-1,강릉-동진버스,True,4200053,오성학교,BIS inventory,True,True,5,3,128.93312248716418,37.77978287851338,132,11,26,39,0.920374,0.120654
2025,42002152,212-1,강릉-동진버스,True,4200055,해당화연립,BIS inventory,True,True,4,2,128.93501598562065,37.778964657496246,137,19,25,35,0.955236,0.208402
2025,42002152,212-1,강릉-동진버스,True,4200059,강원도교육연수원,BIS inventory,True,True,10,7 | 8,128.9180532877992,37.78499697853126,63,22,32,33,0.439269,0.241307
2025,42002152,212-1,강릉-동진버스,True,4200082,강일여고정문,BIS inventory,True,True,23,20 | 21,128.8875516595327,37.76393626119314,26,119,36,19,0.181286,1.305254
2025,42002152,212-1,강릉-동진버스,True,4200094,강릉여고,BIS inventory,True,True,33,0 | 29 | 30 | 31,128.90248424479844,37.75904463050879,360,236,10,9,2.51011,2.588571
2025,42002152,212-1,강릉-동진버스,True,4200101,강릉고입구,BIS inventory,True,True,11,8 | 9,128.92013482012848,37.783607089094346,144,33,24,30,1.004044,0.361961
2025,42002152,212-1,강릉-동진버스,True,4200104,동명중학교,BIS inventory,True,True,14,11 | 12,128.91637238303827,37.777185998905715,91,11,29,39,0.6345,0.120654
2025,42002152,212-1,강릉-동진버스,True,4200106,KT,BIS inventory,True,True,16,0 | 13 | 14,128.91181164590185,37.77275858732733,488,106,6,21,3.402594,1.162663
2025,42002152,212-1,강릉-동진버스,True,4200108,동인병원입구,BIS inventory,True,True,17,0 | 14 | 15,128.90953558421478,37.77125258486367,211,85,17,24,1.471203,0.932324
2025,42002152,212-1,강릉-동진버스,True,4200110,하슬라중,BIS inventory,True,True,18,0 | 15 | 16,128.90715554439282,37.77053362559672,165,65,22,27,1.150467,0.712954
2025,42002152,212-1,강릉-동진버스,True,4200115,고용센터,BIS inventory,True,True,30,0 | 26 | 27 | 28,128.8890663454416,37.75714942132559,329,178,11,13,2.293962,1.952397
2025,42002152,212-1,강릉-동진버스,True,4200117,적십자입구,BIS inventory,True,True,29,0 | 25 | 26 | 27,128.88647213220725,37.75676623567213,243,30,13,31,1.694324,0.329056
2025,42002152,212-1,강릉-동진버스,True,4200119,터미널오거리,BIS inventory,True,True,28,0 | 24 | 25 | 26,128.88381140539954,37.755579088211434,521,18,5,36,3.632687,0.197433
2025,42002152,212-1,강릉-동진버스,True,4200121,강릉시외.고속터미널,BIS inventory,True,True,27,0 | 23 | 24 | 25,128.87911620808939,37.75486594086855,3327,682,1,3,23.197601,7.480531
2025,42002152,212-1,강릉-동진버스,True,4200249,용강동서부시장,BIS inventory,True,True,31,0 | 27 | 28 | 29,128.89167287030088,37.75492247590215,449,519,8,5,3.130665,5.692662
2025,42002152,212-1,강릉-동진버스,True,4200252,신영극장,BIS inventory,True,True,32,0 | 28 | 29 | 30,128.8961287589657,37.75448236011555,2577,2241,2,1,17.968205,24.580454
2025,42002152,212-1,강릉-동진버스,True,4200258,용지각,BIS inventory,True,True,34,30 | 31 | 32,128.90534669055177,37.76147384168322,249,187,12,12,1.73616,2.051113
2025,42002152,212-1,강릉-동진버스,True,4200260,동남아파트,BIS inventory,True,True,35,0 | 31 | 32 | 33,128.9088062489658,37.764638779656714,229,327,16,6,1.596709,3.586706
2025,42002152,212-1,강릉-동진버스,True,4200263,송정한신아파트후문,BIS inventory,True,True,43,39 | 40 | 41,128.9386138022858,37.773558747641985,2,94,43,23,0.013945,1.031041
2025,42002152,212-1,강릉-동진버스,True,4200265,혜성연립,BIS inventory,True,True,37,33 | 34 | 35,128.91575952067353,37.76841531999017,77,224,31,11,0.536885,2.456949
2025,42002152,212-1,강릉-동진버스,True,4200267,삼우은성아파트,BIS inventory,True,True,38,0 | 34 | 35 | 36,128.91973659122027,37.77025900516923,129,167,27,15,0.899456,1.831743
2025,42002152,212-1,강릉-동진버스,True,4200269,이마트,BIS inventory,True,True,39,0 | 35 | 36 | 37,128.92346774482266,37.772222356268564,102,251,28,7,0.711198,2.753099
2025,42002152,212-1,강릉-동진버스,True,4200271,송정동주민센터,BIS inventory,True,True,40,0 | 36 | 37 | 38,128.9281580126049,37.77420386430584,21,130,38,18,0.146423,1.425908
2025,42002152,212-1,강릉-동진버스,True,4200273,송정신원아침도시,BIS inventory,True,True,41,0 | 37 | 38 | 39,128.93190852770562,37.774810233413945,12,167,40,15,0.08367,1.831743
2025,42002152,212-1,강릉-동진버스,True,4200275,송정한신아파트입구,BIS inventory,True,True,42,0 | 38 | 39 | 40,128.93667614488956,37.77380916737768,6,84,42,25,0.041835,0.921356
2025,42002152,212-1,강릉-동진버스,True,4200280,송정해변,BIS inventory,True,True,3,0 | 1,128.9381119893655,37.77768849372205,193,6,18,43,1.345698,0.065811
2025,42002152,212-1,강릉-동진버스,True,4200288,경포고교,BIS inventory,True,True,12,0 | 10 | 9,128.91881546540267,37.78075927662396,232,30,15,31,1.617627,0.329056
2025,42002152,212-1,강릉-동진버스,True,4200289,한솔초교,BIS inventory,True,True,15,12 | 13,128.9142086436632,37.775058134113436,160,34,23,29,1.115605,0.37293
2025,42002152,212-1,강릉-동진버스,True,4200542,강릉MBC,BIS inventory,True,True,19,16 | 17,128.90392601394964,37.77039013888439,25,84,37,25,0.174313,0.921356
2025,42002152,212-1,강릉-동진버스,True,4200721,강릉역,BIS inventory,True,True,21,0 | 18 | 19,128.8992580056024,37.76416330670135,878,604,4,4,6.12188,6.624986
2025,42002152,212-1,강릉-동진버스,True,4200750,강릉시청앞,BIS inventory,True,True,26,0 | 22 | 23 | 24,128.88013307678156,37.753651204654936,84,109,30,20,0.585692,1.195569
2025,42002152,212-1,강릉-동진버스,True,4201043,안목,BIS inventory,True,True,1,0,128.94526892930932,37.77285146151794,924,9,3,41,6.442616,0.098717
2025,42002152,212-1,강릉-동진버스,True,4201044,안목커피거리,BIS inventory,True,True,44,0 | 40 | 41 | 42,128.94543559396536,37.77260342997581,12,1197,40,2,0.08367,13.129319
2025,42002152,212-1,강릉-동진버스,True,4201220,포남2주공입구,BIS inventory,True,True,13,0 | 10 | 11,128.9179885478381,37.77901498558293,192,9,19,41,1.338725,0.098717
2025,42002152,212-1,강릉-동진버스,True,4201221,교동하늘채스카이파크,BIS inventory,True,True,20,0 | 17 | 18,128.90200271905258,37.770481553669924,177,177,21,14,1.234137,1.941428
2025,42002152,212-1,강릉-동진버스,True,4201375,가작다리입구,BIS inventory,True,True,22,19 | 20,128.8943546413669,37.766101443660936,21,55,38,28,0.146423,0.603269
2025,42002152,212-1,강릉-동진버스,True,4202157,롯데캐슬시그니처,BIS inventory,True,True,24,0 | 21 | 22,128.88150991460472,37.76169156053964,452,234,7,10,3.151583,2.566634
2025,42002152,212-1,강릉-동진버스,True,4202158,세인트존스호텔,BIS inventory,True,True,8,0 | 5 | 6,128.9208321964743,37.79000919070631,371,165,9,17,2.586808,1.809806
2025,42002152,212-1,강릉-동진버스,True,4202172,신라모노그램,BIS inventory,True,True,7,5,128.92730314100064,37.78470637599459,43,14,33,38,0.299819,0.153559
