date,sttn_id,sttn_nm,longitude,latitude,ride_nope,goff_nope,record_present
2025-05-27,4201309,현내교,129.02932870216884,37.60121947406311,,,False
2025-05-27,4201308,현내교,129.02929130812174,37.60128987598838,,,False
2025-05-27,4200034,현내리,129.03644185085787,37.61785851158642,,,False
2025-05-27,4200046,현내리,129.03655884799974,37.617883796095704,,,False
2025-05-27,4200130,현대2차아파트,128.87999435131803,37.764311243841746,230,15,True
2025-05-27,4200591,현대모비스,128.98854560129584,37.70748766417137,,,False
2025-05-27,4200590,현대모비스,128.98862075193523,37.70745325617163,,,False
2025-05-27,4201207,현대자동차서비스,128.9189460603978,37.76507644083287,0,6,True
2025-05-27,4200326,현덕사입구,128.71038523685135,37.84696339414248,2,0,True
2025-05-27,4200172,현덕사입구,128.7097155940442,37.84705089816417,0,1,True
2025-05-27,4200045,형제막국수,128.86624288991882,37.755124519467394,7,1,True
2025-05-27,4209992,형제막국수,128.8658104402118,37.755293592514285,0,2,True
2025-05-27,4200265,혜성연립,128.91575952067353,37.76841531999017,17,73,True
2025-05-27,4200266,혜성연립,128.9154402649905,37.76852760326643,195,12,True
2025-05-27,4201064,호장골,128.96090744086658,37.738133233851606,,,False
2025-05-27,4201068,호장골,128.96083159328956,37.73815121425806,,,False
2025-05-27,4201405,홈방골,128.83894035853254,37.753110338802365,1,0,True
2025-05-27,4201029,홍제I.C,128.87894077910576,37.74749468304007,9,5,True
2025-05-27,4201028,홍제I.C,128.8794230311205,37.7473811776377,17,7,True
2025-05-27,4201030,홍제동주민센터,128.88454291738702,37.74807153236862,15,33,True
2025-05-27,4200067,홍제동주민센터,128.8842229051066,37.747848454396006,142,15,True
2025-05-27,4200683,화신주방,128.90243322099724,37.721781731022375,,,False
2025-05-27,4200615,화실길,128.85175310347609,37.575351952404525,,,False
2025-05-27,4200614,화실길,128.85164256606296,37.57535230419804,,,False
2025-05-27,4201324,황기골,128.95704823893803,37.573480554142556,,,False
2025-05-27,4201325,황기골,128.9570289624241,37.57336816682693,1,0,True
2025-05-27,4200845,회산교,128.86893532851613,37.74168123777201,1,8,True
2025-05-27,4200844,회산교,128.86938257728545,37.741799533605175,9,0,True
2025-05-27,4200398,회산종점,128.8605464983993,37.731597103272264,19,4,True
2025-05-27,4200847,회산주공1단지,128.87955033053632,37.744879735537495,0,12,True
2025-05-27,4200846,회산주공1단지,128.87934233274848,37.74463886683866,59,2,True
2025-05-27,4200758,회산주공2단지,128.8755135006868,37.7435978056025,1,11,True
2025-05-27,4200062,회산주공2단지,128.87633822960112,37.74368399842067,83,5,True
2025-05-27,4201115,효도마을,129.04503133124638,37.67430713535879,,,False
2025-05-27,4201114,효도마을,129.04512985205253,37.674325626528194,,,False
2025-05-27,4201293,흑시골,129.02374105990518,37.577665442657434,,,False
2025-05-27,4201292,흑시골,129.023679012477,37.57773843891508,,,False
2025-05-28,4201421,(구)월호평동사무소,128.93612294474602,37.73542207247549,,,False
2025-05-28,4200106,KT,128.91181164590185,37.77275858732733,351,26,True
2025-05-28,4200107,KT,128.9125052185983,37.77309475265464,61,82,True
2025-05-28,4200797,KTX공영주차장환승장,128.8967850727094,37.762190942376556,7,1,True
2025-05-28,4200547,e-편한세상아파트,128.895218937497,37.769600465674785,7,11,True
2025-05-28,4200546,e-편한세상아파트,128.89508217030252,37.76981271024109,30,6,True
2025-05-28,4200368,가둔지유적,128.882327030694,37.82527019767428,,,False
2025-05-28,4200369,가둔지유적,128.882153019297,37.82520493756786,2,0,True
2025-05-28,4200969,가마골,128.79478117549075,37.72231567644804,4,0,True
2025-05-28,4200533,가마골,128.79546755385968,37.722099902068294,,,False
2025-05-28,4201327,가사골,128.95364127595002,37.572947377645065,,,False
2025-05-28,4201326,가사골,128.95366508671376,37.57302501168563,,,False
2025-05-28,4201376,가작다리입구,128.8944549231389,37.76589747732919,11,2,True
2025-05-28,4201375,가작다리입구,128.8943546413669,37.766101443660936,1,0,True
2025-05-28,4200726,가축위생시험사업소,128.90125274168807,37.729547291652196,,,False
2025-05-28,4200725,가축위생시험사업소,128.90146946473587,37.729510021653965,,,False
2025-05-28,4200050,가톨릭관동대북문,128.8721246228799,37.73769671240302,72,5,True
2025-05-28,4200063,가톨릭관동대학교,128.87804152995903,37.738296118202754,395,87,True
2025-05-28,4200164,갈골한과,128.84368704633178,37.82462303691711,0,1,True
2025-05-28,4200163,갈골한과,128.84366180450007,37.82449975412136,,,False
2025-05-28,4200577,갈버든,128.96722169547306,37.666241797535086,,,False
2025-05-28,4200576,갈버든,128.9673126799485,37.66623695179046,,,False
2025-05-28,4200982,감나무민박,128.7987894816223,37.73785238030648,,,False
2025-05-28,4200981,감나무민박,128.79885844666603,37.737822198803215,,,False
2025-05-28,4200914,감자채종포마을,128.83346021183766,37.53338333057324,,,False
2025-05-28,4200915,감자채종포마을,128.8336264013535,37.53350667836036,3,0,True
2025-05-28,4200789,강남동주민센터,128.9049218912141,37.74425517651889,2,0,True
2025-05-28,4201177,강동면사무소,128.9546118972993,37.72728097155823,5,3,True
2025-05-28,4200005,강동무료주차장,129.03151265934136,37.688945395109045,,,False
2025-05-28,4200019,강동무료주차장,129.03136520192535,37.68890256497467,3,4,True
2025-05-28,4200016,강동종합복지회관,128.9534097899608,37.72765187744945,16,8,True
2025-05-28,4200026,강동종합복지회관,128.95225785335822,37.72821012800672,1,1,True
2025-05-28,4201178,강동하나로마트,128.95391314710383,37.72680705851969,0,1,True
2025-05-28,4200525,강동하나로마트,128.95401701690832,37.726761856774424,1,0,True
2025-05-28,4200542,강릉MBC,128.90392601394964,37.77039013888439,2,2,True
2025-05-28,4200058,강릉경찰서,128.906855517511,37.76775326359568,0,10,True
2025-05-28,4200057,강릉경찰서,128.90688706685629,37.768055768979885,71,4,True
2025-05-28,4200287,강릉고등학교,128.91470458416677,37.788540253578724,71,1,True
2025-05-28,4200101,강릉고입구,128.92013482012848,37.783607089094346,128,7,True
2025-05-28,4200102,강릉고입구,128.92044843215433,37.78352944320342,7,35,True
2025-05-28,4200048,강릉고정문,128.91587216477294,37.7875280017598,4,2,True
2025-05-28,4200047,강릉고정문,128.91550078840652,37.78828834947499,1,35,True
2025-05-28,4200112,강릉관광개발공사,128.9085231695166,37.76800046518587,23,13,True
2025-05-28,4200113,강릉관광개발공사,128.90865897771857,37.76820323697218,6,17,True
2025-05-28,4201024,강릉교도소,128.86643612221636,37.745817949506176,5,0,True
2025-05-28,4201023,강릉교도소,128.8655195073396,37.7459157793766,0,5,True
2025-05-28,4200430,강릉국민체육센터,128.89711747432256,37.77640154864734,2,10,True
2025-05-28,4200431,강릉국민체육센터,128.8964868887264,37.776906315186,21,1,True
2025-05-28,4200881,강릉기도원입구,128.8490436050476,37.69867520520206,,,False
2025-05-28,4200880,강릉기도원입구,128.84913047105903,37.69875658463013,,,False
2025-05-28,4201257,강릉녹색도시체험센터,128.90662264590688,37.78655657001431,12,1,True
2025-05-28,4201256,강릉녹색도시체험센터,128.90742209068117,37.786856581754364,2,5,True
2025-05-28,4201038,강릉농협중앙지점,128.90002047054392,37.7602043259228,20,11,True
2025-05-28,4201039,강릉농협중앙지점,128.8996914930678,37.76005119983009,10,17,True
2025-05-28,4200852,강릉대도호부관아,128.8916610029413,37.75117323796815,83,31,True
2025-05-28,4200853,강릉대도호부관아,128.89234522879923,37.75163825691615,18,81,True
2025-05-28,4200146,강릉면허시험장,128.81937813512624,37.79573671702786,,,False
2025-05-28,4200145,강릉면허시험장,128.81940419285692,37.79563172548221,,,False
2025-05-28,4200122,강릉문화원,128.8740921031382,37.75789663608161,8,35,True
2025-05-28,4201136,강릉바다내음캠핑장,129.00390469104653,37.71858688540818,,,False
2025-05-28,4201135,강릉바다내음캠핑장,129.0043696849979,37.7181216327924,,,False
2025-05-28,4200400,강릉복합복지체육센터,128.87000704257403,37.762859214055275,16,12,True
2025-05-28,4200401,강릉복합복지체육센터,128.87017698555522,37.76290354322161,7,6,True
2025-05-28,4200291,강릉소방서,128.87109869210374,37.758191496775595,8,8,True
2025-05-28,4200548,강릉소방서,128.87119323619314,37.7580009949989,115,11,True
2025-05-28,4200009,강릉솔향수목원,128.86668479243338,37.701851797491,,,False
2025-05-28,4201144,강릉승마장,128.9814636223547,37.728585253094074,0,1,True
2025-05-28,4201143,강릉승마장,128.98140559088012,37.728642395571235,1,0,True
2025-05-28,4200120,강릉시외.고속터미널,128.8792265208128,37.75505492071011,179,210,True
2025-05-28,4200121,강릉시외.고속터미널,128.87911620808939,37.75486594086855,512,107,True
2025-05-28,4201027,강릉시청,128.8780384572547,37.75085435055292,0,1,True
2025-05-28,4200750,강릉시청앞,128.88013307678156,37.753651204654936,2,0,True
2025-05-28,4201237,강릉아산병원(강릉방면),128.8575951802683,37.81786664293397,51,8,True
2025-05-28,4200446,강릉아산병원(주문진방면),128.8575142394361,37.817740516347506,10,18,True
2025-05-28,4200317,강릉아산병원.강릉약국,128.856152685967,37.816231407654854,280,23,True
2025-05-28,4200418,강릉아산병원.강릉약국,128.8564121349402,37.81631278949057,65,105,True
2025-05-28,4200612,강릉아이스아레나,128.89502259832767,37.78025795268572,16,1,True
2025-05-28,4200006,강릉아이스아레나,128.89519306784848,37.78029319605429,3,5,True
2025-05-28,4200094,강릉여고,128.90248424479844,37.75904463050879,222,129,True
2025-05-28,4201203,강릉여고정문,128.90560348975578,37.75872376948264,0,2,True
2025-05-28,4201202,강릉여고정문,128.90529773129947,37.759257611132256,5,0,True
2025-05-28,4200721,강릉역,128.8992580056024,37.76416330670135,476,180,True
2025-05-28,4200293,강릉역건너편,128.8990669694857,37.76400772021464,141,149,True
2025-05-28,4200624,강릉역공영주차장,128.89773544865136,37.76439168846434,1,7,True
2025-05-28,4200625,강릉역공영주차장,128.89784270199107,37.76437149155158,0,2,True
2025-05-28,4200319,강릉역육거리,128.90168116661832,37.76358515067785,5,3,True
2025-05-28,4200320,강릉역육거리,128.9015605860337,37.763796951176055,33,16,True
2025-05-28,4201022,강릉영동대학,128.8591288923703,37.74495955027462,1,46,True
2025-05-28,4201021,강릉영동대학,128.85922425091306,37.74487059276654,145,2,True
2025-05-28,4200850,강릉의료원,128.88880799404643,37.748819708567,27,20,True
2025-05-28,4200851,강릉의료원,128.89091430945297,37.74975576653371,21,22,True
2025-05-28,4200650,강릉자동차극장,128.89662514456037,37.69318993028765,,,False
2025-05-28,4200649,강릉자동차극장,128.89682798746503,37.69309290590324,4,0,True
2025-05-28,4200033,강릉전파관리소,128.83186726371997,37.85836861510729,,,False
2025-05-28,4200035,강릉전파관리소,128.83226068928573,37.85830420673383,,,False
2025-05-28,4200247,강릉제일고,128.8918779735197,37.759537356247826,61,52,True
2025-05-28,4200248,강릉제일고,128.89200478710157,37.759050283679514,62,27,True
2025-05-28,4200761,강릉중앙고,128.912160218414,37.75937561358479,2,6,True
2025-05-28,4200760,강릉중앙고,128.9128964493442,37.75959593531339,25,2,True
2025-05-28,4201197,강릉중입구,128.9042740269736,37.752586182446684,40,1,True
2025-05-28,4201196,강릉중입구,128.90469921141985,37.752586496675974,4,5,True
2025-05-28,4200321,강릉축산농협,128.9049229187372,37.76619229629584,6,21,True
2025-05-28,4201138,강릉통일공원,128.99659850067323,37.72434136600358,2,1,True
2025-05-28,4201137,강릉통일공원,128.99670944982654,37.7243539137021,1,0,True
2025-05-28,4209998,강문해변,128.91631032849583,37.79540813828357,10,7,True
2025-05-28,4200613,강문해변,128.91641678869786,37.79529298920251,17,30,True
2025-05-28,4201261,강문해변입구,128.9152492720649,37.794762154181576,2,33,True
2025-05-28,4201260,강문해변입구,128.91519487645675,37.79459950672752,68,4,True
2025-05-28,4200356,강원대학교,128.87391738137654,37.77033026766949,290,46,True
2025-05-28,4201041,강원대학교입구,128.87514521071003,37.77009542292022,24,8,True
2025-05-28,4201042,강원대학교입구,128.87494102107277,37.7696221436885,12,8,True
2025-05-28,4200085,강원대학교입구,128.874129341808,37.77078800232456,,,False
2025-05-28,4209996,강원대학교치과대학병원,128.86960214597158,37.764020747480245,,,False
2025-05-28,4209995,강원대학교치과대학병원,128.86959763767547,37.76381436688745,2,3,True
2025-05-28,4200086,강원대학교후문,128.8748802531449,37.77322772576275,0,17,True
2025-05-28,4200087,강원대학교후문,128.87498639848286,37.77315204059329,69,1,True
2025-05-28,4200059,강원도교육연수원,128.9180532877992,37.78499697853126,1,0,True
2025-05-28,4200100,강원도교육연수원,128.91813970318609,37.785074864473685,0,36,True
2025-05-28,4200205,강원도립대,128.82840415011668,37.87652579934979,154,33,True
2025-05-28,4200206,강원도립대,128.8283096996467,37.87693859362977,63,53,True
2025-05-28,4200836,강원예술고교,128.8616868324728,37.72543906074348,1,0,True
2025-05-28,4200837,강원예술고교,128.86150617422848,37.725488347649346,,,False
2025-05-28,4200081,강일여고정문,128.88831689919587,37.76415997041872,1,1,True
2025-05-28,4200082,강일여고정문,128.8875516595327,37.76393626119314,1,1,True
2025-05-28,4200840,강일운수(회산한신더휴아파트),128.8635961632995,37.73687831617277,41,0,True
2025-05-28,4200841,강일운수(회산한신더휴아파트),128.86326996430768,37.736857601908014,0,7,True
2025-05-28,4200834,개화대,128.8608572684192,37.723176690790936,,,False
2025-05-28,4200835,개화대,128.8607659459164,37.72312828112019,2,0,True
2025-05-28,4200899,검뎅이골위,128.78664108542844,37.649625029205744,2,0,True
2025-05-28,4200898,검뎅이골위,128.78655586032616,37.64966319680761,,,False
2025-05-28,4200522,게스트하우스거리,128.8339253329715,37.896167167389095,3,4,True
2025-05-28,4200531,게스트하우스거리,128.83380690814315,37.89613511363595,2,0,True
2025-05-28,4200103,경포고교,128.9190546436117,37.78057981084284,11,21,True
2025-05-28,4200288,경포고교,128.91881546540267,37.78075927662396,273,3,True
2025-05-28,4200073,경포대.참소리박물관,128.89723222843386,37.79547838966498,0,2,True
2025-05-28,4200072,경포대.참소리박물관,128.89706080745114,37.7955214111198,16,0,True
2025-05-28,4200077,경포동주민센터,128.88052383810168,37.78412865726848,2,3,True
2025-05-28,4200078,경포동주민센터,128.8806150484207,37.78405330055861,0,1,True
2025-05-28,4200061,경포중학교,128.90033514931517,37.74283267675838,,,False
2025-05-28,4200618,경포중학교,128.90069076576023,37.743138298255545,,,False
2025-05-28,4200080,경포초등학교,128.87893593974582,37.76974854746925,96,9,True
2025-05-28,4201242,경포해변,128.9052529004403,37.80440358093674,212,158,True
2025-05-28,4200323,경포해변,128.90582022350918,37.80466237027648,25,22,True
2025-05-28,4201420,경포해변(종점),128.9052815401602,37.80443707912235,,,False
2025-05-28,4200071,경포현대아파트,128.90335968993816,37.80120612421906,5,8,True
2025-05-28,4200070,경포현대아파트,128.90338270723402,37.80169652808461,58,2,True
2025-05-28,4201267,경포호,128.91154424859525,37.79966287216199,8,44,True
2025-05-28,4201266,경포호,128.91144337577538,37.79931158521169,33,10,True
2025-05-28,4200918,고단,128.84976344595395,37.5207024756447,,,False
2025-05-28,4201394,고단,128.84964328725079,37.520715172151846,,,False
2025-05-28,4201392,고단2.3리교차로,128.8353830314886,37.52461528706331,,,False
2025-05-28,4200917,고단2.3리교차로,128.8355935759617,37.52458832137048,,,False
2025-05-28,4200916,고단2.3리교차로,128.83542781016814,37.524465083382744,5,0,True
2025-05-28,4202165,고단3리,128.81638819970956,37.540155755487774,,,False
2025-05-28,4202166,고단3리,128.81639746865173,37.540229174022585,,,False
2025-05-28,4201396,고단경로당,128.83061361145448,37.52560229950637,,,False
2025-05-28,4201395,고단경로당,128.83055880947413,37.52554334571904,,,False
2025-05-28,4201390,고단보건소,128.84167794386417,37.52176894228016,,,False
2025-05-28,4201389,고단보건소,128.84161540861714,37.52185303156361,,,False
2025-05-28,4200115,고용센터,128.8890663454416,37.75714942132559,75,41,True
2025-05-28,4200114,고용센터,128.88893105798073,37.75744085258255,37,32,True
2025-05-28,4201113,곰두리연수원,129.04780833020064,37.667941690344094,,,False
2025-05-28,4201112,곰두리연수원,129.04789745395954,37.66792061520934,,,False
2025-05-28,4200153,공군부대앞,128.9401442605218,37.74622686326912,,,False
2025-05-28,4201061,공군부대앞,128.94003300356817,37.746317953634374,1,0,True
2025-05-28,4201186,공군부대입구,128.93000750087512,37.7400489172058,,,False
2025-05-28,4201187,공군부대입구,128.93007021980833,37.739837207659924,0,2,True
2025-05-28,4201062,공군부대후문,128.95917736919824,37.74910624884217,4,1,True
2025-05-28,4201209,공단,128.92205416940635,37.765196014305694,35,0,True
2025-05-28,4200191,공단,128.92224127533925,37.765245144772656,1,10,True
2025-05-28,4201025,공제마을,128.87156333276334,37.74608024312632,6,2,True
2025-05-28,4201026,공제마을,128.87155618347816,37.74635646052236,1,6,True
2025-05-28,4200379,과학교차로,128.85431089568786,37.79406859939951,,,False
2025-05-28,4200380,과학교차로,128.85488574683825,37.79412119394899,,,False
2025-05-28,4202174,관동중학교,128.88185544452548,37.756909416385795,,,False
2025-05-28,4202173,관동중학교,128.88157113042865,37.75688715011548,,,False
2025-05-28,4201228,관솔길,128.86971281684745,37.739544628947385,10,0,True
2025-05-28,4201229,관솔길,128.86962790539826,37.73951707468259,0,1,True
2025-05-28,4200860,관음1리,128.82994944568443,37.72835720885695,1,0,True
2025-05-28,4200863,관음1리,128.81811453963772,37.738720613334934,2,0,True
2025-05-28,4200861,관음1리노인회관,128.82663819526005,37.73031764277183,,,False
2025-05-28,4200569,교2동주민센터,128.8921038226677,37.76840335678918,69,58,True
2025-05-28,4202155,교동하늘채스카이파크,128.90139949657416,37.77044271657007,,,False
2025-05-28,4201221,교동하늘채스카이파크,128.90200271905258,37.770481553669924,3,1,True
2025-05-28,4200622,교동한신아파트,128.90061649844188,37.76762859683901,10,1,True
2025-05-28,4200623,교동한신아파트,128.90062829229592,37.76751299917391,,,False
2025-05-28,4200253,교보생명,128.89811415297848,37.756002485379526,2826,1439,True
2025-05-28,4201224,교통안전교육장,128.94081916548228,37.76277976059592,0,2,True
2025-05-28,4201225,교통안전교육장,128.94086858039023,37.762907619978066,4,0,True
2025-05-28,4200465,교항2리금용교,128.81051132966252,37.87794196218265,1,0,True
2025-05-28,4200464,교향2리금용교,128.81059960534566,37.877872107197874,,,False
2025-05-28,4200264,구)동해상사,128.91165113985977,37.76683747950902,135,10,True
2025-05-28,4200217,구라미,128.8421871924033,37.84071328241807,6,4,True
2025-05-28,4200216,구라미,128.84187680750063,37.84088026429458,18,1,True
2025-05-28,4200215,구라미휴게소,128.8412803433516,37.845869087009575,4,2,True
2025-05-28,4200312,구라미휴게소,128.84078612253998,37.84523742281921,5,4,True
2025-05-28,4200128,구름다리,128.87743298775584,37.764682397677966,328,33,True
2025-05-28,4200127,구름다리,128.87654770197503,37.764512872809554,40,106,True
2025-05-28,4200820,구정마을회관,128.87139646095704,37.71008533483099,5,1,True
2025-05-28,4200821,구정마을회관,128.87144937425245,37.71002947764621,8,0,True
2025-05-28,4200814,구정면사무소,128.88002787863965,37.71794143004597,3,0,True
2025-05-28,4200813,구정면사무소,128.87999133744066,37.71800809783438,1,1,True
2025-05-28,4200812,구정보건지소,128.88246310473926,37.72030864287925,2,0,True
2025-05-28,4201422,구정옥봉길,128.8928182495002,37.70145893549343,,,False
2025-05-28,4200811,구정자율방범대,128.88237819871995,37.72033853165244,1,4,True
2025-05-28,4200315,구터미널,128.8988430353628,37.76163002626936,45,15,True
2025-05-28,4200619,국립수산물품질관리원,128.82606517101954,37.891507384213114,68,11,True
2025-05-28,4200711,굴산사입구,128.88905996426578,37.70832144703753,,,False
2025-05-28,4200699,굴산사지,128.89328371501892,37.70698044216881,,,False
2025-05-28,4201251,궁궁동,128.7299683412454,37.880375202506656,6,4,True
2025-05-28,4200417,궁궁소,128.67164304000795,37.843611675479615,,,False
2025-05-28,4200681,금강사입구,128.90287627896166,37.72624677465358,,,False
2025-05-28,4200682,금강사입구,128.90297134006664,37.726211833119876,,,False
2025-05-28,4200628,금광1리마을회관,128.91600348378523,37.70952097409381,,,False
2025-05-28,4201385,금광1리마을회관,128.91594038830377,37.70955296171714,,,False
2025-05-28,4200667,금광교회입구,128.91743884657853,37.711688785639396,2,0,True
2025-05-28,4200668,금광교회입구,128.91734376603898,37.7117034048731,,,False
2025-05-28,4200635,금광리1반,128.9143131847074,37.70220671426674,3,0,True
2025-05-28,4200636,금광리1반,128.91440542620646,37.702215446502585,,,False
2025-05-28,4200672,금광리성황당,128.91735327783445,37.717909805835454,,,False
2025-05-28,4200671,금광리성황당,128.9174498206258,37.717903115802514,2,0,True
2025-05-28,4200665,금광삼거리,128.91515459286336,37.70904726058568,6,0,True
2025-05-28,4200666,금광삼거리,128.91521668110562,37.70911511431863,,,False
2025-05-28,4200632,금광정미소,128.9154068776427,37.70823176641904,,,False
2025-05-28,4200631,금광정미소,128.91530343519958,37.70823344476309,,,False
2025-05-28,4201018,금산,128.85573010993187,37.74018242418162,,,False
2025-05-28,4201017,금산,128.8558273611666,37.7401726731367,1,0,True
2025-05-28,4200858,금산1리경로당,128.83882591103156,37.7302092460205,,,False
2025-05-28,4201014,금산2리,128.8489374376084,37.736639355017815,3,3,True
2025-05-28,4201013,금산2리,128.84906667066036,37.736625360708075,19,0,True
2025-05-28,4201012,금산남밭,128.8447607772083,37.73146258389618,0,3,True
2025-05-28,4200862,금산남밭,128.84482898011785,37.73142005932311,1,1,True
2025-05-28,4201020,금산입구,128.8576797637003,37.74318792289404,,,False
2025-05-28,4201019,금산입구,128.85784327525297,37.7432987440744,25,0,True
2025-05-28,4201016,금산장수마을,128.85163955991283,37.738245657769,,,False
2025-05-28,4201015,금산장수마을,128.85168575797542,37.73818340581975,1,0,True
2025-05-28,4201344,금진2리마을회관,129.0433695932886,37.64179516691084,,,False
2025-05-28,4201345,금진2리마을회관,129.04327917048357,37.641779891088895,1,0,True
2025-05-28,4201342,금진초교,129.04347549729948,37.63336468757593,,,False
2025-05-28,4201343,금진초교,129.04343902328037,37.63345845978064,,,False
2025-05-28,4201108,금진항,129.05240741359285,37.652884325935844,1,0,True
2025-05-28,4201109,금진항,129.05231089842698,37.65294332211634,,,False
2025-05-28,4201347,금진해변,129.04374932629693,37.63904067736818,,,False
2025-05-28,4201348,금진해변,129.04365646301486,37.63903832962265,1,0,True
2025-05-28,4201107,금진해양파출소,129.04894882127985,37.652089382747484,,,False
2025-05-28,4200017,금진해양파출소,129.04913775965355,37.65213019488429,3,3,True
2025-05-28,4201053,금호어울림,128.9156520837289,37.754995794611034,37,0,True
2025-05-28,4201054,금호어울림,128.91590296498018,37.75518531900659,0,6,True
2025-05-28,4200025,금호어울림정문,128.9194883208178,37.754726898441014,,,False
2025-05-28,4200751,금호어울림정문,128.91957971290998,37.754473371718376,8,3,True
2025-05-28,4200988,기도원삼거리,128.7947703606971,37.75829009149865,3,0,True
2025-05-28,4200989,기도원삼거리,128.79494112774387,37.75822759306287,,,False
2025-05-28,4200801,기산아파트,128.8795888615329,37.73406712685544,0,2,True
2025-05-28,4200802,기산아파트,128.87993356966643,37.73422591779592,3,0,True
2025-05-28,4201371,기스목이골,128.9690415480403,37.6284779460996,1,0,True
2025-05-28,4200024,까치골,129.02541919838254,37.69553819595472,,,False
2025-05-28,4201185,까치골,129.02590617324884,37.695440046965246,,,False
2025-05-28,4201351,낙풍1리경로당,129.0340430096228,37.620207611399294,,,False
2025-05-28,4201350,낙풍1리경로당,129.034020875236,37.62025949844816,,,False
2025-05-28,4201339,낙풍교,129.03403331310147,37.625467245037875,,,False
2025-05-28,4201340,낙풍교,129.03370052447866,37.6252600803972,1,0,True
2025-05-28,4201095,낙풍리입구,129.03490564391961,37.623384805058976,3,2,True
2025-05-28,4201094,낙풍리입구,129.03474260887603,37.62332181243499,,,False
2025-05-28,4200654,남강릉IC입구,128.9004512852528,37.70007553036854,,,False
2025-05-28,4200653,남강릉IC입구,128.90059387366637,37.69980820493369,3,0,True
2025-05-28,4200049,남강초교,128.91338089940805,37.76735161096919,34,57,True
2025-05-28,4201198,남대천.강릉교,128.9010015999516,37.75454267936518,30,199,True
2025-05-28,4201199,남대천.강릉교,128.9010687000649,37.75417893755025,564,45,True
2025-05-28,4200021,남밭,128.84058789182106,37.72883964188799,,,False
2025-05-28,4201379,남밭,128.84064951853864,37.72871037302059,6,0,True
2025-05-28,4200873,남밭,128.8415299784495,37.72906449025603,,,False
2025-05-28,4201011,남밭,128.84079334848028,37.72889804215958,0,4,True
2025-05-28,4202167,남부노인종합복지관,128.91383118471262,37.752564379737024,,,False
2025-05-28,4202168,남부노인종합복지관,128.91401073487134,37.753047049518,,,False
2025-05-28,4200781,남산삼익아파트,128.8901808969545,37.74229155338584,9,0,True
2025-05-28,4200782,남산삼익아파트,128.89009058765018,37.74235973416757,0,1,True
2025-05-28,4200798,남산입구,128.8920065213286,37.747695999509396,,,False
2025-05-28,4200783,남산초교,128.8913405517673,37.744206285908824,27,0,True
2025-05-28,4200784,남산초교,128.89124028586525,37.74425071826271,0,2,True
2025-05-28,4200785,남산현대아파트,128.89462531897348,37.74186237968639,16,0,True
2025-05-28,4200786,남산현대아파트,128.89442793639103,37.74202687203957,2,3,True
2025-05-28,4201289,남양1리경로당,129.03162816015924,37.582429974327795,,,False
2025-05-28,4201288,남양1리경로당,129.03154436503664,37.58248287177823,,,False
2025-05-28,4201296,남양2리경로당,129.012950139964,37.56658372788056,3,0,True
2025-05-28,4201295,남양2리교,129.01486079643942,37.57192160373686,,,False
2025-05-28,4201294,남양2리교,129.01479874463647,37.571994595503725,,,False
2025-05-28,4200738,남양3리마을회관,129.03540040998968,37.59157285051617,,,False
2025-05-28,4201283,남양3리입구,129.03313884463265,37.593033115433954,,,False
2025-05-28,4201287,남양리옛경로당,129.03508624074675,37.582691373708194,,,False
2025-05-28,4200596,남양보건진료소,129.030003520806,37.581216311095346,,,False
2025-05-28,4200597,남양보건진료소,129.02994555182676,37.58125941742724,,,False
2025-05-28,4200741,남항진,128.95055410190812,37.76391565217945,,,False
2025-05-28,4200740,남항진,128.95041066307658,37.76404538789595,11,0,True
2025-05-28,4200739,남항진해변,128.95440005417075,37.764111085296946,35,17,True
2025-05-28,4200655,내곡과수원,128.901945977448,37.70187078093137,1,0,True
2025-05-28,4200656,내곡과수원,128.9017164423086,37.70199871134109,,,False
2025-05-28,4200066,내곡교,128.88659128664105,37.74625364038564,7,1,True
2025-05-28,4200001,내곡교,128.88717490623026,37.74653766880734,14,37,True
2025-05-28,4200357,내곡교,128.88814500034871,37.745625057468914,83,8,True
2025-05-28,4200800,내곡동주민센터,128.88065784045662,37.7384607745783,,,False
2025-05-28,4200799,내곡동주민센터,128.88038166245803,37.73840220332427,,,False
2025-05-28,4200366,내곡한라아파트,128.88110089995297,37.74513149140333,2,9,True
2025-05-28,4201208,내곡한라아파트,128.88109989979574,37.744994216797494,40,0,True
2025-05-28,4200848,내곡현대아파트,128.8834148503297,37.74546973753321,27,2,True
2025-05-28,4200849,내곡현대아파트,128.88327994384045,37.74557191636756,5,5,True
2025-05-28,4201286,너구리골,129.0453774808948,37.58278119535933,,,False
2025-05-28,4201381,너다리,128.85390220166778,37.83022805772032,,,False
2025-05-28,4200154,너다리,128.85384039907868,37.83030516388511,0,2,True
2025-05-28,4200147,노동3리,128.82566919932256,37.79922359821094,2,0,True
2025-05-28,4200148,노동3리,128.8256207085255,37.79927586550659,0,1,True
2025-05-28,4200149,노동리,128.82874179258144,37.80069747027654,2,0,True
2025-05-28,4200150,노동리,128.82882389300474,37.80095549884616,0,1,True
2025-05-28,4201416,노동상리경로당,128.8298366569875,37.803466498207534,1,0,True
2025-05-28,4201415,노동상리경로당,128.82974913139455,37.80349598363215,,,False
2025-05-28,4200161,노동하리.우리정미소,128.8414822247496,37.82225221697478,2,0,True
2025-05-28,4200162,노동하리.우리정미소,128.84138542146533,37.82227295047229,,,False
