sttn_id,sttn_nm,longitude,latitude,coordinate_source,coordinate_retrieved_at,bis_api_name,in_analysis_bbox,annual_2025_ride_nope,annual_2025_goff_nope,annual_record_present,danoje_start,danoje_end,danoje_ride_nope,danoje_goff_nope,danoje_days_with_record,danoje_days_supplied
4200822,솔향수목원입구,128.8693376080556,37.70921581710481,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,솔향수목원입구,False,610,86,True,2025-05-27,2025-06-03,15,2,5,8
4200823,솔향수목원입구,128.86937194102438,37.70931046077696,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,솔향수목원입구,False,665,139,True,2025-05-27,2025-06-03,18,0,8,8
4201165,송담서원,128.92985457221653,37.6927197945936,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,송담서원,False,1039,238,True,2025-05-27,2025-06-03,32,4,8,8
4200351,송림,128.82064394298325,37.85559369331711,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,송림,False,50,224,True,2025-05-27,2025-06-03,1,7,5,8
4200350,송림,128.8201619228096,37.85539548451919,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,송림,False,445,11,True,2025-05-27,2025-06-03,8,0,4,8
4200347,송림2리,128.81062888375345,37.853558399575036,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,송림2리,False,608,15,True,2025-05-27,2025-06-03,21,1,7,8
4200346,송림2리,128.8099436136846,37.853407423711076,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,송림2리,False,17,36,True,2025-05-27,2025-06-03,1,2,3,8
4200345,송림2리경로당,128.80789598964623,37.85203614474543,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,송림2리경로당,False,19,74,True,2025-05-27,2025-06-03,0,4,3,8
4200344,송림2리경로당,128.807966000434,37.85197372236723,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,송림2리경로당,False,1006,42,True,2025-05-27,2025-06-03,31,1,8,8
4200510,송림길,128.8252555621319,37.855656749226185,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,송림길,False,108,8,True,2025-05-27,2025-06-03,4,1,4,8
4200511,송림길,128.8248292251072,37.8557650289636,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,송림길,False,15,22,True,2025-05-27,2025-06-03,1,2,3,8
4200372,송암,128.82637877635176,37.78089823387296,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,송암,False,404,19,True,2025-05-27,2025-06-03,13,0,8,8
4200374,송암리노인복지회관,128.8371281193178,37.78167045367396,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,송암리노인복지회관,False,49,133,True,2025-05-27,2025-06-03,0,6,3,8
4200373,송암리노인복지회관,128.83714806452136,37.781611643083856,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,송암리노인복지회관,False,1311,11,True,2025-05-27,2025-06-03,56,0,8,8
4200560,송양초교,128.84779064633727,37.75738270190068,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,송양초교,False,4,103,True,2025-05-27,2025-06-03,0,3,2,8
4200559,송양초교,128.84774510140426,37.757348769268916,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,송양초교,False,774,5,True,2025-05-27,2025-06-03,14,0,7,8
4200274,송정노인회관,128.93141909498914,37.77512821569013,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,송정노인회관,True,56917,815,True,2025-05-27,2025-06-03,1837,23,8,8
4200272,송정동주민센터,128.92775106138072,37.77430053196711,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,송정동주민센터,True,18445,1583,True,2025-05-27,2025-06-03,633,37,8,8
4200271,송정동주민센터,128.9281580126049,37.77420386430584,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,송정동주민센터,True,1353,7520,True,2025-05-27,2025-06-03,37,195,8,8
4200052,송정래미안,128.93038982126572,37.78292573478735,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,송정래미안,True,3737,1204,True,2025-05-27,2025-06-03,79,28,8,8
4200051,송정래미안,128.93021609974548,37.78282723196739,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,송정래미안,True,323,2437,True,2025-05-27,2025-06-03,12,57,8,8
4200273,송정신원아침도시,128.93190852770562,37.774810233413945,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,송정신원아침도시,True,1617,14854,True,2025-05-27,2025-06-03,37,452,8,8
4200275,송정한신아파트입구,128.93667614488956,37.77380916737768,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,송정한신아파트입구,True,227,6614,True,2025-05-27,2025-06-03,1,211,8,8
4200276,송정한신아파트입구,128.93668274097607,37.7740287226972,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,송정한신아파트입구,True,29236,274,True,2025-05-27,2025-06-03,981,6,8,8
4201386,송정한신아파트후문,128.93962441064605,37.773612640324636,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,송정한신아파트후문,True,22807,154,True,2025-05-27,2025-06-03,650,8,8,8
4200263,송정한신아파트후문,128.9386138022858,37.773558747641985,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,송정한신아파트후문,True,654,5366,True,2025-05-27,2025-06-03,10,138,8,8
4200280,송정해변,128.9381119893655,37.77768849372205,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,송정해변,True,13787,183,True,2025-05-27,2025-06-03,363,5,8,8
4201265,송정해변,128.937243026154,37.779799396228796,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,송정해변,True,5471,90,True,2025-05-27,2025-06-03,121,1,8,8
4201264,송정해변,128.93690998005923,37.77994173288209,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,송정해변,True,256,2791,True,2025-05-27,2025-06-03,4,38,8,8
4200404,송천,128.64305128748416,37.832454612861596,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,송천,False,35,0,True,2025-05-27,2025-06-03,,,0,8
4200405,송천,128.64294987987037,37.832536995608294,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,송천,False,22,765,True,2025-05-27,2025-06-03,0,17,8,8
4200399,송천종점,128.63433752494774,37.82213931034025,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,송천종점,False,1067,65,True,2025-05-27,2025-06-03,27,1,6,8
4200300,수협사거리,128.8314095884837,37.895774457125356,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,수협사거리,False,2320,9507,True,2025-05-27,2025-06-03,40,235,8,8
4200190,수협사거리,128.83119347169236,37.89590191816579,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,수협사거리,False,25530,1907,True,2025-05-27,2025-06-03,623,54,8,8
4200436,순긋해변,128.89252003394913,37.81667547893821,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,순긋해변,False,1232,1016,True,2025-05-27,2025-06-03,12,28,8,8
4200437,순긋해변,128.89288352206873,37.81622289476459,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,순긋해변,False,3382,549,True,2025-05-27,2025-06-03,74,24,8,8
4201241,순두부마을,128.8929863409179,37.7864529101926,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,순두부마을,True,148,775,True,2025-05-27,2025-06-03,4,23,8,8
4201240,순두부마을,128.89327386744634,37.786738816066666,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,순두부마을,True,1293,237,True,2025-05-27,2025-06-03,37,5,8,8
4200439,순포해변,128.8896479640838,37.81947984719446,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,순포해변,False,303,214,True,2025-05-27,2025-06-03,11,2,6,8
4200438,순포해변,128.8909555032514,37.81845994015455,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,순포해변,False,408,230,True,2025-05-27,2025-06-03,5,4,7,8
4200004,숲사랑홍보관,128.85126457297872,37.81878304910103,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,숲사랑홍보관,False,992,1231,True,2025-05-27,2025-06-03,48,37,8,8
4200828,신광사입구,128.85959135500886,37.70844237993537,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,신광사입구,False,405,88,True,2025-05-27,2025-06-03,9,2,4,8
4200829,신광사입구,128.85953628339269,37.70852190735515,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,신광사입구,False,12,33,True,2025-05-27,2025-06-03,1,0,1,8
4200279,신도브래뉴,128.93862914925478,37.77730338810464,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,신도브래뉴,True,498,8495,True,2025-05-27,2025-06-03,16,236,8,8
4202169,신라모노그램,128.92993128709296,37.78509796814699,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,신라모노그램,True,258,490,True,2025-05-27,2025-06-03,,,0,8
4202172,신라모노그램,128.92730314100064,37.78470637599459,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,신라모노그램,True,4336,1301,True,2025-05-27,2025-06-03,,,0,8
4202170,신라모노그램,128.92998485011893,37.785132389833336,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,신라모노그램,True,634,86,True,2025-05-27,2025-06-03,,,0,8
4202171,신라모노그램,128.92766337576,37.78423838201166,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,신라모노그램,True,420,2288,True,2025-05-27,2025-06-03,,,0,8
4200068,신석,128.9222626638924,37.73522591649743,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,신석,True,114,5,True,2025-05-27,2025-06-03,6,0,5,8
4201244,신석,128.92220564964913,37.73521532481458,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,신석,True,0,5,True,2025-05-27,2025-06-03,0,3,3,8
4200570,신석입구,128.92112104933958,37.74060070408295,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,신석입구,True,0,17,True,2025-05-27,2025-06-03,0,1,1,8
4200571,신석입구,128.92121434678074,37.740633508275124,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,신석입구,True,19,68,True,2025-05-27,2025-06-03,0,7,5,8
4200605,신석종점,128.92550135841566,37.72411554187395,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,신석종점,False,2,79,True,2025-05-27,2025-06-03,0,5,5,8
4200604,신석종점,128.92548856169705,37.724168770541205,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,신석종점,False,300,0,True,2025-05-27,2025-06-03,11,0,5,8
4200610,신석회관,128.922128840552,37.73330388403426,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,신석회관,True,903,4,True,2025-05-27,2025-06-03,31,0,8,8
4200611,신석회관,128.92206674319968,37.733298030104976,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,신석회관,True,1,7,True,2025-05-27,2025-06-03,,,0,8
4200563,신암동산,128.856450486855,37.759838948235505,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,신암동산,False,129,18,True,2025-05-27,2025-06-03,3,0,2,8
4200564,신암동산,128.85644693333413,37.7598894548062,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,신암동산,False,2,16,True,2025-05-27,2025-06-03,,,0,8
4200252,신영극장,128.8961287589657,37.75448236011555,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,신영극장,True,692716,636336,True,2025-05-27,2025-06-03,19812,18083,8,8
4200395,신왕리,128.7909165521197,37.84823170892436,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,신왕리,False,176,0,True,2025-05-27,2025-06-03,4,0,2,8
4200396,신왕리,128.79081224615587,37.848255771655694,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,신왕리,False,0,48,True,2025-05-27,2025-06-03,,,0,8
4200393,신왕리마을회관,128.78881339413073,37.84406973819415,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,신왕리마을회관,False,1,12,True,2025-05-27,2025-06-03,,,0,8
4200394,신왕리마을회관,128.78872771686466,37.84404617250474,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,신왕리마을회관,False,15,15,True,2025-05-27,2025-06-03,,,0,8
4200392,신왕종점,128.77479795503757,37.82848497778013,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,신왕종점,False,417,138,True,2025-05-27,2025-06-03,10,6,7,8
4200339,신왕초등학교,128.78962228209244,37.85282870829282,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,신왕초등학교,False,397,28,True,2025-05-27,2025-06-03,9,6,6,8
4200178,신왕초등학교.소금강산체험학습장,128.7874843369829,37.85236789721056,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,신왕초등학교.소금강산체험학습장,False,197,145,True,2025-05-27,2025-06-03,6,4,7,8
4200376,신평교,128.84751858457875,37.787025988717744,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,신평교,False,173,11,True,2025-05-27,2025-06-03,3,0,2,8
4200375,신평교,128.8476422534893,37.786964946063456,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,신평교,False,111,1,True,2025-05-27,2025-06-03,,,0,8
4200795,신화아파트,128.89739318948855,37.749293198227164,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,신화아파트,True,9,19,True,2025-05-27,2025-06-03,0,2,1,8
4200796,신화아파트,128.8983309878122,37.7493513359141,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,신화아파트,True,128,5,True,2025-05-27,2025-06-03,0,1,1,8
4201111,심곡,129.05072825701674,37.66496744031941,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,심곡,False,7625,232,True,2025-05-27,2025-06-03,252,3,8,8
4201110,심곡,129.05054407613815,37.66494664843006,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,심곡,False,207,1304,True,2025-05-27,2025-06-03,4,32,8,8
4200885,심불사입구,128.83994507873663,37.70295599504848,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,심불사입구,False,1,56,True,2025-05-27,2025-06-03,,,0,8
4200884,심불사입구,128.84001194474018,37.70305298286866,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,심불사입구,False,38,0,True,2025-05-27,2025-06-03,2,0,2,8
4201118,썬크루즈,129.0440946513368,37.6820368944123,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,썬크루즈,False,349,520,True,2025-05-27,2025-06-03,12,17,8,8
4201373,아래흐내,128.97754794808964,37.614630687418135,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,아래흐내,False,6,0,True,2025-05-27,2025-06-03,,,0,8
4201372,아래흐내,128.9775173341677,37.61462843088557,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,아래흐내,False,1,1,True,2025-05-27,2025-06-03,,,0,8
4201388,안고단,128.81682784184864,37.52450097063033,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,안고단,False,131,1,True,2025-05-27,2025-06-03,,,0,8
4200865,안곡,128.82914470078177,37.745465477199204,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,안곡,False,386,14,True,2025-05-27,2025-06-03,10,0,6,8
4200871,안곡약수터입구,128.8379137142218,37.73973940790299,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,안곡약수터입구,False,7,60,True,2025-05-27,2025-06-03,1,0,1,8
4200020,안곡약수터입구,128.8378468662133,37.73975627758666,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,안곡약수터입구,False,324,5,True,2025-05-27,2025-06-03,8,0,7,8
4200869,안국고개입구,128.83777031179514,37.74152814933456,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,안국고개입구,False,,,False,2025-05-27,2025-06-03,,,0,8
4200868,안국고개입구,128.8377139800973,37.741484552653596,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,안국고개입구,False,18,0,True,2025-05-27,2025-06-03,,,0,8
4201043,안목,128.94526892930932,37.77285146151794,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,안목,True,106348,824,True,2025-05-27,2025-06-03,2842,15,8,8
4200281,안목.강릉항,128.94934241574012,37.770520507065875,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,안목.강릉항,True,,,False,2025-05-27,2025-06-03,,,0,8
4201040,안목.강릉항,128.94944155473152,37.77036079213364,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,안목.강릉항,True,,,False,2025-05-27,2025-06-03,,,0,8
4201057,안목커피거리,128.94590416266868,37.77225695392567,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,안목커피거리,True,9939,119,True,2025-05-27,2025-06-03,224,3,8,8
4201044,안목커피거리,128.94543559396536,37.77260342997581,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,안목커피거리,True,12782,87552,True,2025-05-27,2025-06-03,436,2260,8,8
4200244,안목커피거리,128.94578809167245,37.77230230429985,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,안목커피거리,True,4344,17735,True,2025-05-27,2025-06-03,84,407,8,8
4201263,안목해변,128.94493768408068,37.774178194287636,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,안목해변,True,7800,82,True,2025-05-27,2025-06-03,234,2,8,8
4201262,안목해변,128.9453268042541,37.77365094131008,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,안목해변,True,42,7568,True,2025-05-27,2025-06-03,1,171,8,8
4200587,안소재길,128.84955884022355,37.563768804870946,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,안소재길,False,101,0,True,2025-05-27,2025-06-03,2,0,2,8
4200586,안소재길,128.84946322181048,37.56376109313163,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,안소재길,False,4,80,True,2025-05-27,2025-06-03,,,0,8
4201139,안인,128.98934561422945,37.734014720107886,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,안인,False,6872,539,True,2025-05-27,2025-06-03,193,21,8,8
4201140,안인,128.98934458573052,37.73394318769602,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,안인,False,641,2636,True,2025-05-27,2025-06-03,19,71,8,8
4200599,안인삼거리,128.98037760076,37.72789657042197,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,안인삼거리,False,1,11,True,2025-05-27,2025-06-03,,,0,8
4200598,안인삼거리,128.98042188065915,37.72782929827981,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,안인삼거리,False,10,2,True,2025-05-27,2025-06-03,,,0,8
4201148,안인화력발전소,128.97827596831831,37.72739115413768,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,안인화력발전소,False,3477,89,True,2025-05-27,2025-06-03,113,0,8,8
4201149,안인화력발전소,128.97827482863894,37.727294808983075,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,안인화력발전소,False,140,950,True,2025-05-27,2025-06-03,4,25,8,8
4201001,암반욕체험장,128.8174715505199,37.72568745788923,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,암반욕체험장,False,8,0,True,2025-05-27,2025-06-03,,,0,8
4201002,암반욕체험장,128.81756412801548,37.725703466430105,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,암반욕체험장,False,0,4,True,2025-05-27,2025-06-03,,,0,8
4200528,앞무쇠골,128.7909149887738,37.735806871417466,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,앞무쇠골,False,59,42,True,2025-05-27,2025-06-03,6,2,4,8
4200535,앞무쇠골,128.7907679545247,37.73580475645548,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,앞무쇠골,False,53,2,True,2025-05-27,2025-06-03,5,0,4,8
4200187,양양고개,128.82805578782853,37.90002854060149,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,양양고개,False,17338,531,True,2025-05-27,2025-06-03,395,26,8,8
4200188,양양고개,128.82822436017406,37.899998054568016,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,양양고개,False,335,9315,True,2025-05-27,2025-06-03,13,233,8,8
4201243,양우내안애아파트,128.90225216607172,37.751490811466354,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,양우내안애아파트,True,99,3,True,2025-05-27,2025-06-03,4,0,4,8
4201245,양우내안애아파트,128.9018874469489,37.75145322200816,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,양우내안애아파트,True,4,8,True,2025-05-27,2025-06-03,,,0,8
4200201,양조장,128.8258300942643,37.881274388703744,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,양조장,False,48030,8685,True,2025-05-27,2025-06-03,1324,214,8,8
4201403,양지골,128.84419682263942,37.754675826474795,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,양지골,False,81,2,True,2025-05-27,2025-06-03,2,0,2,8
4201404,양지골,128.8442384161847,37.75462833677575,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,양지골,False,241,1,True,2025-05-27,2025-06-03,3,0,3,8
4201357,양지마을,129.0219835892014,37.61975733717636,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,양지마을,False,691,0,True,2025-05-27,2025-06-03,14,0,6,8
4201356,양지마을,129.02194175334466,37.619812201556556,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,양지마을,False,,,False,2025-05-27,2025-06-03,,,0,8
4201354,양지말상,129.02550426571582,37.620299361941775,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,양지말상,False,,,False,2025-05-27,2025-06-03,,,0,8
4201355,양지말상,129.02549637985018,37.62023673439294,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,양지말상,False,164,5,True,2025-05-27,2025-06-03,3,0,3,8
4200651,어단1리,128.89857868128925,37.69687081252176,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,어단1리,False,571,80,True,2025-05-27,2025-06-03,21,3,8,8
4200652,어단1리,128.89835375718442,37.69689880719406,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,어단1리,False,,,False,2025-05-27,2025-06-03,,,0,8
4200644,어단1리마을회관,128.90166199367852,37.69299424582564,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,어단1리마을회관,False,1,6,True,2025-05-27,2025-06-03,,,0,8
4200643,어단1리마을회관,128.90163121019464,37.69306524952247,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,어단1리마을회관,False,237,31,True,2025-05-27,2025-06-03,8,4,6,8
4200646,어단1리성황당,128.8998102046769,37.691407412019785,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,어단1리성황당,False,0,2,True,2025-05-27,2025-06-03,,,0,8
4200645,어단1리성황당,128.8997465866069,37.69146948045897,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,어단1리성황당,False,618,154,True,2025-05-27,2025-06-03,11,7,6,8
4200639,어단2리마을회관,128.91146885408946,37.6964376324294,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,어단2리마을회관,False,1364,363,True,2025-05-27,2025-06-03,41,9,8,8
4200640,어단2리마을회관,128.91152104480037,37.696373262130535,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,어단2리마을회관,False,0,5,True,2025-05-27,2025-06-03,,,0,8
4200648,어단리.법왕사,128.89523586027252,37.689105321389235,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,어단리.법왕사,False,443,114,True,2025-05-27,2025-06-03,12,2,7,8
4200972,어흘리.굴면동,128.81242525863513,37.71968494003737,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,어흘리.굴면동,False,70,203,True,2025-05-27,2025-06-03,7,7,8,8
4200966,어흘리.굴면동,128.81355554198663,37.72030372991263,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,어흘리.굴면동,False,331,1,True,2025-05-27,2025-06-03,7,0,4,8
4201412,어흘리산림관광안내센터,128.79622345209006,37.720248969562334,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,어흘리산림관광안내센터,False,613,54,True,2025-05-27,2025-06-03,16,1,7,8
4201413,어흘리산림관광안내센터,128.79677626958596,37.720179974904156,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,어흘리산림관광안내센터,False,5,66,True,2025-05-27,2025-06-03,1,4,3,8
4201163,언별2리,128.93981173016869,37.70173122003391,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,언별2리,False,267,56,True,2025-05-27,2025-06-03,5,2,3,8
4201164,언별2리,128.93990494422928,37.70171510089973,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,언별2리,False,1145,82,True,2025-05-27,2025-06-03,46,0,8,8
4200036,언별리,128.932462653647,37.69147304189006,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,언별리,False,77,20,True,2025-05-27,2025-06-03,4,0,4,8
4201227,연곡면사무소,128.83749819485607,37.86001175022627,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,연곡면사무소,False,40287,17400,True,2025-05-27,2025-06-03,1174,455,8,8
4200212,연곡면사무소,128.83761397394952,37.85995465828368,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,연곡면사무소,False,28168,27453,True,2025-05-27,2025-06-03,736,772,8,8
4200354,연곡면사무소,128.83726140830402,37.85982528703765,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,연곡면사무소,False,22405,19382,True,2025-05-27,2025-06-03,588,530,8,8
4200355,연곡면사무소,128.8369030857598,37.8592954872826,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,연곡면사무소,False,401,7,True,2025-05-27,2025-06-03,18,0,7,8
4200381,연곡소나무길,128.86219953750597,37.850074873961454,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,연곡소나무길,False,284,382,True,2025-05-27,2025-06-03,8,15,5,8
4200509,연곡소나무길,128.8618386269624,37.85018703668437,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,연곡소나무길,False,707,177,True,2025-05-27,2025-06-03,16,6,7,8
4200353,연곡초교,128.82814655157526,37.8569020930201,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,연곡초교,False,48,152,True,2025-05-27,2025-06-03,0,3,2,8
4200352,연곡초교,128.82816906723454,37.856817110094816,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,연곡초교,False,437,467,True,2025-05-27,2025-06-03,11,14,8,8
