LINK_ID,F_NODE,T_NODE,ROAD_NAME,LANES,ROAD_RANK,n_dsi_pt,dsi_static,dsi_static_n,v_link,v_norm,p_dummy_raw,p_dummy,p_resid,dsi_dynamic,dsi_t_a020,dsi_t_a035,dsi_t_a050,dsi_t,d_near,data_source,length_m
2520208203,2520388700,2520061302,옥가로,2,107,29,1.351827586206897,0.4160520314639655,11549.375818790577,0.8648504191774078,0.0687068965517241,0.2455496109422567,0.3588453968948174,0.5602353957632884,0.5313987229034238,0.5097712182585254,0.48814371361362696,0.5097712182585254,437.54469424516753,보간,165.45831290896498
2520646502,2520648800,2520215304,입암로91번길,1,107,25,1.3550399999999998,0.422785132745737,7767.660837585056,0.4930997447873965,0.03013199999999999,0.10257595522601708,0.15372840586048545,0.2887981987533961,0.3155955855518643,0.33569362565071537,0.35579166574956655,0.33569362565071537,366.96943198575866,보간,231.76282430615822
2520646401,2520055006,2520055005,홍제로19번길,1,107,9,1.4614555555555553,0.6458282273339506,6940.341172418057,0.4117724514851635,0.046444444444444406,0.16303625517168321,0.30089656680516075,0.3450251689078019,0.4051857805930317,0.4503062393569539,0.49542669812087625,0.4503062393569539,347.01824393486845,보간,13.714612825445117
2520074705,2520060104,2520060109,선수촌로,2,107,27,1.1964888888888892,0.09046782924625207,7098.66798274064,0.42733631571183167,0.17326666666666665,0.6330890189647208,0.9155915154165756,0.7212659459340875,0.5951063225965204,0.5004866050933451,0.4058668875901698,0.5004866050933451,55.445732126722085,보간,136.76253064851784
2520181800,2520047204,2520047702,노암등길,1,107,17,1.371194117647059,0.45664356980911475,5290.033909113995,0.2495437163390662,0.00825294117647056,0.0214836049345206,0.06997594576864202,0.14144391845567084,0.20448384872635963,0.2517637964293762,0.29904374413239276,0.2517637964293762,353.3174570133095,보간,54.03234769696827
2520661603,2520290400,2520047805,노가니남길,2,107,17,1.3258823529411767,0.36167177580314563,5056.271672551919,0.22656438830383524,0.03521176470588232,0.12140355024508563,0.27093811502296083,0.2532773717887489,0.27495625259162826,0.29121541319378774,0.3074745737959472,0.29121541319378774,638.8652048824201,보간,89.62516809805277
2520243500,2520055601,2520446600,입암로29번길,1,107,22,1.215240909090909,0.12977137461425703,7432.063556623368,0.4601098139911864,0.07963636363636363,0.28605849116766285,0.5313798381806254,0.5030143685532287,0.4283657697654344,0.3723793206745886,0.31639287158374285,0.3723793206745886,310.73002437356405,보간,167.96170610128337
2520081805,2520087606,2520087605,창해로,1,107,4,1.157225,0.008172160745290747,4104.60598242612,0.13301361468489797,0.011474999999999999,0.03342581528666166,0.13186092280778483,0.13231969417487588,0.10749018748895886,0.08886805747452109,0.07024592746008332,0.08886805747452109,648.4176367664967,보간,12.027238585711592
2520255804,2520091503,2520091502,초당순두부길,1,107,9,1.265188888888889,0.2344605051122409,4477.199581346516,0.16964036269748997,0.07625555555555553,0.27352789397111554,0.5961075880166193,0.42637363233960585,0.38799100689413285,0.35920403781002813,0.33041706872592336,0.35920403781002813,586.0821390911875,보간,13.619209353335016
2520096105,2520088801,2520088804,산양큰길,1,107,4,1.5228000000000002,0.7744039290088872,4788.14020391108,0.20020649121539807,0.00282499999999995,0.0013655317214889041,0.05926087907281872,0.1153572327055653,0.2471665719662297,0.34602357641172793,0.44488058085722626,0.34602357641172793,211.0624198133165,보간,19.20274889104898
