edge_id,case,dsi,aadt,length,width,rclass,tp_dist
2569,0,1.5422,11245.60989010989,109.28764594124002,3.0,4.0,281.2767190006214
2570,0,1.6986,11245.60989010989,49.558001153158955,3.0,4.0,295.73985079973716
2571,0,1.6787,11245.60989010989,69.80633159606161,3.0,4.0,331.3020389485113
2572,0,1.3214,11245.60989010989,65.01592283434569,3.0,4.0,390.75554881102937
2573,0,1.3681,11245.60989010989,30.009655335779893,3.0,4.0,431.1370585155443
2575,0,1.8228,11245.60989010989,14.862273412099075,3.0,4.0,372.3130033197873
2576,0,1.8951,11245.60989010989,24.975777613759803,3.0,4.0,372.3549593520945
2577,0,1.4097,11245.60989010989,169.96010609920438,3.0,4.0,374.4760368188979
2579,0,1.8172,11245.60989010989,19.917201208944597,3.0,4.0,443.5411407383368
2580,0,1.3005,11245.60989010989,109.72174162569924,3.0,4.0,489.0999558587565
2592,0,1.4011,11245.60989010989,79.64491883050857,10.0,4.0,189.99520307700539
2593,0,1.3752,11245.60989010989,50.0291957248413,10.0,4.0,244.19389418069656
2594,0,1.2804,11245.60989010989,24.83265470565155,10.0,4.0,281.085896932405
2595,0,1.2895,11245.60989010989,114.6059028988738,10.0,4.0,347.6307221657909
2596,0,1.233,11245.60989010989,159.64716517510877,10.0,4.0,483.14872965995016
2602,0,1.4752,11245.60989010989,174.70457585753329,3.0,4.0,413.8859374154859
2603,0,1.3272,11245.60989010989,34.93871486900269,3.0,4.0,473.4187851620592
2604,0,1.3455,9849.424657534246,519.8085339258653,3.0,4.0,219.42202927146928
2605,0,1.3645,9849.424657534246,234.71348137467277,3.0,4.0,216.55214141880032
2608,0,1.6705,11245.60989010989,149.5128098608167,3.0,4.0,326.6263792727247
2609,0,1.6312,11245.60989010989,99.77142617252652,3.0,4.0,394.32272724907733
2610,0,1.4296,11245.60989010989,74.84428127398364,3.0,4.0,241.43323603607718
2611,0,1.6431,11245.60989010989,69.84648224368297,3.0,4.0,251.94559319505146
2612,0,1.3542,11245.60989010989,143.77037493488612,3.0,4.0,315.2885402811963
2619,0,1.4906,12458.46301369863,194.89401516015405,4.0,4.0,216.12946964394575
2620,0,1.3873,10168.14794520548,80.01672163761462,4.0,4.0,100.95138788272524
2622,0,1.2175,11245.60989010989,14.973323919231781,3.0,4.0,366.87266081158856
2623,0,1.4142,11245.60989010989,213.9591699331671,3.0,4.0,273.0125293082395
2624,0,1.5639,11245.60989010989,194.42216651876097,3.0,4.0,318.329747722427
2625,0,1.6652,11245.60989010989,29.89093296558066,3.0,4.0,419.820306338768
2627,0,1.4748,11245.60989010989,65.06307540068201,3.0,4.0,127.58257469408267
2628,0,1.4211,11245.60989010989,223.04494892032199,3.0,4.0,212.50887343080456
2629,0,1.2303,11245.60989010989,129.89239101296204,10.0,4.0,257.42231206056584
2630,0,1.1733,11245.60989010989,69.91940022330499,10.0,4.0,272.0955830302681
2631,0,1.2435,11245.60989010989,30.030803323016922,10.0,4.0,269.60941378800567
2632,0,1.185,11245.60989010989,49.938174714688316,10.0,4.0,271.1613799408026
2633,0,1.2415,11245.60989010989,24.968273035247808,10.0,4.0,284.9411973786513
2634,0,1.1983,11245.60989010989,9.915490324003356,10.0,4.0,292.46685381162615
2635,0,1.2958,11245.60989010989,34.93586551448335,10.0,4.0,302.8067289882169
2636,0,1.1824,11245.60989010989,90.03202501537595,10.0,4.0,335.09439918764184
2637,0,1.3032,12458.46301369863,74.68596880018008,4.0,4.0,234.9467493865259
2638,0,1.3189,12458.46301369863,24.999218715282097,4.0,4.0,253.1276867734759
2639,0,1.3087,12458.46301369863,64.95067772256925,4.0,4.0,282.05242426858393
2640,0,1.3015,12458.46301369863,125.02757316113312,4.0,4.0,358.6462884525904
2641,0,1.3415,10168.14794520548,274.40015867603154,5.0,4.0,344.932705988492
2642,0,1.1695,18747.80821917808,164.80616001821414,9.0,4.0,215.29020144886448
2643,0,1.198,18747.80821917808,105.01098827427737,9.0,4.0,335.4317525173009
2644,0,1.1955,18747.80821917808,109.93369194933206,9.0,4.0,433.1717124199223
2645,0,1.4098,18747.80821917808,15.0404698699522,9.0,4.0,494.81596884939944
2651,0,1.6575,12458.46301369863,158.74971213007768,2.0,4.0,355.96944193784793
2653,0,1.1811,6777.397260273972,164.64477684826178,6.0,4.0,365.1512985142644
2655,0,1.1881,12458.46301369863,90.00067364307786,6.0,4.0,358.677747706919
2657,0,1.2376,12458.46301369863,74.84245515643792,6.0,4.0,259.8533946360978
2658,0,1.1548,12458.46301369863,164.9533003042635,6.0,4.0,148.77237828713626
2660,0,1.2298,18747.80821917808,39.8809418835316,2.0,4.0,221.0070727953507
2661,0,1.158,18747.80821917808,64.66473854289535,2.0,4.0,262.98046830185194
2663,0,1.1648,18747.80821917808,158.8905111103225,2.0,4.0,369.757184935117
2667,0,1.2527,13635.024657534246,194.69897400832355,8.0,4.0,257.1533622763616
2668,0,1.3172,13635.024657534246,104.86725850691815,8.0,4.0,366.79684693405596
2670,0,1.4646,13635.024657534246,15.0593373595797,8.0,4.0,432.4236435941421
2671,0,1.2891,13635.024657534246,40.04342385154554,8.0,4.0,461.7386721559198
2672,0,1.2673,13635.024657534246,25.031484415569345,8.0,4.0,492.7828021990195
2679,0,1.1708,19199.1397260274,124.93944891460387,8.0,4.0,410.23272690616596
2680,0,1.2276,19199.1397260274,54.937274357831456,8.0,4.0,333.0242505754481
2681,0,1.1742,19199.1397260274,279.95144001840515,8.0,4.0,214.12019960890026
2682,0,1.1764,19199.1397260274,14.993554779247175,8.0,4.0,115.12662585940208
2686,0,1.1691,28222.04109589041,44.90216511785572,7.0,4.0,46.99964146614582
2687,0,1.2168,28222.04109589041,84.99574190306338,7.0,4.0,82.61493427280367
2688,0,1.1899,28222.04109589041,89.8455915732158,7.0,4.0,165.75425776767526
2689,0,1.169,28222.04109589041,304.81259332059847,7.0,4.0,308.76417609413954
2694,0,1.4136,24365.02191780822,109.96048868814846,10.0,4.0,149.0855291030761
2695,0,1.5386,24365.02191780822,60.02980062163625,10.0,4.0,226.36754518570058
2696,0,1.3617,24365.02191780822,75.05581722470727,10.0,4.0,295.7097135321174
2699,0,1.5058,28222.04109589041,109.83909173792898,3.0,4.0,92.9898605124826
2700,0,1.5165,28222.04109589041,19.70729198937503,3.0,4.0,147.6263857020137
2701,0,1.4704,28222.04109589041,10.032869644512152,3.0,4.0,160.81316336944357
2702,0,1.5685,28222.04109589041,88.81200177325151,3.0,4.0,192.73500662966234
2703,0,1.6806,28222.04109589041,34.66181045168749,5.0,4.0,339.60926647067896
2704,0,1.6227,28222.04109589041,213.80907899520932,5.0,4.0,321.38001533183933
2708,0,1.3537,38361.24657534246,39.92907544453803,4.0,4.0,453.8164796891281
2709,0,1.2777,38361.24657534246,59.97528314520417,4.0,4.0,345.22719504441187
2710,0,1.6568,38361.24657534246,19.966483488341233,4.0,4.0,345.013741345037
2711,0,1.6021,38361.24657534246,99.97851907792737,4.0,4.0,386.80586646317903
2712,0,1.482,38361.24657534246,14.997286905498319,4.0,4.0,436.85359861843096
2713,0,1.6307,38361.24657534246,29.936837461077015,4.0,4.0,454.48914214387804
2715,0,1.348,28222.04109589041,214.10148014117155,3.0,4.0,479.5685935795813
2716,0,1.4253,28222.04109589041,40.028810766594034,4.0,4.0,226.76918815349376
2717,0,1.6396,28222.04109589041,49.820602578929076,4.0,4.0,271.18486623861884
2718,0,1.4857,28222.04109589041,129.3515475363563,4.0,4.0,349.428002515957
2720,0,1.2576,6232.819178082192,145.04415002786916,6.0,4.0,139.83586409842337
2721,0,1.3307,6232.819178082192,84.90125787059702,6.0,4.0,225.34298948716508
2722,0,1.3145,6232.819178082192,274.827474184474,6.0,4.0,396.2119898333397
2723,0,1.2489,6232.819178082192,55.039849106206155,14.0,4.0,29.388772476953605
2724,0,1.3006,6232.819178082192,84.82987562799497,14.0,4.0,102.10601790009127
2726,0,1.2346,6232.819178082192,75.00736673205023,14.0,4.0,162.43529107085135
2727,0,1.2269,6232.819178082192,60.068146638801416,14.0,4.0,214.5423912623541
2729,0,1.2783,6232.819178082192,49.97245155242329,14.0,4.0,268.760573244113
2730,0,1.2587,6232.819178082192,90.00449799387147,14.0,4.0,340.5681479266629
2732,0,1.334,6793.509589041096,572.5154605754067,3.0,4.0,311.16672819518413
2733,0,1.2891,6232.819178082192,94.79111218669615,5.0,4.0,94.3442675344734
2735,0,1.2002,13635.024657534246,54.91363166590216,4.0,4.0,442.61644830032844
2736,0,1.3209,13635.024657534246,304.42057057486124,4.0,4.0,480.30547480134453
2739,0,1.2247,6793.509589041096,59.8826074075471,4.0,4.0,294.7474050795773
2741,0,1.3523,6232.819178082192,44.974444016354546,4.0,4.0,371.77383760656073
2742,0,1.3195,6232.819178082192,49.846440172333274,4.0,4.0,322.3689767250585
2745,0,1.2924,12466.791780821915,269.16556374493103,6.0,4.0,215.16528268130548
2757,0,1.4202,19199.1397260274,54.90394676261362,4.0,4.0,497.90929597863095
2758,0,1.1992,19199.1397260274,469.4572762490555,4.0,4.0,477.07721761754135
2760,0,1.3723,19199.1397260274,94.64406417766166,2.0,4.0,309.19328546047046
2761,0,1.2346,19199.1397260274,10.047910261382667,2.0,4.0,285.6649778780874
2762,0,1.7918,19199.1397260274,84.02612601333068,2.0,4.0,276.32881727613847
2763,0,1.3142,19199.1397260274,214.6480059923608,2.0,4.0,307.4355721262891
2764,0,1.4234,15159.46301369863,35.01081422326255,12.0,4.0,407.68289623541494
2765,0,1.3596,15159.46301369863,79.98217202588017,12.0,4.0,414.86103810354297
2766,0,1.259,15159.46301369863,189.90477385633153,12.0,4.0,461.1901370547255
2768,0,1.1674,15159.46301369863,105.00310840462623,13.0,4.0,56.133387540387055
2769,0,1.1872,15159.46301369863,144.9396224968065,13.0,4.0,183.7522970705866
2771,0,1.2086,15159.46301369863,34.98806735631612,13.0,4.0,271.2111073870022
2772,0,1.2627,15159.46301369863,30.06317202715774,13.0,4.0,303.08058631987984
2773,0,1.2304,15159.46301369863,50.01002373905767,13.0,4.0,345.53648298906955
2776,0,1.2594,19199.1397260274,197.90213326605289,2.0,4.0,404.55340312319265
2779,0,1.2447,15159.46301369863,19.31552141115752,7.0,4.0,260.88766096498114
2780,0,1.186,15159.46301369863,219.6290928586961,7.0,4.0,286.40873469595726
2781,0,1.3149,15159.46301369863,44.97207247143389,7.0,4.0,347.2431511459785
2782,0,1.3195,15159.46301369863,24.927761973797345,7.0,4.0,375.90055939819797
2783,0,1.3684,15159.46301369863,34.913685216342685,7.0,4.0,402.52407749773164
2784,0,1.2389,15159.46301369863,20.05692213638973,7.0,4.0,426.9915149168282
2785,0,1.3001,15159.46301369863,30.00395336041945,7.0,4.0,448.5352088406687
2798,0,1.2559,19199.1397260274,369.52730314033937,9.0,4.0,224.411704627583
2799,0,1.3926,19199.1397260274,19.964161654721792,9.0,4.0,260.2311163684576
2805,0,1.5301,15159.46301369863,49.943747623253465,4.0,4.0,457.51480059471146
2806,0,1.3731,15159.46301369863,144.50904626438907,4.0,4.0,361.18426417448205
2810,0,1.426,19199.1397260274,169.78513882706812,3.0,4.0,480.38506392960255
2811,0,1.3084,19199.1397260274,139.86387659965638,3.0,4.0,376.43663296283745
2818,0,1.7191,15159.46301369863,79.89228129337405,3.0,4.0,464.3879561169504
2820,0,1.3976,19199.1397260274,74.31900330347534,2.0,4.0,156.46457190243066
2822,0,1.2519,19199.1397260274,102.65669596037915,2.0,4.0,167.3267021373632
2823,0,1.227,19199.1397260274,98.4689443378202,2.0,4.0,190.51112398543347
2824,0,1.2486,19199.1397260274,127.86252167892668,2.0,4.0,222.08631712568828
2832,1,1.75,37106.39178082192,163.90407928737034,4.0,4.0,437.53287010625195
2833,1,1.2693,26901.89589041096,104.97429118442211,8.0,4.0,56.768676446748515
2834,0,1.2622,26901.89589041096,124.95431288325818,8.0,4.0,162.91475692206302
2835,1,1.4457,26901.89589041096,110.05750511213529,10.0,4.0,124.17142083364952
2836,1,1.5973,42075.78082191781,39.993653138379955,10.0,4.0,155.54814944814885
2837,1,1.4938,42075.78082191781,65.02354529623662,10.0,4.0,131.37165607204338
2838,0,1.4308,42075.78082191781,104.9640939423904,10.0,4.0,137.3968567456724
2839,0,1.4667,42075.78082191781,120.04579538424498,10.0,4.0,210.6691307794424
2841,0,1.3396,26901.89589041096,110.02472045944603,12.0,4.0,177.37532980375468
2842,0,1.3052,42075.78082191781,105.0453814517301,12.0,4.0,196.38581780361895
2843,0,1.3541,42075.78082191781,105.01006360217166,12.0,4.0,194.42196972732214
2844,0,1.3124,42075.78082191781,69.94642942222129,12.0,4.0,235.11657825643218
2845,0,1.4271,42311.260273972606,45.03991118673146,12.0,4.0,243.51088779447383
2846,0,1.4287,20639.41597796143,30.073141547152648,10.0,4.0,217.6580117840106
2847,0,1.5764,20639.41597796143,25.016385398040676,10.0,4.0,221.16204258506573
2849,0,1.5915,20639.41597796143,44.97289705493201,10.0,4.0,232.2033287748065
2850,0,1.2322,20639.41597796143,39.93128215897412,10.0,4.0,253.04211035157581
2851,0,1.3034,20639.41597796143,19.94319437566955,10.0,4.0,272.20963173757866
2852,0,1.2932,20639.41597796143,74.71031783232328,10.0,4.0,305.6903160716281
2854,1,1.2587,19625.87123287671,454.6099771383659,10.0,4.0,329.7862545430924
2855,1,1.5746,30598.564383561643,99.95095873723989,10.0,4.0,67.19445313744534
2856,0,1.3536,30598.564383561643,159.81745497804343,10.0,4.0,67.0425319013617
2857,0,1.1757,30598.564383561643,9.974212172304151,10.0,4.0,141.80840657402794
2858,0,1.1913,30598.564383561643,49.99474870012317,10.0,4.0,173.94923126234207
2859,0,1.1554,30598.564383561643,64.94736187979693,10.0,4.0,227.68245553146375
2860,0,1.2629,30598.564383561643,80.02472620307437,10.0,4.0,295.81647448385274
2861,1,1.499,32777.45479452055,79.95165789759669,12.0,4.0,302.7466516627261
2862,1,1.4481,32777.45479452055,90.06281834467694,12.0,4.0,275.18072877299653
2865,0,1.2636,31211.10136986301,134.93277120184382,8.0,4.0,483.6286850527662
2869,0,1.7174,26901.89589041096,29.91144345015281,10.0,4.0,283.32008181361067
2870,1,1.3887,26901.89589041096,84.956059684217,10.0,4.0,323.2370286773983
2871,1,1.3714,31211.10136986301,94.93385323407256,10.0,4.0,394.2974717217968
2872,0,1.4309,31211.10136986301,69.97586227137792,12.0,4.0,269.7891558179892
2873,0,1.5711,31211.10136986301,20.010862492079998,12.0,4.0,254.20465725309842
2874,0,1.5694,31211.10136986301,60.01614751475584,12.0,4.0,246.79195087107095
2875,0,1.6303,31211.10136986301,34.948365443079894,8.0,4.0,221.5424442019367
2876,0,1.5364,31211.10136986301,55.02999862933829,8.0,4.0,196.99685455631624
2880,1,1.2803,12043.954385964911,479.9382646331601,7.0,4.0,271.2147934621549
2881,0,1.3033,27573.70523415978,249.9677267185368,7.0,4.0,220.83468820825286
2882,0,1.4384,27573.70523415978,50.02274560228402,7.0,4.0,337.5745428030307
2883,0,1.3903,41638.88493150685,394.63469108032024,7.0,4.0,336.76797284329683
2884,0,1.2654,30310.46301369863,629.9300075915976,7.0,4.0,212.6973744489839
2885,0,1.2158,19718.77808219178,949.9517715208424,7.0,4.0,260.2280465419148
2886,0,1.4146,19718.77808219178,65.09474993904898,15.0,4.0,21.111128104219706
2887,0,1.4832,19718.77808219178,55.013054069879544,15.0,4.0,72.7776531968468
2888,0,1.3941,19718.77808219178,29.96871851151059,15.0,4.0,116.23327721916753
2889,0,1.5105,19718.77808219178,29.968673810073785,15.0,4.0,148.9852749441072
2891,0,1.5471,26901.89589041096,30.109220607137225,15.0,4.0,148.34867301899436
2892,0,1.5937,26901.89589041096,24.90353284300664,15.0,4.0,117.83718839397086
2893,1,1.5389,26901.89589041096,55.01259639554085,15.0,4.0,74.11395803381583
2894,1,1.3278,26901.89589041096,65.0019211268687,15.0,4.0,17.31478321523044
2901,0,1.2804,29454.12328767123,70.03034356081284,10.0,4.0,371.4162722772226
2903,0,1.5346,29454.12328767123,29.944739365342215,10.0,4.0,376.8718459930771
2904,0,1.3855,29454.12328767123,164.94338052236859,10.0,4.0,407.76726784219636
2905,0,1.3531,29454.12328767123,124.83823333408824,10.0,4.0,487.2887132044754
2915,0,1.1993,15159.46301369863,274.7872115110896,8.0,4.0,400.3108080272979
2917,0,1.183,13635.024657534246,299.98361514438244,8.0,4.0,473.6063024811663
2918,0,1.5869,19652.534246575346,219.43602265996924,5.0,4.0,298.1280048232995
2919,0,1.5679,19652.534246575346,59.92701158671552,5.0,4.0,178.0572985447093
2921,1,1.3639,43406.35616438357,64.94559718754904,7.0,4.0,24.444425502839533
2922,1,1.4025,43406.35616438357,34.982264027957335,7.0,4.0,64.64868188119539
2923,1,1.5583,43406.35616438357,34.96541188300043,7.0,4.0,98.45907641165377
2924,0,1.2014,43406.35616438357,144.90112603166114,7.0,4.0,185.98014393013312
2925,0,1.7029,43406.35616438357,20.02100604526575,3.0,4.0,272.4496942529978
2926,0,1.632,43406.35616438357,54.99249219106583,3.0,4.0,314.42121278665167
2927,0,1.6699,43406.35616438357,49.05774467817958,3.0,4.0,342.2573568358449
2928,0,1.6547,31584.86301369863,29.968263334634138,3.0,4.0,326.4098377301512
2929,0,1.8121,31584.86301369863,20.022920514935205,5.0,4.0,250.24459054565793
2930,0,1.7907,31584.86301369863,4.980662553213787,5.0,4.0,264.1164480196356
2931,0,1.6081,31584.86301369863,44.986047494672555,5.0,4.0,291.0791832576522
2932,0,1.6912,31584.86301369863,79.30111480760036,5.0,4.0,325.9985723357225
2933,0,1.2597,22671.331506849318,84.95617175591384,12.0,3.0,69.48564536295433
2934,0,1.292,22671.331506849318,60.007902514574695,12.0,3.0,49.54554341744745
2935,0,1.1789,12525.819178082193,159.95730074384304,12.0,3.0,58.67979182450624
2936,0,1.1863,13542.315068493152,25.058291142178422,12.0,3.0,91.50483281844473
2937,0,1.1822,13542.315068493152,95.0135517284853,12.0,3.0,26.681308308427248
2938,0,1.1937,13542.315068493152,129.97002265248338,12.0,3.0,87.84738969992333
2939,0,1.1861,19783.794520547945,79.95532795310831,12.0,3.0,30.933120755687874
2940,0,1.1656,19783.794520547945,74.96314816673708,12.0,3.0,45.13076545885333
2941,0,1.1597,19783.794520547945,229.9720973710986,12.0,3.0,194.76623373790758
2942,0,1.189,19783.794520547945,64.9927530613818,12.0,3.0,346.17047169384654
2943,1,1.1577,45055.38356164384,414.93318846393953,12.0,3.0,231.21324558835016
2945,1,1.1524,45055.38356164384,234.98877394530297,12.0,3.0,100.394027596428
2950,0,1.1723,6793.509589041096,575.0311590448157,12.0,3.0,180.5840693314753
2951,0,1.2494,6793.509589041096,169.98465409266316,12.0,3.0,194.53581576497498
2952,0,1.1847,6232.819178082192,1029.9796749591349,12.0,3.0,400.03330712955767
2953,0,1.256,6232.819178082192,144.8925398706124,12.0,3.0,192.10370549175005
2954,0,1.235,6232.819178082192,179.63556730046042,12.0,3.0,352.5271340630408
2955,0,1.1661,6232.819178082192,109.82479431547543,12.0,3.0,483.78523930513995
2956,1,1.1887,7964.375342465753,409.9922426715213,40.0,2.0,497.98563707250355
2957,1,1.1692,31584.86301369863,165.0121613194756,40.0,2.0,258.6219585307094
2958,1,1.1966,31584.86301369863,229.91546544077315,40.0,2.0,62.41389073232619
2959,1,1.206,43406.35616438357,134.91707937370367,40.0,2.0,123.42282396594639
2960,1,1.2079,43406.35616438357,24.999975984487843,40.0,2.0,47.77718123051528
2962,1,1.1749,43406.35616438357,59.99151947588872,40.0,2.0,27.43838784321032
2963,1,1.1729,43406.35616438357,29.998561250234182,40.0,2.0,62.33427090250255
2964,1,1.1929,43406.35616438357,50.00134127356828,40.0,2.0,103.57756446864958
2965,1,1.1653,43406.35616438357,69.95502819502211,40.0,2.0,166.82090816541938
2967,1,1.1768,33765.32602739726,264.97465702734854,40.0,2.0,123.94722246572083
2968,1,1.1915,33765.32602739726,39.970373040795145,40.0,2.0,35.2393591421373
2969,1,1.172,33765.32602739726,70.01924089702386,40.0,2.0,89.2005705567888
2971,1,1.169,33765.32602739726,20.005774862385458,40.0,2.0,139.47131132673368
2972,1,1.1705,33765.32602739726,90.0247649397593,40.0,2.0,196.77315719321297
2973,1,1.1863,37106.39178082192,55.00460564585943,40.0,2.0,180.81501966515228
2974,1,1.2053,37106.39178082192,30.05182203367246,40.0,2.0,136.6938910764042
2975,1,1.2248,37106.39178082192,40.032462420851736,40.0,2.0,101.35603156891106
2976,1,1.2173,37106.39178082192,34.99881687345246,40.0,2.0,59.564624029349076
2977,1,1.2276,37106.39178082192,40.01132399037869,40.0,2.0,23.34153245926594
2978,1,1.1873,37106.39178082192,24.94412240636463,40.0,2.0,17.333971942602698
2979,1,1.2561,37106.39178082192,4.957190822027582,40.0,2.0,32.68085113018285
2981,1,1.2475,37106.39178082192,15.014129830639005,40.0,2.0,54.471088061860364
2982,1,1.1969,37106.39178082192,35.03948798213361,40.0,2.0,83.20191306897374
2985,1,1.2309,37106.39178082192,34.970693264425115,40.0,2.0,134.84217158940896
2986,1,1.2606,37106.39178082192,15.014079373435777,40.0,2.0,161.6976157140471
2987,1,1.2024,37106.39178082192,20.018758690984132,40.0,2.0,183.8147016713181
2988,1,1.2312,37106.39178082192,44.99305077681117,40.0,2.0,219.51835120908933
2990,1,1.226,37106.39178082192,69.96280665991509,40.0,2.0,286.6747278438375
2991,1,1.2416,37106.39178082192,19.934586273262976,40.0,2.0,334.25452968154906
2992,1,1.1681,37106.39178082192,49.966739275188324,40.0,2.0,369.7780791513505
2993,1,1.3373,37106.39178082192,140.00528998308954,40.0,2.0,457.17177651198637
2998,1,1.2963,31211.10136986301,215.03833243392037,40.0,2.0,450.09511350933076
2999,1,1.2355,26901.89589041096,34.97405308216943,40.0,2.0,430.1376251976145
3000,1,1.2903,26901.89589041096,74.98602584845884,40.0,2.0,373.69863552720307
3002,1,1.2935,26901.89589041096,60.11073469655916,40.0,2.0,299.9968979697818
3003,0,1.3317,26901.89589041096,39.959189340127004,40.0,2.0,247.21219206397518
3005,1,1.2206,26901.89589041096,159.9545546083623,40.0,2.0,143.0954841561581
3006,1,1.261,26901.89589041096,69.9646633437591,40.0,2.0,35.767998361647166
3008,1,1.2517,26901.89589041096,109.94982986637591,40.0,2.0,73.93232541019024
3010,1,1.3403,42075.78082191781,105.00870506018504,40.0,2.0,56.98162776148993
3012,1,1.2789,42075.78082191781,99.96971136130533,40.0,2.0,49.40158637904298
3014,1,1.2261,42075.78082191781,120.01776892572919,40.0,2.0,166.1013231792398
3015,1,1.2049,31519.065753424657,234.95241504966978,40.0,2.0,221.76693207612558
3016,0,1.2302,31519.065753424657,125.0415458924599,40.0,2.0,44.99497154584812
3018,0,1.1562,31519.065753424657,14.991193725258602,40.0,2.0,47.11669221300102
3020,0,1.1566,31519.065753424657,104.98147804612493,40.0,2.0,109.2118930483643
3022,0,1.1728,29454.12328767123,239.94902538306042,40.0,2.0,135.15423678686875
3024,0,1.1655,29454.12328767123,45.0398359516745,40.0,2.0,25.371205719260455
3025,0,1.1667,29454.12328767123,70.05377920517543,40.0,2.0,75.26263648316208
3026,0,1.1649,29454.12328767123,259.97292084058677,40.0,2.0,241.8881509298546
3027,0,1.1766,29454.12328767123,59.95201214310814,40.0,2.0,401.82511105481433
3030,0,1.1634,15159.46301369863,84.94495368105373,40.0,2.0,365.4750910253082
3031,0,1.1859,15159.46301369863,179.91035606129373,40.0,2.0,231.21469059689022
3032,0,1.1856,15159.46301369863,134.9400834561893,40.0,2.0,72.6442657718951
3034,0,1.1986,15159.46301369863,49.95950193022153,40.0,2.0,30.52955714369841
3035,0,1.1674,15159.46301369863,369.92521488170286,40.0,2.0,234.20634187273419
3037,0,1.1664,18747.80821917808,29.961718485654494,12.0,3.0,210.11652531223822
3038,0,1.2108,18747.80821917808,99.9821157005999,12.0,3.0,170.145670497017
3039,0,1.1615,18747.80821917808,704.9469597862709,12.0,3.0,275.8335267025037
3040,0,1.1613,10168.14794520548,114.9771449228893,12.0,3.0,168.3593107023916
3044,0,1.305,19199.1397260274,19.946437669709862,12.0,3.0,230.90851088984567
3045,0,1.3268,19199.1397260274,20.00447846878821,12.0,3.0,216.72810393059973
3046,0,1.2807,19199.1397260274,19.979262512884816,12.0,3.0,204.06892713626496
3047,0,1.2866,19199.1397260274,19.970285349071688,12.0,3.0,192.2979816452393
3048,0,1.1996,19199.1397260274,60.001968171372226,12.0,3.0,166.10681664752738
3051,0,1.2362,19199.1397260274,9.973726296864745,12.0,3.0,121.27593176537721
3056,0,1.2265,19199.1397260274,55.05739403860511,12.0,3.0,213.07228890407103
3057,0,1.1911,19199.1397260274,339.73909629283685,12.0,3.0,405.11812828267176
3060,0,1.2016,12466.791780821915,624.339373399197,12.0,3.0,329.351975105155
3061,0,1.1817,20545.254794520548,204.97477792539706,25.0,3.0,459.89004958687536
3063,0,1.2086,20545.254794520548,234.9771011041786,25.0,3.0,238.49993057324895
3064,0,1.1947,20545.254794520548,95.0334830404235,25.0,3.0,96.67150462462345
3065,0,1.1803,20545.254794520548,234.96315130573552,25.0,3.0,138.07925620214243
3066,0,1.264,20545.254794520548,95.01520905328451,25.0,3.0,289.8879620921527
3067,0,1.2296,33247.925619834714,54.99735378419376,25.0,3.0,279.5745866391978
3068,0,1.2407,33247.925619834714,44.99717069147189,25.0,3.0,227.17002652593487
3069,0,1.214,33247.925619834714,50.035798981108464,25.0,3.0,179.3005436202085
3070,0,1.3092,33247.925619834714,25.048509744380013,25.0,3.0,143.70991430714386
3071,0,1.2551,33247.925619834714,119.98338093624605,25.0,3.0,87.25326318996689
3072,0,1.4993,33247.925619834714,215.02946703291317,25.0,3.0,142.72977226613622
3073,0,1.7571,42311.260273972606,14.963906976905811,25.0,3.0,108.13316358122938
3074,0,1.5328,42311.260273972606,25.075203115689103,25.0,3.0,89.68387171103191
3075,0,1.6204,42311.260273972606,25.01304466795575,25.0,3.0,68.30858943198004
3076,0,1.513,42311.260273972606,45.040347792666296,25.0,3.0,49.73143605639844
3077,0,1.2833,42311.260273972606,35.00497487425087,25.0,3.0,56.518501589429654
3078,0,1.3256,42311.260273972606,94.9662985871199,25.0,3.0,107.07479234654978
3079,0,1.2921,42311.260273972606,45.02661190302473,25.0,3.0,174.0244087245744
3080,0,1.3601,42311.260273972606,25.043732327114867,25.0,3.0,209.62820303002687
3082,0,1.3841,42311.260273972606,59.986716466186685,25.0,3.0,266.5923841335826
3083,1,1.3999,42075.78082191781,55.02780395806334,25.0,3.0,249.54179958656798
3085,1,1.3343,42075.78082191781,65.0308314395771,25.0,3.0,231.80887477086168
3086,1,1.19,42075.78082191781,59.98130337144357,25.0,3.0,231.74304259945814
3087,1,1.1776,24915.00547945205,49.913944563726965,25.0,3.0,223.3326250479222
3088,0,1.1888,24915.00547945205,54.99449718602816,25.0,3.0,170.25295811184307
3089,0,1.1745,24915.00547945205,25.012328035525265,25.0,3.0,126.18975135774815
3090,0,1.2726,24915.00547945205,59.70681341175741,25.0,3.0,82.55021549985396
3092,0,1.1803,30598.564383561643,354.97514883287965,27.0,3.0,454.1457241498276
3094,0,1.1943,30598.564383561643,100.03617432616934,27.0,3.0,221.55613788352593
3095,0,1.2723,30598.564383561643,169.93452339493933,27.0,3.0,83.96769714720863
3096,1,1.2209,30598.564383561643,189.99200707857153,27.0,3.0,101.80841663933151
3097,1,1.1975,19625.87123287671,250.05265824277598,27.0,3.0,127.3505479958529
3098,0,1.1864,19625.87123287671,95.02489247276945,27.0,3.0,47.2813629112386
3099,0,1.2085,19708.641666666663,10.042193063038228,27.0,3.0,86.67757894357858
3100,0,1.1886,19708.641666666663,74.96966727406424,27.0,3.0,44.22516856833434
3101,0,1.2347,19708.641666666663,30.059930312117153,27.0,3.0,22.624581289520435
