point_id,dsi_refined,dsi_veh,road_occluded_frac,road_occluded_frac_veh,veh_blocked_fwd,veh_blocked_bwd,road_domain_m2,valid,sight_flag,sight_flag_veh,confidence,veh_extra_occ,dsi_veh_delta
53966,1.653,1.7038,0.4374,0.4815,0.122,0.0,2139.5,True,False,False,1,0.04409999999999997,0.050799999999999956
53969,1.2983,1.3995,0.129,0.2169,0.0,0.0,2497.2,True,False,False,0,0.0879,0.10119999999999996
5396,1.854,1.8743,0.6122,0.6298,0.22,0.0,2315.0,True,False,False,2,0.01760000000000006,0.020299999999999985
53970,1.1623,1.3714,0.0107,0.1926,0.0,0.146,2657.8,True,False,False,1,0.1819,0.20909999999999984
53973,1.1682,1.1876,0.0158,0.0327,0.049,0.268,2109.5,True,False,False,2,0.0169,0.019400000000000084
53975,1.2423,1.2842,0.0802,0.1167,0.268,0.0,2005.2,True,False,False,2,0.036500000000000005,0.04190000000000005
53977,1.4285,1.4511,0.2422,0.2618,0.0,0.073,1802.8,True,False,False,2,0.01959999999999998,0.022599999999999953
53979,1.1848,1.4301,0.0303,0.2436,0.0,0.024,1091.0,True,False,False,2,0.21330000000000002,0.24529999999999985
5397,1.9175,1.9183,0.6674,0.6681,0.0,0.0,2565.8,True,False,False,2,0.0007000000000000339,0.0007999999999999119
53982,1.15,1.2493,0.0,0.0864,0.0,0.122,859.8,True,False,False,1,0.0864,0.09930000000000017
53985,1.15,1.1564,0.0,0.0056,0.0,0.024,850.0,True,False,False,2,0.0056,0.006400000000000183
53987,1.1783,1.1783,0.0246,0.0246,0.0,0.0,873.2,True,False,False,2,0.0,0.0
53988,1.1767,1.2303,0.0232,0.0699,0.195,0.0,894.8,True,False,False,2,0.046700000000000005,0.05359999999999987
53990,1.18,1.2926,0.0261,0.124,0.049,0.0,915.2,True,False,False,2,0.0979,0.11260000000000003
53994,1.1817,1.2508,0.0276,0.0877,0.0,0.0,918.0,True,False,False,2,0.0601,0.06909999999999994
53997,1.1871,1.2578,0.0323,0.0937,0.171,0.122,917.8,True,False,False,0,0.0614,0.07069999999999999
53999,1.2225,1.3147,0.063,0.1432,0.0,0.195,919.8,True,False,False,0,0.0802,0.09220000000000006
5399,1.4671,1.7523,0.2758,0.5237,0.049,0.659,2533.8,True,False,False,2,0.24790000000000006,0.2851999999999999
54000,1.1961,1.2686,0.0401,0.1031,0.22,0.0,921.0,True,False,False,1,0.063,0.07250000000000001
54002,1.2363,1.3619,0.075,0.1842,0.146,0.049,925.5,True,False,False,2,0.1092,0.12560000000000016
54005,1.169,1.2851,0.0165,0.1175,0.122,0.024,929.8,True,False,False,2,0.10099999999999999,0.11609999999999987
54007,1.2485,1.299,0.0857,0.1296,0.0,0.122,931.8,True,False,False,2,0.043899999999999995,0.05049999999999999
54009,1.2351,1.2879,0.074,0.1199,0.146,0.0,934.2,True,False,False,2,0.04590000000000001,0.05279999999999996
54011,1.2474,1.3478,0.0847,0.172,0.195,0.146,946.0,True,False,False,1,0.08729999999999999,0.10040000000000004
54014,1.1894,1.2387,0.0342,0.0771,0.0,0.0,962.8,True,False,False,2,0.0429,0.0492999999999999
54016,1.182,1.2626,0.0278,0.0979,0.22,0.073,988.0,True,False,False,1,0.0701,0.0806
54018,1.155,1.2827,0.0043,0.1154,0.146,0.195,1035.8,True,False,False,2,0.1111,0.12769999999999992
5401,1.4676,1.4881,0.2762,0.294,0.0,0.268,2559.0,True,False,False,2,0.017799999999999983,0.020499999999999963
54021,1.15,1.2359,0.0,0.0747,0.171,0.0,970.8,True,False,False,2,0.0747,0.08590000000000009
54023,1.174,1.2534,0.0209,0.0899,0.0,0.146,953.5,True,False,False,2,0.06899999999999999,0.07940000000000014
54025,1.1665,1.1936,0.0144,0.0379,0.0,0.024,1087.8,True,False,False,2,0.023500000000000004,0.027099999999999902
54027,1.1551,1.1839,0.0044,0.0294,0.0,0.171,1103.8,True,False,False,2,0.024999999999999998,0.028799999999999937
5402,1.8766,1.8769,0.6318,0.6321,0.0,0.0,2480.8,True,False,False,1,0.00029999999999996696,0.00029999999999996696
54031,1.1589,1.1594,0.0077,0.0082,0.0,0.0,1068.8,True,False,False,1,0.0005000000000000004,0.0004999999999999449
54032,1.1751,1.2273,0.0218,0.0672,0.0,0.0,889.0,True,False,False,2,0.045399999999999996,0.052200000000000024
54034,1.2164,1.292,0.0577,0.1235,0.0,0.22,1006.0,True,True,True,2,0.0658,0.07560000000000011
54035,1.1746,1.2642,0.0214,0.0993,0.0,0.0,1103.0,True,False,False,2,0.0779,0.0895999999999999
54037,1.1956,1.366,0.0396,0.1878,0.098,0.0,1156.8,True,False,False,2,0.1482,0.1704000000000001
54042,1.1568,1.1817,0.006,0.0275,0.0,0.0,944.0,True,False,False,2,0.0215,0.024899999999999922
54047,1.15,1.1516,0.0,0.0014,0.0,0.0,905.0,True,False,False,1,0.0014,0.0016000000000000458
54048,1.15,1.1601,0.0,0.0088,0.0,0.293,854.0,True,False,False,2,0.0088,0.010099999999999998
5404,1.9596,1.9597,0.704,0.7041,0.0,0.0,2151.2,True,False,False,0,9.999999999998899e-05,9.999999999998899e-05
54051,1.1605,1.1669,0.0092,0.0147,0.0,0.0,851.0,True,False,False,2,0.0055,0.006399999999999961
54053,1.1649,1.1899,0.0129,0.0347,0.0,0.0,849.2,True,False,False,2,0.0218,0.02499999999999991
54054,1.15,1.1524,0.0,0.0021,0.0,0.0,852.0,True,False,False,1,0.0021,0.0024000000000001798
54056,1.15,1.1675,0.0,0.0152,0.0,0.0,856.2,True,False,False,2,0.0152,0.01750000000000007
54059,1.15,1.1661,0.0,0.014,0.0,0.0,858.8,True,False,False,1,0.014,0.016100000000000003
54062,1.15,1.1597,0.0,0.0084,0.0,0.0,861.2,True,False,False,0,0.0084,0.009700000000000042
54063,1.1706,1.1863,0.018,0.0316,0.0,0.0,918.0,True,False,False,1,0.013600000000000004,0.015699999999999825
54065,1.2649,1.2743,0.0999,0.108,0.0,0.0,997.2,True,False,False,2,0.008099999999999996,0.009400000000000075
54067,1.1536,1.177,0.0031,0.0234,0.0,0.073,1055.5,True,False,False,1,0.020300000000000002,0.023400000000000087
5406,1.8642,1.8642,0.621,0.621,0.0,0.0,1442.8,True,False,False,1,0.0,0.0
54070,1.3539,1.3553,0.1773,0.1785,0.0,0.0,1023.8,True,False,False,0,0.0011999999999999789,0.0013999999999998458
54073,1.2924,1.3125,0.1238,0.1413,0.0,0.0,966.0,True,False,False,1,0.017500000000000016,0.020100000000000007
54075,1.1959,1.2347,0.0399,0.0737,0.0,0.0,889.2,True,False,False,0,0.033800000000000004,0.038799999999999946
54077,1.15,1.1588,0.0,0.0076,0.0,0.0,820.8,True,False,False,0,0.0076,0.008800000000000141
54080,1.1542,1.1563,0.0037,0.0055,0.0,0.024,822.8,True,False,False,0,0.0017999999999999995,0.002100000000000213
54081,1.2982,1.2994,0.1288,0.1299,0.0,0.0,825.8,True,False,False,1,0.0010999999999999899,0.0012000000000000899
54083,1.2667,1.3322,0.1015,0.1585,0.0,0.0,828.2,True,False,False,0,0.056999999999999995,0.06550000000000011
54086,1.3488,1.43,0.1729,0.2434,0.439,0.0,838.0,True,True,True,1,0.07050000000000001,0.08119999999999994
54089,1.4176,1.5057,0.2327,0.3093,0.317,0.0,965.8,True,False,False,1,0.07660000000000003,0.08810000000000007
5408,1.7395,1.7408,0.5126,0.5138,0.0,0.0,736.2,True,False,False,2,0.0012000000000000899,0.0012999999999998568
54091,1.2101,1.2792,0.0523,0.1124,0.39,0.0,1139.0,True,False,False,1,0.0601,0.06909999999999994
54099,1.5266,1.5433,0.3274,0.342,0.0,0.122,1129.2,True,False,False,2,0.014600000000000002,0.016699999999999937
5409,1.3869,1.3895,0.206,0.2083,0.0,0.0,533.0,True,False,False,1,0.0023000000000000242,0.0025999999999999357
540,1.6432,1.7114,0.4289,0.4882,0.024,0.317,1098.0,True,False,False,1,0.05930000000000002,0.06820000000000004
54101,1.2774,1.3935,0.1108,0.2117,0.268,0.0,969.5,True,False,False,1,0.1009,0.11609999999999987
54103,1.2643,1.3358,0.0994,0.1615,0.0,0.098,859.0,True,False,False,2,0.0621,0.07150000000000012
54112,1.1771,1.3981,0.0235,0.2157,0.488,0.195,926.0,True,False,False,2,0.1922,0.22099999999999986
54116,1.2682,1.4199,0.1028,0.2347,0.439,0.39,940.8,True,False,False,2,0.1319,0.15169999999999995
54118,1.3425,1.6038,0.1674,0.3946,0.488,0.341,1010.5,True,False,False,2,0.2272,0.26129999999999987
5411,1.3074,1.3095,0.1369,0.1387,0.0,0.0,602.0,True,False,False,2,0.001799999999999996,0.002100000000000213
54121,1.392,1.544,0.2105,0.3426,0.756,0.0,1021.5,True,False,False,2,0.13210000000000002,0.15200000000000014
54123,1.399,1.5499,0.2165,0.3477,0.317,0.049,1076.2,True,False,False,2,0.1312,0.15090000000000003
54127,1.444,1.541,0.2557,0.34,0.317,0.0,1302.2,True,False,False,1,0.08430000000000004,0.09699999999999998
54128,1.4931,1.5652,0.2984,0.3611,0.39,0.0,1589.0,True,False,False,2,0.06269999999999998,0.07209999999999983
54139,1.5704,1.5936,0.3656,0.3858,0.0,0.171,1327.2,True,False,False,2,0.020199999999999996,0.023199999999999887
5413,1.2502,1.3148,0.0871,0.1433,0.098,0.0,755.2,True,False,False,2,0.056200000000000014,0.06459999999999999
54140,1.5027,1.5027,0.3067,0.3067,0.0,0.0,1178.0,True,False,False,2,0.0,0.0
54143,1.4849,1.5046,0.2913,0.3083,0.0,0.122,1069.5,True,False,False,2,0.017000000000000015,0.01969999999999983
54145,1.4572,1.4685,0.2671,0.2769,0.0,0.0,1123.0,True,False,False,2,0.009799999999999975,0.011299999999999866
54146,1.4551,1.4665,0.2653,0.2752,0.0,0.049,1156.5,True,False,False,2,0.00990000000000002,0.011399999999999855
54148,1.4732,1.4849,0.2811,0.2912,0.0,0.098,1151.2,True,False,False,1,0.010099999999999998,0.011700000000000044
54150,1.4818,1.4993,0.2885,0.3037,0.0,0.146,1125.2,True,False,False,2,0.015200000000000047,0.01750000000000007
54153,1.4135,1.4446,0.2291,0.2562,0.0,0.195,1060.8,True,False,False,2,0.027099999999999985,0.031100000000000128
54154,1.3893,1.4142,0.2081,0.2298,0.0,0.171,994.5,True,False,False,2,0.021699999999999997,0.024899999999999922
54156,1.2752,1.3008,0.1089,0.1312,0.0,0.146,939.8,True,False,False,2,0.022300000000000014,0.025600000000000067
54158,1.2272,1.2598,0.0672,0.0955,0.0,0.171,898.2,True,False,False,2,0.028300000000000006,0.03259999999999996
54160,1.1531,1.1853,0.0027,0.0307,0.0,0.171,855.5,True,False,False,2,0.028,0.032200000000000006
54163,1.1924,1.2428,0.0369,0.0807,0.049,0.146,845.5,True,False,False,2,0.04379999999999999,0.0504
54164,1.2107,1.2794,0.0528,0.1125,0.0,0.195,864.5,True,False,False,2,0.0597,0.06869999999999998
54167,1.2205,1.2838,0.0613,0.1163,0.0,0.171,887.8,True,False,False,2,0.055,0.06330000000000013
5416,1.6461,1.6624,0.4314,0.4455,0.0,0.0,846.8,True,False,False,2,0.014100000000000001,0.016300000000000203
54173,1.3138,1.3324,0.1424,0.1586,0.0,0.098,980.2,True,False,False,2,0.016199999999999992,0.01859999999999995
54175,1.2574,1.2813,0.0934,0.1142,0.0,0.146,926.0,True,False,False,2,0.0208,0.023900000000000032
54177,1.1952,1.2112,0.0393,0.0532,0.0,0.098,883.5,True,False,False,2,0.013899999999999996,0.016000000000000014
54179,1.1528,1.1761,0.0024,0.0227,0.0,0.122,846.8,True,False,False,2,0.020300000000000002,0.023299999999999876
5417,1.5979,1.6523,0.3895,0.4368,0.0,0.0,1004.0,True,False,False,2,0.04730000000000001,0.054400000000000004
54182,1.1504,1.2498,0.0003,0.0868,0.171,0.122,844.0,True,False,False,2,0.08650000000000001,0.09939999999999993
54184,1.1504,1.2484,0.0003,0.0856,0.0,0.098,844.2,True,False,False,2,0.0853,0.09799999999999986
54186,1.1722,1.3098,0.0193,0.139,0.098,0.122,869.0,True,False,False,2,0.11970000000000001,0.13760000000000017
54188,1.247,1.3459,0.0843,0.1703,0.049,0.293,916.0,True,False,False,2,0.08600000000000001,0.09889999999999999
54189,1.2535,1.3163,0.09,0.1446,0.0,0.171,933.8,True,False,False,2,0.05460000000000001,0.06279999999999997
5418,1.3169,1.352,0.1452,0.1756,0.0,0.0,912.5,True,False,False,1,0.03040000000000001,0.03510000000000013
54191,1.2354,1.3138,0.0743,0.1424,0.0,0.195,941.0,True,False,False,2,0.0681,0.07840000000000003
54195,1.2216,1.304,0.0623,0.1339,0.0,0.22,942.8,True,False,False,2,0.0716,0.08240000000000003
54196,1.1948,1.2342,0.039,0.0733,0.024,0.415,918.0,True,False,False,2,0.034300000000000004,0.03939999999999988
54198,1.1784,1.2421,0.0247,0.08,0.024,0.463,880.8,True,False,False,2,0.0553,0.06370000000000009
5419,1.4997,1.4997,0.3041,0.3041,0.0,0.293,846.0,True,False,False,1,0.0,0.0
541,1.7482,1.8013,0.5201,0.5663,0.22,0.244,927.5,True,False,False,2,0.04620000000000002,0.053099999999999925
54200,1.1567,1.1986,0.0058,0.0423,0.0,0.146,851.5,True,False,False,2,0.0365,0.04190000000000005
54203,1.1578,1.2069,0.0068,0.0494,0.0,0.171,844.5,True,False,False,2,0.0426,0.049100000000000144
54204,1.1507,1.197,0.0006,0.0409,0.0,0.366,844.2,True,False,False,2,0.040299999999999996,0.04630000000000001
54206,1.157,1.1921,0.0061,0.0366,0.0,0.22,847.5,True,False,False,2,0.0305,0.03509999999999991
54208,1.2428,1.2758,0.0807,0.1094,0.0,0.171,1001.2,True,False,False,2,0.028700000000000003,0.03300000000000014
54210,1.4473,1.4769,0.2585,0.2843,0.098,0.195,1443.0,True,False,False,2,0.02579999999999999,0.02960000000000007
54212,1.3859,1.4874,0.2051,0.2934,0.098,0.268,1645.2,True,False,False,2,0.08829999999999999,0.10150000000000015
54219,1.6161,1.6457,0.4053,0.4311,0.171,0.268,1556.0,True,False,False,2,0.02579999999999999,0.02959999999999985
54220,1.4173,1.4658,0.2324,0.2746,0.024,0.268,1237.2,True,False,False,2,0.042200000000000015,0.04849999999999999
54223,1.3286,1.4181,0.1553,0.2332,0.024,0.22,984.2,True,False,False,1,0.0779,0.08949999999999991
54224,1.295,1.3659,0.1261,0.1877,0.0,0.22,921.5,True,False,False,2,0.061600000000000016,0.07089999999999996
54227,1.2774,1.4705,0.1108,0.2787,0.024,0.244,987.5,True,False,False,1,0.1679,0.19309999999999983
54228,1.3087,1.4713,0.138,0.2794,0.073,0.317,1044.2,True,False,False,2,0.14139999999999997,0.16260000000000008
5422,1.5213,1.5225,0.3229,0.3239,0.0,0.415,669.2,True,False,False,1,0.0010000000000000009,0.0011999999999998678
54235,1.4005,1.553,0.2178,0.3504,0.024,0.512,1038.0,True,False,False,2,0.1326,0.15249999999999986
54237,1.3409,1.4885,0.166,0.2943,0.244,0.268,993.0,True,False,False,0,0.1283,0.14759999999999995
54239,1.313,1.4613,0.1418,0.2707,0.244,0.366,956.8,True,False,False,2,0.1289,0.1483000000000001
5423,1.3481,1.3494,0.1722,0.1734,0.0,0.268,548.0,True,False,False,1,0.0012000000000000066,0.0012999999999998568
54241,1.2908,1.3932,0.1225,0.2115,0.293,0.341,961.0,True,False,False,2,0.089,0.10240000000000005
54244,1.3166,1.4159,0.1449,0.2312,0.268,0.146,948.2,True,False,False,2,0.08629999999999999,0.09929999999999994
54245,1.3022,1.3735,0.1324,0.1944,0.146,0.195,933.8,True,False,False,1,0.062,0.07129999999999992
54247,1.3213,1.4324,0.1489,0.2456,0.146,0.268,907.0,True,False,False,1,0.09670000000000001,0.11109999999999998
54249,1.1776,1.3789,0.024,0.199,0.268,0.341,836.5,True,False,False,2,0.17500000000000002,0.20130000000000003
54251,1.3572,1.5739,0.1802,0.3686,0.463,0.463,958.2,True,False,False,2,0.18839999999999998,0.21670000000000011
54254,1.5399,1.6051,0.3391,0.3958,0.268,0.317,1495.2,True,False,False,1,0.05669999999999997,0.06519999999999992
54256,1.4995,1.5873,0.3039,0.3802,0.293,0.317,1795.0,True,False,False,2,0.07629999999999998,0.08779999999999988
54257,1.2451,1.3574,0.0827,0.1803,0.0,0.146,1959.0,True,False,False,2,0.09759999999999999,0.11229999999999984
5425,1.1673,1.1686,0.0151,0.0162,0.0,0.244,448.2,True,False,False,1,0.0010999999999999985,0.0013000000000000789
54261,1.3569,1.4831,0.1799,0.2896,0.195,0.293,1941.2,True,True,True,1,0.10970000000000002,0.1262000000000001
54264,1.6785,1.8623,0.4595,0.6194,0.293,0.293,1755.0,True,,True,2,0.15989999999999993,0.18379999999999996
54265,1.7109,1.9141,0.4877,0.6645,0.146,0.341,1244.2,True,True,True,2,0.17679999999999996,0.20319999999999983
54267,1.3923,1.687,0.2107,0.467,0.244,0.317,911.8,True,,True,2,0.25630000000000003,0.29469999999999996
54269,1.3796,1.5446,0.1997,0.3431,0.0,0.268,929.0,True,False,False,1,0.14340000000000003,0.16500000000000004
54271,1.3253,1.4519,0.1524,0.2625,0.049,0.22,999.0,True,False,False,1,0.1101,0.12660000000000005
54273,1.3139,1.3981,0.1426,0.2157,0.0,0.22,1048.8,True,False,False,1,0.0731,0.08419999999999983
54279,1.3826,1.5171,0.2022,0.3192,0.049,0.488,1147.2,True,False,False,2,0.11699999999999999,0.13449999999999984
5427,1.15,1.1649,0.0,0.013,0.0,0.244,442.5,True,False,False,1,0.013,0.014900000000000135
54280,1.4498,1.4746,0.2607,0.2822,0.0,0.317,1141.8,True,False,False,2,0.02150000000000002,0.024799999999999933
54282,1.4203,1.4615,0.2351,0.2709,0.0,0.195,1159.2,True,False,False,2,0.03579999999999997,0.041200000000000125
54284,1.456,1.4795,0.2661,0.2865,0.024,0.195,1121.2,True,False,False,2,0.020399999999999974,0.023500000000000076
54286,1.3545,1.4296,0.1778,0.2431,0.049,0.171,1117.8,True,False,False,2,0.0653,0.07509999999999994
54290,1.2837,1.3198,0.1163,0.1477,0.024,0.171,1034.2,True,False,False,2,0.0314,0.03610000000000002
54292,1.2209,1.2471,0.0616,0.0844,0.0,0.171,947.8,True,False,False,2,0.0228,0.0262
54295,1.1566,1.1928,0.0058,0.0372,0.0,0.22,852.5,True,False,False,2,0.0314,0.03620000000000001
54297,1.2834,1.3146,0.116,0.1431,0.0,0.366,994.0,True,False,False,2,0.0271,0.031199999999999894
54299,1.386,1.3974,0.2052,0.2151,0.0,0.244,1227.2,True,False,False,2,0.00990000000000002,0.011400000000000077
5429,1.1576,1.2377,0.0066,0.0762,0.049,0.244,449.2,True,False,False,1,0.06960000000000001,0.08010000000000006
54302,1.4301,1.4571,0.2436,0.2671,0.0,0.098,1457.5,True,False,False,2,0.023499999999999993,0.027000000000000135
54309,1.4943,1.5331,0.2994,0.3331,0.0,0.171,1523.5,True,False,False,0,0.03370000000000001,0.038799999999999946
54311,1.418,1.4647,0.2331,0.2736,0.0,0.073,1310.2,True,False,False,2,0.04050000000000001,0.046699999999999964
54313,1.1983,1.2515,0.042,0.0882,0.0,0.0,1031.5,True,False,False,2,0.0462,0.053200000000000136
54314,1.1547,1.1656,0.0041,0.0136,0.0,0.049,866.8,True,False,False,0,0.009499999999999998,0.01089999999999991
54316,1.2021,1.2105,0.0453,0.0526,0.0,0.0,912.2,True,False,False,2,0.007300000000000001,0.008399999999999963
54318,1.2416,1.2541,0.0797,0.0905,0.0,0.0,994.0,True,False,False,2,0.010800000000000004,0.012499999999999956
5431,1.1639,1.2445,0.0121,0.0822,0.244,0.024,535.2,True,False,False,1,0.0701,0.0806
54321,1.3379,1.4157,0.1634,0.2311,0.171,0.0,1122.0,True,False,False,2,0.06770000000000001,0.07779999999999987
54325,1.2817,1.3278,0.1145,0.1546,0.146,0.073,1280.5,True,False,False,2,0.04009999999999998,0.04610000000000003
54328,1.3026,1.3454,0.1327,0.1699,0.049,0.0,1244.5,True,False,False,1,0.03719999999999998,0.04279999999999995
54329,1.3222,1.3546,0.1498,0.1779,0.0,0.0,1163.5,True,False,False,1,0.028100000000000014,0.032399999999999984
54334,1.349,1.3842,0.173,0.2037,0.0,0.0,1059.2,True,False,False,2,0.030700000000000005,0.03520000000000012
54336,1.2481,1.2971,0.0853,0.1279,0.0,0.0,922.2,True,False,False,2,0.04260000000000001,0.04899999999999993
54338,1.3056,1.3056,0.1353,0.1353,0.0,0.0,920.2,True,False,False,2,0.0,0.0
54340,1.2849,1.2951,0.1173,0.1262,0.0,0.0,964.8,True,False,False,2,0.008900000000000005,0.010199999999999987
54347,1.2485,1.2485,0.0856,0.0856,0.0,0.0,963.5,True,False,False,2,0.0,0.0
54348,1.2356,1.2356,0.0744,0.0744,0.0,0.0,913.5,True,False,False,2,0.0,0.0
5434,1.224,1.3879,0.0643,0.2069,0.341,0.0,651.2,True,False,False,1,0.1426,0.16389999999999993
54350,1.1776,1.1776,0.024,0.024,0.0,0.0,865.2,True,False,False,2,0.0,0.0
54352,1.1612,1.1612,0.0097,0.0097,0.0,0.0,850.8,True,False,False,2,0.0,0.0
54354,1.2077,1.2108,0.0502,0.0529,0.0,0.0,889.2,True,False,False,2,0.002700000000000001,0.0031000000000001027
54356,1.308,1.308,0.1374,0.1374,0.0,0.0,980.8,True,False,False,2,0.0,0.0
54358,1.3382,1.3382,0.1636,0.1636,0.0,0.0,1029.8,True,False,False,1,0.0,0.0
5435,1.4155,1.5203,0.2308,0.322,0.268,0.073,814.5,True,False,False,1,0.0912,0.1048
54362,1.4595,1.4616,0.2691,0.271,0.0,0.0,1273.2,True,False,False,2,0.0019000000000000128,0.0020999999999999908
54364,1.5229,1.5404,0.3242,0.3395,0.0,0.0,1351.2,True,False,False,2,0.015300000000000036,0.01750000000000007
54366,1.4829,1.5614,0.2895,0.3578,0.0,0.0,1347.2,True,False,False,2,0.06830000000000003,0.07849999999999979
54372,1.5097,1.5721,0.3127,0.367,0.0,0.0,1371.2,True,False,False,2,0.054300000000000015,0.06240000000000001
54374,1.51,1.5556,0.3131,0.3527,0.024,0.22,1304.2,True,False,False,2,0.039600000000000024,0.045600000000000085
54375,1.4389,1.4799,0.2512,0.2869,0.0,0.22,1187.0,True,False,False,1,0.03570000000000001,0.040999999999999925
5437,1.2739,1.5754,0.1078,0.3699,0.268,0.488,893.5,True,False,False,1,0.2621,0.3014999999999999
54381,1.1966,1.2362,0.0405,0.0749,0.0,0.171,870.8,True,False,False,2,0.03439999999999999,0.03959999999999986
54383,1.463,1.5795,0.2722,0.3735,0.024,0.195,1352.0,True,False,False,2,0.1013,0.11649999999999983
54385,1.4299,1.5752,0.2434,0.3697,0.122,0.22,1732.5,True,False,False,2,0.12629999999999997,0.14529999999999998
54387,1.1847,1.4797,0.0302,0.2867,0.049,0.244,1935.8,True,False,False,2,0.2565,0.29499999999999993
54389,1.161,1.3491,0.0096,0.1732,0.0,0.0,2001.0,True,False,False,2,0.1636,0.18809999999999993
54394,1.2855,1.4033,0.1178,0.2202,0.39,0.0,2967.2,True,False,False,2,0.1024,0.1177999999999999
54395,1.3798,1.6174,0.1998,0.4064,0.244,0.0,2462.2,True,False,False,1,0.20659999999999998,0.23760000000000003
54397,,,0.1071,0.5896,0.341,0.293,2101.5,False,False,False,1,0.48250000000000004,
54399,1.4247,1.7987,0.2389,0.5641,0.22,0.122,1927.8,True,False,False,2,0.32520000000000004,0.3739999999999999
5439,1.5231,1.639,0.3245,0.4253,0.171,0.415,883.0,True,False,False,1,0.1008,0.11590000000000011
54401,1.2151,1.7155,0.0566,0.4917,0.22,0.244,1949.8,True,False,False,2,0.43510000000000004,0.5004
54406,1.33,1.7183,0.1565,0.4942,0.146,0.268,1897.0,True,False,False,2,0.3377,0.38829999999999987
54407,1.3136,1.7033,0.1423,0.4811,0.244,0.049,1827.0,True,False,False,1,0.3388,0.38969999999999994
54409,1.263,1.6452,0.0982,0.4306,0.098,0.146,1688.8,True,False,False,2,0.3324,0.3822000000000001
54411,1.2099,1.5992,0.0521,0.3906,0.0,0.171,1650.5,True,False,False,2,0.3385,0.3893
54414,1.1805,1.4169,0.0265,0.232,0.0,0.195,1744.2,True,False,False,2,0.20550000000000002,0.23639999999999994
54415,1.3354,1.5091,0.1612,0.3123,0.0,0.146,1747.5,True,False,False,1,0.1511,0.1737000000000002
54418,1.287,1.4353,0.1191,0.2481,0.0,0.268,1760.5,True,False,False,2,0.129,0.1483000000000001
54420,1.262,1.4367,0.0974,0.2493,0.0,0.024,1823.2,True,False,False,2,0.15189999999999998,0.17470000000000008
54422,1.3012,1.4502,0.1315,0.261,0.0,0.146,1857.0,True,False,False,2,0.1295,0.14900000000000002
54424,1.2189,1.4252,0.0599,0.2393,0.0,0.0,1940.2,True,False,False,1,0.1794,0.20629999999999993
54429,1.2745,1.4054,0.1082,0.2221,0.049,0.195,1853.8,True,False,False,2,0.11389999999999999,0.13090000000000002
5442,1.5818,1.6364,0.3754,0.423,0.195,0.22,762.5,True,False,False,0,0.047599999999999976,0.05459999999999998
54431,1.3057,1.4184,0.1354,0.2334,0.0,0.268,1769.8,True,False,False,1,0.098,0.11270000000000002
54435,1.2111,1.2537,0.0531,0.0901,0.0,0.22,1572.5,True,False,False,2,0.037,0.04259999999999997
54437,1.1937,1.2128,0.038,0.0547,0.0,0.0,1628.5,True,False,False,2,0.0167,0.019100000000000117
5443,1.3186,1.5346,0.1466,0.3344,0.024,0.268,610.0,True,False,False,0,0.18779999999999997,0.21599999999999997
54440,1.3817,1.3872,0.2015,0.2062,0.0,0.0,1757.8,True,False,False,2,0.004699999999999982,0.00550000000000006
54442,1.3888,1.4854,0.2077,0.2917,0.0,0.512,1834.2,True,,True,2,0.08400000000000002,0.09660000000000002
54445,1.1597,1.318,0.0084,0.1461,0.0,0.512,1855.2,True,,True,2,0.13770000000000002,0.1583000000000001
54446,1.3046,1.3934,0.1344,0.2116,0.0,0.293,1813.2,True,False,False,2,0.07720000000000002,0.08879999999999999
54449,1.2963,1.3799,0.1272,0.1999,0.0,0.293,1665.5,True,False,False,2,0.07269999999999999,0.0835999999999999
54451,1.2076,1.2848,0.0501,0.1173,0.0,0.244,1524.5,True,False,False,2,0.06720000000000001,0.07719999999999994
54455,1.1744,1.2519,0.0213,0.0886,0.0,0.22,1503.2,True,False,False,2,0.0673,0.0774999999999999
54456,1.1604,1.3245,0.009,0.1518,0.024,0.171,1517.2,True,False,False,2,0.14279999999999998,0.1640999999999999
54458,1.1634,1.347,0.0117,0.1713,0.049,0.195,1534.0,True,False,False,2,0.15960000000000002,0.18359999999999999
5445,1.2557,1.4515,0.0919,0.2622,0.39,0.415,498.8,True,False,False,1,0.1703,0.19579999999999997
54460,1.1931,1.3434,0.0375,0.1682,0.049,0.195,1550.5,True,False,False,2,0.13069999999999998,0.15029999999999988
54463,1.187,1.4343,0.0322,0.2472,0.317,0.22,1557.5,True,False,False,0,0.215,0.24729999999999985
54467,1.2415,1.4436,0.0795,0.2553,0.049,0.268,1616.5,True,False,False,1,0.1758,0.20209999999999995
54469,1.2447,1.3554,0.0824,0.1786,0.171,0.244,1773.2,True,False,False,2,0.09620000000000001,0.11070000000000002
54470,1.2415,1.3774,0.0795,0.1978,0.195,0.244,1839.2,True,False,False,1,0.1183,0.1358999999999999
54475,1.2098,1.423,0.052,0.2374,0.195,0.195,1863.0,True,False,False,1,0.1854,0.21320000000000006
54478,1.1882,1.4363,0.0332,0.249,0.195,0.195,1803.5,True,False,False,2,0.2158,0.2481
54479,1.1888,1.325,0.0338,0.1521,0.195,0.22,1552.8,True,False,False,2,0.11830000000000002,0.13619999999999988
5447,1.2328,1.3934,0.072,0.2116,0.537,0.073,482.0,True,False,False,1,0.1396,0.16060000000000008
